T1-AntesDeConectar;T2-AposConectar
1491954921978;1491954996204

Contador;IniLoop
0;1491954996209
1;1491954996497
2;1491954996584
3;1491954996661
4;1491954996752
5;1491954996833
6;1491954996921
7;1491954997006
8;1491954997086
9;1491954997165
10;1491954997245
11;1491954997325
12;1491954997405
13;1491954997485
14;1491954997566
15;1491954997645
16;1491954997725
17;1491954997805
18;1491954997886
19;1491954997969
20;1491954998049
21;1491954998129
22;1491954998210
23;1491954998289
24;1491954998369
25;1491954998450
26;1491954998529
27;1491954998609
28;1491954998690
29;1491954998769
30;1491954998850
31;1491954998929
32;1491954999009
33;1491954999099
34;1491954999178
35;1491954999258
36;1491954999338
37;1491954999418
38;1491954999498
39;1491954999578
40;1491954999658
41;1491954999738
42;1491954999818
43;1491954999898
44;1491954999978
45;1491955000058
46;1491955000142
47;1491955000222
48;1491955000302
49;1491955000382
50;1491955000462
51;1491955000542
52;1491955000622
53;1491955000702
54;1491955000782
55;1491955000862
56;1491955000942
57;1491955001024
58;1491955001106
59;1491955001186
60;1491955001266
61;1491955001346
62;1491955001426
63;1491955001507
64;1491955001587
65;1491955001667
66;1491955001761
67;1491955001843
68;1491955001923
69;1491955002003
70;1491955002083
71;1491955002163
72;1491955002243
73;1491955002323
74;1491955002405
75;1491955002487
76;1491955002567
77;1491955002651
78;1491955002731
79;1491955002811
80;1491955002891
81;1491955002971
82;1491955003057
83;1491955003139
84;1491955003219
85;1491955003299
86;1491955003379
87;1491955003459
88;1491955003541
89;1491955003623
90;1491955003703
91;1491955003783
92;1491955003863
93;1491955003943
94;1491955004025
95;1491955004108
96;1491955004188
97;1491955004268
98;1491955004348
99;1491955004428
100;1491955004508
101;1491955004592
102;1491955004672
103;1491955004752
104;1491955004832
105;1491955004912
106;1491955004997
107;1491955005076
108;1491955005156
109;1491955005236
110;1491955005316
111;1491955005401
112;1491955005484
113;1491955005564
114;1491955005644
115;1491955005724
116;1491955005809
117;1491955005892
118;1491955005976
119;1491955006060
120;1491955006145
121;1491955006228
122;1491955006316
123;1491955006400
124;1491955006481
125;1491955006565
126;1491955006649
127;1491955006733
128;1491955006817
129;1491955006901
130;1491955006985
131;1491955007069
132;1491955007153
133;1491955007237
134;1491955007321
135;1491955007405
136;1491955007489
137;1491955007573
138;1491955007658
139;1491955007741
140;1491955007825
141;1491955007909
142;1491955007994
143;1491955008077
144;1491955008161
145;1491955008245
146;1491955008338
147;1491955008425
148;1491955008509
149;1491955008593
150;1491955008678
151;1491955008761
152;1491955008845
153;1491955008930
154;1491955009013
155;1491955009097
156;1491955009181
157;1491955009266
158;1491955009350
159;1491955009434
160;1491955009518
161;1491955009602
162;1491955009686
163;1491955009770
164;1491955009854
165;1491955009938
166;1491955010022
167;1491955010109
168;1491955010194
169;1491955010278
170;1491955010365
171;1491955010447
172;1491955010530
173;1491955010614
174;1491955010699
175;1491955010782
176;1491955010866
177;1491955010951
178;1491955011034
179;1491955011118
180;1491955011203
181;1491955011286
182;1491955011370
183;1491955011455
184;1491955011538
185;1491955011622
186;1491955011715
187;1491955011798
188;1491955011883
189;1491955011967
190;1491955012051
191;1491955012135
192;1491955012219
193;1491955012303
194;1491955012387
195;1491955012471
196;1491955012555
197;1491955012639
198;1491955012723
199;1491955012807
