T1-AntesDeConectar;T2-AposConectar
1491927734818;1491928533578

Contador;IniLoop
0;1491928533583
1;1491928533679
2;1491928533767
3;1491928533854
4;1491928533939
5;1491928534018
6;1491928534097
7;1491928534177
8;1491928534259
9;1491928534337
10;1491928534417
11;1491928534497
12;1491928534578
13;1491928534658
14;1491928534738
15;1491928534818
16;1491928534897
17;1491928534978
18;1491928535058
19;1491928535138
20;1491928535218
21;1491928535298
22;1491928535383
23;1491928535462
24;1491928535542
25;1491928535622
26;1491928535702
27;1491928535782
28;1491928535862
29;1491928535942
30;1491928536022
31;1491928536102
32;1491928536186
33;1491928536266
34;1491928536346
35;1491928536426
36;1491928536507
37;1491928536587
38;1491928536667
39;1491928536747
40;1491928536829
41;1491928536911
42;1491928536991
43;1491928537071
44;1491928537151
45;1491928537231
46;1491928537311
47;1491928537394
48;1491928537475
49;1491928537555
50;1491928537636
51;1491928537716
52;1491928537798
53;1491928537880
54;1491928537960
55;1491928538040
56;1491928538120
57;1491928538202
58;1491928538284
59;1491928538368
60;1491928538452
61;1491928538536
62;1491928538622
63;1491928538704
64;1491928538788
65;1491928538872
66;1491928538957
67;1491928539041
68;1491928539133
69;1491928539217
70;1491928539301
71;1491928539385
72;1491928539469
73;1491928539553
74;1491928539638
75;1491928539721
76;1491928539805
77;1491928539889
78;1491928539974
79;1491928540057
80;1491928540141
81;1491928540226
82;1491928540310
83;1491928540394
84;1491928540478
85;1491928540562
86;1491928540646
87;1491928540730
88;1491928540815
89;1491928540898
90;1491928540982
91;1491928541067
92;1491928541150
93;1491928541234
94;1491928541319
95;1491928541402
96;1491928541486
97;1491928541571
98;1491928541655
99;1491928541739
100;1491928541823
101;1491928541907
102;1491928541991
103;1491928542075
104;1491928542159
105;1491928542244
106;1491928542328
107;1491928542411
108;1491928542496
109;1491928542579
110;1491928542663
111;1491928542752
112;1491928542835
113;1491928542920
114;1491928543012
115;1491928543096
116;1491928543180
117;1491928543268
118;1491928543352
119;1491928543440
120;1491928543524
121;1491928543609
122;1491928543696
123;1491928543785
124;1491928543872
125;1491928543961
126;1491928544048
127;1491928544137
128;1491928544224
129;1491928544312
130;1491928544401
131;1491928544489
132;1491928544577
133;1491928544665
134;1491928544754
135;1491928544841
136;1491928544930
137;1491928545017
138;1491928545106
139;1491928545193
140;1491928545282
141;1491928545369
142;1491928545458
143;1491928545545
144;1491928545634
145;1491928545722
146;1491928545810
147;1491928545898
148;1491928545988
149;1491928546074
150;1491928546162
151;1491928546250
152;1491928546338
153;1491928546427
154;1491928546514
155;1491928546603
156;1491928546690
157;1491928546779
158;1491928546866
159;1491928546955
160;1491928547042
161;1491928547131
162;1491928547219
163;1491928547307
164;1491928547395
165;1491928547483
166;1491928547572
167;1491928547659
168;1491928547747
169;1491928547836
170;1491928547923
171;1491928548012
172;1491928548100
173;1491928548187
174;1491928548276
175;1491928548363
176;1491928548452
177;1491928548540
178;1491928548631
179;1491928548720
180;1491928548812
181;1491928548904
182;1491928548993
183;1491928549084
184;1491928549172
185;1491928549265
186;1491928549356
187;1491928549449
188;1491928549545
189;1491928549636
190;1491928549729
191;1491928549821
192;1491928549912
193;1491928550005
194;1491928550097
195;1491928550189
196;1491928550281
197;1491928550373
198;1491928550465
199;1491928550557
200;1491928550649
201;1491928550742
202;1491928550834
203;1491928550925
204;1491928551018
205;1491928551110
206;1491928551201
207;1491928551294
208;1491928551386
209;1491928551478
210;1491928551569
211;1491928551662
212;1491928551754
213;1491928551846
214;1491928551938
215;1491928552030
216;1491928552123
217;1491928552215
218;1491928552306
219;1491928552399
220;1491928552491
221;1491928552583
222;1491928552675
223;1491928552766
224;1491928552859
225;1491928552951
226;1491928553043
227;1491928553135
228;1491928553227
229;1491928553319
230;1491928553411
231;1491928553503
232;1491928553596
233;1491928553688
234;1491928553779
235;1491928553872
236;1491928553964
237;1491928554056
238;1491928554148
239;1491928554240
240;1491928554331
241;1491928554424
242;1491928554516
243;1491928554612
244;1491928554709
245;1491928554804
246;1491928554900
247;1491928554996
248;1491928555088
249;1491928555185
250;1491928555282
251;1491928555378
252;1491928555473
253;1491928555570
254;1491928555665
255;1491928555773
256;1491928555869
257;1491928555964
258;1491928556073
259;1491928556169
260;1491928556265
261;1491928556361
262;1491928556458
263;1491928556554
264;1491928556650
265;1491928556746
266;1491928556842
267;1491928556938
268;1491928557034
269;1491928557130
270;1491928557226
271;1491928557322
272;1491928557418
273;1491928557514
274;1491928557614
275;1491928557710
276;1491928557806
277;1491928557902
278;1491928557998
279;1491928558094
280;1491928558190
281;1491928558286
282;1491928558382
283;1491928558478
284;1491928558575
285;1491928558671
286;1491928558767
287;1491928558866
288;1491928558963
289;1491928559059
290;1491928559155
291;1491928559251
292;1491928559347
293;1491928559447
294;1491928559543
295;1491928559640
296;1491928559739
297;1491928559836
298;1491928559932
299;1491928560028
300;1491928560128
301;1491928560224
302;1491928560320
303;1491928560416
304;1491928560512
305;1491928560608
306;1491928560705
307;1491928560804
308;1491928560904
309;1491928561004
310;1491928561105
311;1491928561204
312;1491928561304
313;1491928561413
314;1491928561513
315;1491928561613
316;1491928561713
317;1491928561813
318;1491928561913
319;1491928562014
320;1491928562113
321;1491928562213
322;1491928562313
323;1491928562413
324;1491928562513
325;1491928562613
326;1491928562713
327;1491928562813
328;1491928562914
329;1491928563013
330;1491928563114
331;1491928563214
332;1491928563314
333;1491928563414
334;1491928563518
335;1491928563618
336;1491928563718
337;1491928563818
338;1491928563918
339;1491928564018
340;1491928564118
341;1491928564220
342;1491928564323
343;1491928564422
344;1491928564522
345;1491928564624
346;1491928564728
347;1491928564832
348;1491928564934
349;1491928565036
350;1491928565139
351;1491928565239
352;1491928565339
353;1491928565438
354;1491928565539
355;1491928565638
356;1491928565739
357;1491928565839
358;1491928565939
359;1491928566039
360;1491928566147
361;1491928566247
362;1491928566348
363;1491928566448
364;1491928566548
365;1491928566647
366;1491928566748
367;1491928566848
368;1491928566948
369;1491928567048
370;1491928567148
371;1491928567248
372;1491928567348
373;1491928567452
374;1491928567557
375;1491928567660
376;1491928567760
377;1491928567864
378;1491928567968
379;1491928568073
380;1491928568177
381;1491928568281
382;1491928568385
383;1491928568489
384;1491928568593
385;1491928568697
386;1491928568801
387;1491928568905
388;1491928569009
389;1491928569114
390;1491928569217
391;1491928569321
392;1491928569425
393;1491928569529
394;1491928569633
395;1491928569737
396;1491928569842
397;1491928569946
398;1491928570050
399;1491928570154
400;1491928570258
401;1491928570370
402;1491928570474
403;1491928570579
404;1491928570682
405;1491928570786
406;1491928570890
407;1491928570994
408;1491928571098
409;1491928571202
410;1491928571306
411;1491928571411
412;1491928571514
413;1491928571619
414;1491928571723
415;1491928571827
416;1491928571931
417;1491928572035
418;1491928572139
419;1491928572244
420;1491928572347
421;1491928572451
422;1491928572556
423;1491928572659
424;1491928572763
425;1491928572867
426;1491928572972
427;1491928573075
428;1491928573180
429;1491928573284
430;1491928573392
431;1491928573496
432;1491928573600
433;1491928573708
434;1491928573812
435;1491928573916
436;1491928574020
437;1491928574124
438;1491928574241
439;1491928574348
440;1491928574456
441;1491928574564
442;1491928574672
443;1491928574781
444;1491928574888
445;1491928574997
446;1491928575105
447;1491928575213
448;1491928575321
449;1491928575429
450;1491928575537
451;1491928575645
452;1491928575757
453;1491928575869
454;1491928575978
455;1491928576085
456;1491928576192
457;1491928576301
458;1491928576409
459;1491928576518
460;1491928576625
461;1491928576734
462;1491928576842
463;1491928576950
464;1491928577058
465;1491928577166
466;1491928577274
467;1491928577382
468;1491928577490
469;1491928577598
470;1491928577706
471;1491928577815
472;1491928577923
473;1491928578032
474;1491928578143
475;1491928578250
476;1491928578359
477;1491928578467
478;1491928578575
479;1491928578683
480;1491928578791
481;1491928578899
482;1491928579007
483;1491928579115
484;1491928579223
485;1491928579331
486;1491928579440
487;1491928579547
488;1491928579655
489;1491928579763
490;1491928579871
491;1491928579980
492;1491928580092
