Tarefa;T1-AntesDaElasticidade;T2-DepoisDaElasticidade
1410;1491933499005;1491933499006
1411;1491933499093;1491933499094
1412;1491933499181;1491933499182
1413;1491933499265;1491933499266
1414;1491933499352;1491933499353
1415;1491933499437;1491933499438
1416;1491933499521;1491933499522
1417;1491933499605;1491933499606
1418;1491933499693;1491933499694
1419;1491933499781;1491933499782
1420;1491933499869;1491933499870
1421;1491933499953;1491933499954
1422;1491933500037;1491933500038
1423;1491933500125;1491933500126
1424;1491933500209;1491933500210
1425;1491933500297;1491933500298
1426;1491933500385;1491933500386
1427;1491933500473;1491933500474
1428;1491933500561;1491933500562
1429;1491933500649;1491933500650
1430;1491933500737;1491933500738
1431;1491933500825;1491933500850
1432;1491933500937;1491933500938
1433;1491933501025;1491933501026
1434;1491933501113;1491933501114
1435;1491933501201;1491933501202
1436;1491933501289;1491933501298
1437;1491933501385;1491933501386
1438;1491933501473;1491933501474
1439;1491933501561;1491933501569
1440;1491933501657;1491933501659
1441;1491933501745;1491933501746
1442;1491933501833;1491933501834
1443;1491933501921;1491933501922
1444;1491933502009;1491933502010
1445;1491933502097;1491933502098
1446;1491933502185;1491933502186
1447;1491933502273;1491933502274
1448;1491933502361;1491933502362
1449;1491933502449;1491933502450
1450;1491933502537;1491933502539
1451;1491933502625;1491933502627
1452;1491933502713;1491933502714
1453;1491933502801;1491933502802
1454;1491933502888;1491933502890
1455;1491933502977;1491933502978
1456;1491933503069;1491933503070
1457;1491933503157;1491933503158
1458;1491933503245;1491933503246
1459;1491933503333;1491933503334
1460;1491933503421;1491933503423
1461;1491933503509;1491933503510
1462;1491933503598;1491933503599
1463;1491933503685;1491933503686
1464;1491933503773;1491933503774
1465;1491933503861;1491933503862
1466;1491933503949;1491933503950
1467;1491933504037;1491933504038
1468;1491933504125;1491933504126
1469;1491933504213;1491933504214
1470;1491933504301;1491933504302
1471;1491933504389;1491933504390
1472;1491933504477;1491933504478
1473;1491933504565;1491933504566
1474;1491933504653;1491933504654
1475;1491933504741;1491933504742
1476;1491933504829;1491933504830
1477;1491933504920;1491933504922
1478;1491933505009;1491933505010
1479;1491933505097;1491933505098
1480;1491933505185;1491933505186
1481;1491933505273;1491933505274
1482;1491933505361;1491933505362
1483;1491933505449;1491933505451
1484;1491933505537;1491933505538
1485;1491933505625;1491933505626
1486;1491933505713;1491933505714
1487;1491933505801;1491933505802
1488;1491933505889;1491933505890
1489;1491933505977;1491933505978
1490;1491933506065;1491933506066
1491;1491933506153;1491933506154
1492;1491933506241;1491933506242
1493;1491933506329;1491933506330
1494;1491933506417;1491933506418
1495;1491933506505;1491933506506
1496;1491933506593;1491933506594
1497;1491933506681;1491933506682
1498;1491933506769;1491933506770
1499;1491933506857;1491933506858
1500;1491933506945;1491933506946
1501;1491933507033;1491933507034
1502;1491933507125;1491933507126
1503;1491933507213;1491933507214
1504;1491933507301;1491933507303
1505;1491933507393;1491933507394
1506;1491933507481;1491933507482
1507;1491933507569;1491933507570
1508;1491933507657;1491933507659
1509;1491933507745;1491933507746
1510;1491933507833;1491933507834
1511;1491933507921;1491933507922
1512;1491933508009;1491933508010
1513;1491933508097;1491933508098
1514;1491933508185;1491933508187
1515;1491933508273;1491933508274
1516;1491933508361;1491933508362
1517;1491933508449;1491933508450
1518;1491933508537;1491933508538
1519;1491933508625;1491933508626
1520;1491933508713;1491933508715
1521;1491933508801;1491933508802
1522;1491933508889;1491933508890
1523;1491933508977;1491933508978
1524;1491933509065;1491933509066
1525;1491933509153;1491933509154
1526;1491933509241;1491933509242
1527;1491933509333;1491933509334
1528;1491933509421;1491933509422
1529;1491933509509;1491933509510
1530;1491933509597;1491933509598
1531;1491933509685;1491933509686
1532;1491933509773;1491933509774
1533;1491933509861;1491933509862
1534;1491933509949;1491933509950
1535;1491933510041;1491933510043
1536;1491933510129;1491933510130
1537;1491933510217;1491933510218
1538;1491933510305;1491933510306
1539;1491933510393;1491933510394
1540;1491933510481;1491933510482
1541;1491933510569;1491933510570
1542;1491933510657;1491933510658
1543;1491933510749;1491933510750
1544;1491933510837;1491933510838
1545;1491933510929;1491933510931
1546;1491933511021;1491933511022
1547;1491933511113;1491933511114
1548;1491933511205;1491933511206
1549;1491933511297;1491933511298
1550;1491933511389;1491933511390
1551;1491933511481;1491933511482
1552;1491933511569;1491933511570
1553;1491933511657;1491933511658
1554;1491933511749;1491933511750
1555;1491933511841;1491933511843
1556;1491933511933;1491933511935
1557;1491933512025;1491933512026
1558;1491933512113;1491933512114
1559;1491933512205;1491933512206
1560;1491933512297;1491933512298
1561;1491933512389;1491933512390
1562;1491933512481;1491933512482
1563;1491933512573;1491933512574
1564;1491933512665;1491933512666
1565;1491933512758;1491933512759
1566;1491933512849;1491933512850
1567;1491933512941;1491933512942
1568;1491933513033;1491933513034
1569;1491933513125;1491933513126
1570;1491933513217;1491933513218
1571;1491933513309;1491933513310
1572;1491933513401;1491933513402
1573;1491933513493;1491933513494
1574;1491933513585;1491933513586
1575;1491933513678;1491933513679
1576;1491933513769;1491933513770
1577;1491933513861;1491933513864
1578;1491933513953;1491933513958
1579;1491933514049;1491933514050
1580;1491933514141;1491933514142
1581;1491933514233;1491933514234
1582;1491933514325;1491933514326
1583;1491933514417;1491933514418
1584;1491933514509;1491933514510
1585;1491933514601;1491933514602
1586;1491933514693;1491933514694
1587;1491933514785;1491933514786
1588;1491933514877;1491933514878
1589;1491933514969;1491933514970
1590;1491933515061;1491933515062
1591;1491933515153;1491933515154
1592;1491933515245;1491933515247
1593;1491933515337;1491933515338
1594;1491933515429;1491933515431
1595;1491933515521;1491933515522
1596;1491933515613;1491933515614
1597;1491933515705;1491933515706
1598;1491933515800;1491933515801
1599;1491933515893;1491933515894
1600;1491933515985;1491933515986
1601;1491933516077;1491933516078
1602;1491933516169;1491933516170
1603;1491933516261;1491933516262
1604;1491933516353;1491933516355
1605;1491933516445;1491933516446
1606;1491933516537;1491933516538
1607;1491933516629;1491933516630
1608;1491933516721;1491933516723
1609;1491933516813;1491933516814
1610;1491933516905;1491933516907
1611;1491933516997;1491933516998
1612;1491933517089;1491933517090
1613;1491933517181;1491933517184
1614;1491933517277;1491933517279
1615;1491933517372;1491933517373
1616;1491933517465;1491933517466
1617;1491933517560;1491933517562
1618;1491933517653;1491933517654
1619;1491933517745;1491933517746
1620;1491933517837;1491933517838
1621;1491933517929;1491933517930
1622;1491933518021;1491933518022
1623;1491933518113;1491933518115
1624;1491933518205;1491933518206
1625;1491933518297;1491933518298
1626;1491933518389;1491933518390
1627;1491933518481;1491933518482
1628;1491933518573;1491933518574
1629;1491933518665;1491933518666
1630;1491933518757;1491933518758
1631;1491933518849;1491933518850
1632;1491933518941;1491933518942
1633;1491933519034;1491933519035
1634;1491933519129;1491933519130
1635;1491933519221;1491933519222
1636;1491933519317;1491933519343
1637;1491933519437;1491933519438
1638;1491933519529;1491933519544
1639;1491933519637;1491933519638
1640;1491933519729;1491933519746
1641;1491933519837;1491933519839
1642;1491933519929;1491933519948
1643;1491933520041;1491933520042
1644;1491933520133;1491933520149
1645;1491933520241;1491933520242
1646;1491933520333;1491933520350
1647;1491933520441;1491933520442
1648;1491933520533;1491933520551
1649;1491933520641;1491933520642
1650;1491933520733;1491933520753
1651;1491933520845;1491933520846
1652;1491933520938;1491933520955
1653;1491933521048;1491933521050
1654;1491933521141;1491933521155
1655;1491933521249;1491933521250
1656;1491933521341;1491933521356
1657;1491933521449;1491933521450
1658;1491933521541;1491933521558
1659;1491933521653;1491933521654
1660;1491933521745;1491933521759
1661;1491933521853;1491933521855
1662;1491933521948;1491933521961
1663;1491933522053;1491933522054
1664;1491933522149;1491933522162
1665;1491933522253;1491933522254
1666;1491933522345;1491933522363
1667;1491933522457;1491933522458
1668;1491933522549;1491933522564
1669;1491933522657;1491933522658
1670;1491933522749;1491933522766
1671;1491933522861;1491933522862
1672;1491933522953;1491933522967
1673;1491933523061;1491933523062
1674;1491933523153;1491933523168
1675;1491933523261;1491933523262
1676;1491933523357;1491933523370
1677;1491933523461;1491933523463
1678;1491933523557;1491933523571
1679;1491933523665;1491933523666
1680;1491933523762;1491933523772
1681;1491933523865;1491933523866
1682;1491933523957;1491933523974
1683;1491933524069;1491933524070
1684;1491933524161;1491933524175
1685;1491933524269;1491933524270
1686;1491933524361;1491933524376
1687;1491933524469;1491933524470
1688;1491933524565;1491933524578
1689;1491933524674;1491933524675
1690;1491933524772;1491933524779
1691;1491933524873;1491933524874
1692;1491933524968;1491933524980
1693;1491933525076;1491933525078
1694;1491933525172;1491933525182
1695;1491933525273;1491933525274
1696;1491933525369;1491933525370
1697;1491933525465;1491933525466
1698;1491933525561;1491933525563
1699;1491933525657;1491933525658
1700;1491933525753;1491933525754
1701;1491933525849;1491933525850
1702;1491933525945;1491933525946
1703;1491933526041;1491933526042
1704;1491933526137;1491933526151
1705;1491933526245;1491933526246
1706;1491933526341;1491933526342
1707;1491933526437;1491933526439
1708;1491933526533;1491933526534
1709;1491933526629;1491933526630
1710;1491933526725;1491933526727
1711;1491933526821;1491933526822
1712;1491933526917;1491933526918
1713;1491933527013;1491933527014
1714;1491933527109;1491933527110
1715;1491933527205;1491933527206
1716;1491933527301;1491933527302
1717;1491933527397;1491933527398
1718;1491933527493;1491933527494
1719;1491933527589;1491933527590
1720;1491933527685;1491933527686
1721;1491933527781;1491933527782
1722;1491933527877;1491933527878
1723;1491933527973;1491933527974
1724;1491933528069;1491933528070
1725;1491933528165;1491933528166
1726;1491933528261;1491933528262
1727;1491933528357;1491933528358
1728;1491933528453;1491933528454
1729;1491933528549;1491933528550
1730;1491933528645;1491933528646
1731;1491933528741;1491933528742
1732;1491933528837;1491933528838
1733;1491933528933;1491933528934
1734;1491933529029;1491933529030
1735;1491933529125;1491933529126
1736;1491933529221;1491933529241
1737;1491933529337;1491933529338
1738;1491933529433;1491933529434
1739;1491933529529;1491933529530
1740;1491933529625;1491933529626
1741;1491933529721;1491933529722
1742;1491933529817;1491933529818
1743;1491933529913;1491933529914
1744;1491933530009;1491933530010
1745;1491933530105;1491933530106
1746;1491933530201;1491933530202
1747;1491933530297;1491933530298
1748;1491933530393;1491933530394
1749;1491933530489;1491933530490
1750;1491933530585;1491933530586
1751;1491933530681;1491933530682
1752;1491933530777;1491933530779
1753;1491933530873;1491933530875
1754;1491933530973;1491933530975
1755;1491933531069;1491933531070
1756;1491933531165;1491933531166
1757;1491933531261;1491933531262
1758;1491933531361;1491933531362
1759;1491933531457;1491933531458
1760;1491933531553;1491933531554
1761;1491933531649;1491933531651
1762;1491933531745;1491933531746
1763;1491933531841;1491933531842
1764;1491933531937;1491933531938
1765;1491933532033;1491933532034
1766;1491933532129;1491933532130
1767;1491933532225;1491933532227
1768;1491933532321;1491933532322
1769;1491933532417;1491933532418
1770;1491933532514;1491933532515
1771;1491933532612;1491933532614
1772;1491933532709;1491933532710
1773;1491933532805;1491933532806
1774;1491933532901;1491933532902
1775;1491933532997;1491933532998
1776;1491933533093;1491933533094
1777;1491933533189;1491933533190
1778;1491933533285;1491933533286
1779;1491933533381;1491933533383
1780;1491933533481;1491933533482
1781;1491933533581;1491933533582
1782;1491933533677;1491933533678
1783;1491933533773;1491933533774
1784;1491933533869;1491933533870
1785;1491933533969;1491933533971
1786;1491933534069;1491933534070
1787;1491933534169;1491933534170
1788;1491933534269;1491933534271
1789;1491933534369;1491933534370
1790;1491933534465;1491933534466
1791;1491933534561;1491933534562
1792;1491933534657;1491933534658
1793;1491933534757;1491933534758
1794;1491933534853;1491933534854
1795;1491933534953;1491933534954
1796;1491933535053;1491933535055
1797;1491933535153;1491933535154
1798;1491933535249;1491933535250
1799;1491933535349;1491933535350
1800;1491933535445;1491933535446
1801;1491933535541;1491933535542
1802;1491933535641;1491933535642
1803;1491933535737;1491933535738
1804;1491933535837;1491933535838
1805;1491933535934;1491933535935
1806;1491933536033;1491933536034
1807;1491933536133;1491933536134
1808;1491933536233;1491933536235
1809;1491933536333;1491933536334
1810;1491933536432;1491933536434
1811;1491933536532;1491933536534
1812;1491933536633;1491933536634
1813;1491933536732;1491933536733
1814;1491933536833;1491933536834
1815;1491933536933;1491933536934
1816;1491933537033;1491933537034
1817;1491933537129;1491933537130
1818;1491933537228;1491933537230
1819;1491933537325;1491933537326
1820;1491933537421;1491933537422
1821;1491933537521;1491933537522
1822;1491933537622;1491933537623
1823;1491933537721;1491933537723
1824;1491933537821;1491933537822
1825;1491933537921;1491933537922
1826;1491933538021;1491933538022
1827;1491933538121;1491933538122
1828;1491933538221;1491933538222
1829;1491933538321;1491933538327
1830;1491933538425;1491933538426
1831;1491933538525;1491933538526
1832;1491933538625;1491933538626
1833;1491933538725;1491933538726
1834;1491933538825;1491933538826
1835;1491933538925;1491933538926
1836;1491933539025;1491933539026
1837;1491933539125;1491933539126
1838;1491933539225;1491933539226
1839;1491933539326;1491933539327
1840;1491933539425;1491933539434
1841;1491933539533;1491933539534
1842;1491933539633;1491933539634
1843;1491933539733;1491933539734
1844;1491933539833;1491933539834
1845;1491933539933;1491933539934
1846;1491933540033;1491933540035
1847;1491933540133;1491933540134
1848;1491933540233;1491933540234
1849;1491933540333;1491933540334
1850;1491933540433;1491933540434
1851;1491933540533;1491933540534
1852;1491933540633;1491933540634
1853;1491933540733;1491933540734
1854;1491933540833;1491933540834
1855;1491933540933;1491933540934
1856;1491933541034;1491933541035
1857;1491933541133;1491933541134
1858;1491933541233;1491933541234
1859;1491933541333;1491933541341
1860;1491933541441;1491933541442
1861;1491933541541;1491933541543
1862;1491933541641;1491933541642
1863;1491933541741;1491933541742
1864;1491933541841;1491933541843
1865;1491933541941;1491933541942
1866;1491933542041;1491933542042
1867;1491933542141;1491933542142
1868;1491933542241;1491933542242
1869;1491933542341;1491933542342
1870;1491933542441;1491933542442
1871;1491933542541;1491933542542
1872;1491933542641;1491933542643
1873;1491933542741;1491933542742
1874;1491933542841;1491933542855
1875;1491933542956;1491933542960
1876;1491933543061;1491933543062
1877;1491933543161;1491933543162
1878;1491933543261;1491933543262
1879;1491933543361;1491933543362
1880;1491933543461;1491933543462
1881;1491933543561;1491933543562
1882;1491933543661;1491933543662
1883;1491933543765;1491933543766
1884;1491933543865;1491933543866
1885;1491933543965;1491933543967
1886;1491933544065;1491933544067
1887;1491933544165;1491933544166
1888;1491933544269;1491933544270
1889;1491933544370;1491933544371
1890;1491933544469;1491933544470
1891;1491933544569;1491933544570
1892;1491933544669;1491933544670
1893;1491933544769;1491933544797
1894;1491933544897;1491933544909
1895;1491933545009;1491933545010
1896;1491933545109;1491933545110
1897;1491933545214;1491933545215
1898;1491933545320;1491933545322
1899;1491933545424;1491933545426
1900;1491933545525;1491933545526
1901;1491933545625;1491933545626
1902;1491933545725;1491933545726
1903;1491933545825;1491933545826
1904;1491933545925;1491933545926
1905;1491933546025;1491933546027
1906;1491933546129;1491933546131
1907;1491933546229;1491933546230
1908;1491933546329;1491933546330
1909;1491933546429;1491933546430
1910;1491933546529;1491933546530
1911;1491933546629;1491933546630
1912;1491933546729;1491933546730
1913;1491933546829;1491933546831
1914;1491933546933;1491933546934
1915;1491933547033;1491933547034
1916;1491933547137;1491933547145
1917;1491933547245;1491933547246
1918;1491933547345;1491933547348
1919;1491933547449;1491933547451
1920;1491933547553;1491933547554
1921;1491933547653;1491933547664
1922;1491933547765;1491933547766
1923;1491933547865;1491933547866
1924;1491933547969;1491933547970
1925;1491933548073;1491933548074
1926;1491933548177;1491933548179
1927;1491933548281;1491933548282
1928;1491933548385;1491933548386
1929;1491933548489;1491933548492
1930;1491933548593;1491933548594
1931;1491933548693;1491933548694
1932;1491933548797;1491933548798
1933;1491933548901;1491933548902
1934;1491933549005;1491933549006
1935;1491933549109;1491933549111
1936;1491933549213;1491933549215
1937;1491933549317;1491933549318
1938;1491933549421;1491933549422
1939;1491933549525;1491933549526
1940;1491933549629;1491933549630
1941;1491933549733;1491933549735
1942;1491933549837;1491933549838
1943;1491933549941;1491933549942
1944;1491933550045;1491933550046
1945;1491933550149;1491933550151
1946;1491933550253;1491933550254
1947;1491933550357;1491933550358
1948;1491933550461;1491933550463
1949;1491933550565;1491933550566
1950;1491933550669;1491933550670
1951;1491933550773;1491933550774
1952;1491933550877;1491933550878
1953;1491933550981;1491933550982
1954;1491933551085;1491933551086
1955;1491933551189;1491933551190
1956;1491933551293;1491933551294
1957;1491933551397;1491933551398
1958;1491933551501;1491933551502
1959;1491933551605;1491933551606
1960;1491933551709;1491933551710
1961;1491933551813;1491933551814
1962;1491933551917;1491933551918
1963;1491933552021;1491933552022
1964;1491933552125;1491933552126
1965;1491933552229;1491933552230
1966;1491933552333;1491933552334
1967;1491933552437;1491933552438
1968;1491933552541;1491933552542
1969;1491933552645;1491933552646
1970;1491933552749;1491933552750
1971;1491933552853;1491933552855
1972;1491933552957;1491933552961
1973;1491933553064;1491933553066
1974;1491933553169;1491933553170
1975;1491933553273;1491933553274
1976;1491933553377;1491933553378
1977;1491933553481;1491933553483
1978;1491933553585;1491933553586
1979;1491933553689;1491933553690
1980;1491933553793;1491933553794
1981;1491933553897;1491933553900
1982;1491933554001;1491933554002
1983;1491933554105;1491933554106
1984;1491933554209;1491933554210
1985;1491933554313;1491933554315
1986;1491933554417;1491933554418
1987;1491933554525;1491933554526
1988;1491933554629;1491933554630
1989;1491933554733;1491933554734
1990;1491933554841;1491933554842
1991;1491933554945;1491933554945
1992;1491933555049;1491933555050
1993;1491933555154;1491933555155
1994;1491933555261;1491933555283
1995;1491933555389;1491933555390
1996;1491933555493;1491933555494
1997;1491933555597;1491933555598
1998;1491933555701;1491933555702
1999;1491933555805;1491933555806
2000;1491933555913;1491933555914
2001;1491933556022;1491933556023
2002;1491933556125;1491933556126
2003;1491933556229;1491933556230
2004;1491933556333;1491933556337
2005;1491933556441;1491933556442
2006;1491933556549;1491933556550
2007;1491933556653;1491933556656
2008;1491933556761;1491933556762
2009;1491933556865;1491933556866
2010;1491933556969;1491933556970
2011;1491933557077;1491933557078
2012;1491933557185;1491933557186
2013;1491933557289;1491933557290
2014;1491933557393;1491933557394
2015;1491933557501;1491933557503
2016;1491933557609;1491933557611
2017;1491933557717;1491933557723
2018;1491933557829;1491933557831
2019;1491933557937;1491933557938
2020;1491933558041;1491933558060
2021;1491933558165;1491933558167
2022;1491933558325;1491933558326
2023;1491933558429;1491933558430
2024;1491933558542;1491933558543
2025;1491933558649;1491933558650
2026;1491933558753;1491933558755
2027;1491933558861;1491933558862
2028;1491933558968;1491933558970
2029;1491933559073;1491933559075
2030;1491933559181;1491933559182
2031;1491933559285;1491933559287
2032;1491933559393;1491933559394
2033;1491933559501;1491933559502
2034;1491933559605;1491933559606
2035;1491933559712;1491933559714
2036;1491933559821;1491933559822
2037;1491933559929;1491933559930
2038;1491933560033;1491933560035
2039;1491933560141;1491933560143
2040;1491933560249;1491933560250
2041;1491933560357;1491933560358
2042;1491933560465;1491933560466
2043;1491933560569;1491933560570
2044;1491933560677;1491933560678
2045;1491933560781;1491933560782
2046;1491933560885;1491933560886
2047;1491933560994;1491933560995
2048;1491933561101;1491933561102
2049;1491933561209;1491933561210
2050;1491933561317;1491933561318
2051;1491933561425;1491933561426
2052;1491933561533;1491933561534
2053;1491933561641;1491933561642
2054;1491933561745;1491933561746
2055;1491933561853;1491933561854
2056;1491933561961;1491933561962
2057;1491933562069;1491933562071
2058;1491933562177;1491933562178
2059;1491933562285;1491933562286
2060;1491933562393;1491933562394
2061;1491933562501;1491933562502
2062;1491933562609;1491933562613
2063;1491933562717;1491933562718
2064;1491933562825;1491933562826
2065;1491933562933;1491933562934
2066;1491933563041;1491933563042
2067;1491933563145;1491933563146
2068;1491933563253;1491933563254
2069;1491933563361;1491933563362
2070;1491933563469;1491933563470
2071;1491933563577;1491933563578
2072;1491933563685;1491933563686
2073;1491933563793;1491933563794
2074;1491933563901;1491933563902
2075;1491933564009;1491933564011
2076;1491933564117;1491933564118
2077;1491933564226;1491933564227
2078;1491933564333;1491933564334
2079;1491933564441;1491933564442
2080;1491933564549;1491933564551
2081;1491933564657;1491933564658
2082;1491933564765;1491933564766
2083;1491933564873;1491933564874
2084;1491933564981;1491933564982
2085;1491933565089;1491933565090
2086;1491933565197;1491933565198
2087;1491933565305;1491933565306
2088;1491933565413;1491933565414
2089;1491933565521;1491933565522
2090;1491933565629;1491933565634
2091;1491933565741;1491933565747
2092;1491933565857;1491933565859
2093;1491933565968;1491933565972
2094;1491933566080;1491933566082
2095;1491933566192;1491933566194
2096;1491933566301;1491933566303
2097;1491933566409;1491933566411
2098;1491933566517;1491933566518
2099;1491933566625;1491933566627
2100;1491933566733;1491933566735
2101;1491933566841;1491933566842
2102;1491933566949;1491933566950
2103;1491933567057;1491933567058
2104;1491933567165;1491933567166
2105;1491933567273;1491933567274
2106;1491933567381;1491933567382
2107;1491933567493;1491933567494
2108;1491933567601;1491933567602
2109;1491933567709;1491933567711
2110;1491933567817;1491933567818
2111;1491933567929;1491933567930
2112;1491933568037;1491933568039
2113;1491933568145;1491933568146
2114;1491933568254;1491933568255
2115;1491933568365;1491933568382
2116;1491933568489;1491933568515
2117;1491933568621;1491933568622
2118;1491933568729;1491933568730
2119;1491933568841;1491933568848
2120;1491933568957;1491933569015
2121;1491933569085;1491933569150
2122;1491933569221;1491933569284
2123;1491933569354;1491933569418
2124;1491933569487;1491933569516
2125;1491933569625;1491933569626
2126;1491933569733;1491933569734
2127;1491933569841;1491933569881
2128;1491933569953;1491933569972
2129;1491933570081;1491933570082
2130;1491933570189;1491933570210
2131;1491933570317;1491933570343
2132;1491933570449;1491933570479
2133;1491933570589;1491933570612
2134;1491933570721;1491933570745
2135;1491933570853;1491933570879
2136;1491933570986;1491933570987
2137;1491933571093;1491933571095
2138;1491933571201;1491933571203
2139;1491933571313;1491933571317
2140;1491933571425;1491933571426
2141;1491933571533;1491933571534
2142;1491933571641;1491933571700
2143;1491933571770;1491933571783
2144;1491933571893;1491933571894
2145;1491933572001;1491933572002
2146;1491933572109;1491933572110
2147;1491933572217;1491933572218
2148;1491933572325;1491933572352
2149;1491933572461;1491933572486
2150;1491933572593;1491933572621
2151;1491933572729;1491933572730
2152;1491933572837;1491933572838
2153;1491933572945;1491933572946
2154;1491933573053;1491933573054
2155;1491933573161;1491933573163
2156;1491933573273;1491933573274
2157;1491933573385;1491933573397
2158;1491933573509;1491933573510
2159;1491933573617;1491933573624
2160;1491933573733;1491933573757
2161;1491933573865;1491933573915
2162;1491933573985;1491933573987
2163;1491933574097;1491933574098
2164;1491933574205;1491933574207
2165;1491933574317;1491933574356
2166;1491933574427;1491933574428
2167;1491933574537;1491933574555
2168;1491933574665;1491933574690
2169;1491933574801;1491933574802
2170;1491933574913;1491933574914
2171;1491933575025;1491933575026
2172;1491933575138;1491933575139
2173;1491933575249;1491933575250
2174;1491933575361;1491933575362
2175;1491933575469;1491933575470
2176;1491933575581;1491933575582
2177;1491933575689;1491933575690
2178;1491933575801;1491933575803
2179;1491933575914;1491933575944
2180;1491933576053;1491933576077
2181;1491933576185;1491933576211
2182;1491933576321;1491933576322
2183;1491933576433;1491933576434
2184;1491933576545;1491933576547
2185;1491933576657;1491933576658
2186;1491933576770;1491933576771
2187;1491933576881;1491933576899
2188;1491933577009;1491933577010
2189;1491933577121;1491933577152
2190;1491933577261;1491933577263
2191;1491933577373;1491933577374
2192;1491933577485;1491933577486
2193;1491933577598;1491933577599
2194;1491933577709;1491933577727
2195;1491933577837;1491933577838
2196;1491933577949;1491933577988
2197;1491933578061;1491933578091
2198;1491933578201;1491933578203
2199;1491933578313;1491933578326
2200;1491933578438;1491933578460
2201;1491933578569;1491933578604
2202;1491933578717;1491933578739
2203;1491933578849;1491933578873
2204;1491933578985;1491933578996
2205;1491933579109;1491933579130
2206;1491933579241;1491933579265
2207;1491933579374;1491933579399
2208;1491933579509;1491933579534
2209;1491933579645;1491933579668
2210;1491933579781;1491933579801
2211;1491933579913;1491933579936
2212;1491933580045;1491933580070
2213;1491933580181;1491933580204
2214;1491933580318;1491933580339
2215;1491933580449;1491933580473
2216;1491933580585;1491933580606
2217;1491933580717;1491933580742
2218;1491933580853;1491933580876
2219;1491933580989;1491933581009
2220;1491933581125;1491933581144
2221;1491933581258;1491933581278
2222;1491933581389;1491933581412
2223;1491933581525;1491933581546
2224;1491933581657;1491933581681
2225;1491933581793;1491933581816
2226;1491933581929;1491933581950
2227;1491933582061;1491933582084
2228;1491933582198;1491933582218
2229;1491933582329;1491933582352
2230;1491933582465;1491933582486
2231;1491933582597;1491933582620
2232;1491933582733;1491933582755
2233;1491933582869;1491933582889
2234;1491933583001;1491933583023
2235;1491933583134;1491933583157
2236;1491933583269;1491933583335
2237;1491933583409;1491933583434
2238;1491933583545;1491933583569
2239;1491933583681;1491933583737
2240;1491933583810;1491933583837
2241;1491933583949;1491933584005
2242;1491933584079;1491933584105
2243;1491933584217;1491933584218
2244;1491933584329;1491933584330
2245;1491933584441;1491933584455
2246;1491933584565;1491933584566
2247;1491933584677;1491933584679
2248;1491933584793;1491933584794
2249;1491933584906;1491933584923
2250;1491933585033;1491933585057
2251;1491933585169;1491933585170
2252;1491933585281;1491933585282
2253;1491933585393;1491933585394
2254;1491933585505;1491933585506
2255;1491933585621;1491933585622
2256;1491933585737;1491933585738
2257;1491933585849;1491933585850
2258;1491933585965;1491933585966
2259;1491933586077;1491933586078
2260;1491933586189;1491933586190
2261;1491933586305;1491933586306
2262;1491933586421;1491933586436
2263;1491933586553;1491933586558
2264;1491933586669;1491933586670
2265;1491933586781;1491933586783
2266;1491933586893;1491933586895
2267;1491933587005;1491933587006
2268;1491933587117;1491933587121
2269;1491933587233;1491933587234
2270;1491933587349;1491933587350
2271;1491933587461;1491933587462
2272;1491933587573;1491933587574
2273;1491933587685;1491933587686
2274;1491933587801;1491933587803
2275;1491933587917;1491933587919
2276;1491933588033;1491933588035
2277;1491933588149;1491933588150
2278;1491933588265;1491933588267
2279;1491933588384;1491933588387
2280;1491933588508;1491933588510
2281;1491933588625;1491933588626
2282;1491933588740;1491933588742
2283;1491933588858;1491933588859
2284;1491933588973;1491933588974
2285;1491933589089;1491933589090
2286;1491933589205;1491933589206
2287;1491933589321;1491933589322
2288;1491933589437;1491933589438
2289;1491933589552;1491933589554
2290;1491933589665;1491933589667
2291;1491933589781;1491933589782
2292;1491933589893;1491933589894
2293;1491933590009;1491933590010
2294;1491933590121;1491933590122
2295;1491933590237;1491933590238
2296;1491933590353;1491933590354
2297;1491933590469;1491933590471
2298;1491933590585;1491933590586
2299;1491933590701;1491933590702
2300;1491933590817;1491933590818
2301;1491933590933;1491933590936
2302;1491933591049;1491933591051
2303;1491933591165;1491933591167
2304;1491933591281;1491933591282
2305;1491933591397;1491933591399
2306;1491933591513;1491933591514
2307;1491933591629;1491933591630
2308;1491933591745;1491933591746
2309;1491933591861;1491933591863
2310;1491933591978;1491933591979
2311;1491933592093;1491933592094
2312;1491933592209;1491933592210
2313;1491933592325;1491933592326
2314;1491933592441;1491933592442
2315;1491933592557;1491933592558
2316;1491933592673;1491933592675
2317;1491933592790;1491933592791
2318;1491933592905;1491933592906
2319;1491933593021;1491933593022
2320;1491933593137;1491933593138
2321;1491933593257;1491933593258
2322;1491933593373;1491933593374
2323;1491933593489;1491933593490
2324;1491933593605;1491933593606
2325;1491933593721;1491933593722
2326;1491933593837;1491933593839
2327;1491933593953;1491933593956
2328;1491933594073;1491933594074
2329;1491933594189;1491933594190
2330;1491933594310;1491933594311
2331;1491933594425;1491933594453
2332;1491933594565;1491933594567
2333;1491933594685;1491933594686
2334;1491933594801;1491933594802
2335;1491933594917;1491933594918
2336;1491933595033;1491933595034
2337;1491933595149;1491933595150
2338;1491933595265;1491933595267
2339;1491933595381;1491933595382
2340;1491933595497;1491933595498
