T1-AntesDeConectar;T2-AposConectar
1491934099127;1491934111218

Contador;IniLoop
0;1491934111222
1;1491934111438
2;1491934111568
3;1491934111691
4;1491934111830
5;1491934111974
6;1491934112142
7;1491934112276
8;1491934112419
9;1491934112562
10;1491934112709
11;1491934112877
12;1491934113033
13;1491934113164
14;1491934113312
15;1491934113449
16;1491934113598
17;1491934113750
18;1491934113896
19;1491934114066
20;1491934114229
21;1491934114356
22;1491934114491
23;1491934114691
24;1491934114857
25;1491934115047
26;1491934115208
27;1491934115356
28;1491934115506
29;1491934115651
30;1491934115801
31;1491934115946
32;1491934116090
33;1491934116237
34;1491934116384
35;1491934116530
36;1491934116677
37;1491934116831
38;1491934116981
39;1491934117154
40;1491934117296
41;1491934117444
42;1491934117591
43;1491934117740
44;1491934117860
45;1491934118004
46;1491934118151
47;1491934118304
48;1491934118462
49;1491934118642
50;1491934118761
51;1491934118960
52;1491934119097
53;1491934119238
54;1491934119388
55;1491934119539
56;1491934119673
57;1491934119819
58;1491934119972
59;1491934120129
60;1491934120279
61;1491934120428
62;1491934120586
63;1491934120738
64;1491934120882
65;1491934121028
66;1491934121189
67;1491934121335
68;1491934121481
69;1491934121635
70;1491934121785
71;1491934121939
72;1491934122088
73;1491934122239
74;1491934122396
75;1491934122541
76;1491934122696
77;1491934122846
78;1491934122991
79;1491934123153
80;1491934123303
81;1491934123432
82;1491934123581
83;1491934123737
84;1491934123882
85;1491934124033
86;1491934124195
87;1491934124339
88;1491934124498
89;1491934124647
90;1491934124804
91;1491934124951
92;1491934125097
93;1491934125264
94;1491934125385
95;1491934125529
96;1491934125682
97;1491934125829
98;1491934125978
99;1491934126113
100;1491934126267
101;1491934126425
102;1491934126571
103;1491934126725
104;1491934126882
105;1491934127042
106;1491934127188
107;1491934127349
108;1491934127493
109;1491934127647
110;1491934127792
111;1491934127943
112;1491934128090
113;1491934128237
114;1491934128395
115;1491934128550
116;1491934128699
117;1491934128855
118;1491934129009
119;1491934129155
120;1491934129300
121;1491934129453
122;1491934129601
123;1491934129755
124;1491934129910
125;1491934130059
126;1491934130206
127;1491934130336
128;1491934130482
129;1491934130636
130;1491934130788
131;1491934130935
132;1491934131079
133;1491934131234
134;1491934131377
135;1491934131526
136;1491934131683
137;1491934131827
138;1491934131979
139;1491934132108
140;1491934132256
141;1491934132408
142;1491934132566
143;1491934132717
144;1491934132867
145;1491934133019
146;1491934133175
147;1491934133324
148;1491934133471
149;1491934133622
150;1491934133778
151;1491934133923
152;1491934134084
153;1491934134222
154;1491934134372
155;1491934134519
156;1491934134639
157;1491934134787
158;1491934134935
159;1491934135083
160;1491934135227
161;1491934135448
162;1491934135640
163;1491934135797
164;1491934135951
165;1491934136109
166;1491934136258
167;1491934136403
168;1491934136551
169;1491934136709
170;1491934136856
171;1491934137007
172;1491934137154
173;1491934137269
174;1491934137424
175;1491934137571
176;1491934137732
177;1491934137870
178;1491934138027
179;1491934138183
180;1491934138343
181;1491934138490
182;1491934138645
183;1491934138791
184;1491934138936
185;1491934139091
186;1491934139242
187;1491934139435
188;1491934139579
189;1491934139714
190;1491934139882
191;1491934140029
192;1491934140142
193;1491934140301
194;1491934140463
195;1491934140612
196;1491934140758
197;1491934140920
198;1491934141033
199;1491934141186
200;1491934141338
201;1491934141499
202;1491934141665
203;1491934141827
204;1491934141971
205;1491934142130
206;1491934142244
207;1491934142395
208;1491934142549
209;1491934142699
210;1491934142861
211;1491934143015
212;1491934143160
213;1491934143310
214;1491934143459
215;1491934143621
216;1491934143771
217;1491934143957
218;1491934144079
219;1491934144230
220;1491934144368
221;1491934144525
222;1491934144675
223;1491934144825
224;1491934144976
225;1491934145123
226;1491934145278
227;1491934145424
228;1491934145577
229;1491934145735
230;1491934145886
231;1491934146041
232;1491934146156
233;1491934146308
234;1491934146459
235;1491934146609
236;1491934146761
237;1491934146917
238;1491934147080
239;1491934147217
240;1491934147377
241;1491934147526
242;1491934147680
243;1491934147830
244;1491934147981
245;1491934148134
246;1491934148280
247;1491934148410
248;1491934148568
249;1491934148725
250;1491934148885
251;1491934149037
252;1491934149187
253;1491934149352
254;1491934149499
255;1491934149659
256;1491934149813
257;1491934149944
258;1491934150094
259;1491934150250
260;1491934150406
261;1491934150548
262;1491934150705
263;1491934150864
264;1491934151020
265;1491934151209
266;1491934151383
267;1491934151518
268;1491934151711
269;1491934151884
270;1491934152044
271;1491934152199
