T1-AntesDeConectar;T2-AposConectar
1491929055310;1491929069370

Contador;IniLoop
0;1491929069376
1;1491929069636
2;1491929069805
3;1491929069951
4;1491929070125
5;1491929070292
6;1491929070445
7;1491929070617
8;1491929070787
9;1491929070926
10;1491929071075
11;1491929071230
12;1491929071377
13;1491929071528
14;1491929071704
15;1491929071866
16;1491929072008
17;1491929072173
18;1491929072354
19;1491929072505
20;1491929072652
21;1491929072801
22;1491929072948
23;1491929073098
24;1491929073272
25;1491929073443
26;1491929073600
27;1491929073740
28;1491929073889
29;1491929074037
30;1491929074184
31;1491929074337
32;1491929074490
33;1491929074644
34;1491929074796
35;1491929074945
36;1491929075097
37;1491929075248
38;1491929075397
39;1491929075550
40;1491929075700
41;1491929075853
42;1491929076004
43;1491929076157
44;1491929076310
45;1491929076460
46;1491929076612
47;1491929076764
48;1491929076914
49;1491929077065
50;1491929077218
51;1491929077366
52;1491929077517
53;1491929077669
54;1491929077830
55;1491929077974
56;1491929078130
57;1491929078277
58;1491929078439
59;1491929078581
60;1491929078735
61;1491929078886
62;1491929079037
63;1491929079190
64;1491929079344
65;1491929079495
66;1491929079645
67;1491929079797
68;1491929079949
69;1491929080103
70;1491929080257
71;1491929080405
72;1491929080559
73;1491929080711
74;1491929080862
75;1491929081014
76;1491929081165
77;1491929081319
78;1491929081471
79;1491929081625
80;1491929081778
81;1491929081931
82;1491929082082
83;1491929082231
84;1491929082382
85;1491929082535
86;1491929082686
87;1491929082834
88;1491929082986
89;1491929083142
90;1491929083293
91;1491929083442
92;1491929083597
93;1491929083746
94;1491929083899
95;1491929084052
96;1491929084203
97;1491929084354
98;1491929084508
99;1491929084658
100;1491929084816
101;1491929084965
102;1491929085117
103;1491929085275
104;1491929085423
105;1491929085575
106;1491929085730
107;1491929085884
108;1491929086035
109;1491929086188
110;1491929086341
111;1491929086490
112;1491929086645
113;1491929086796
114;1491929086948
115;1491929087100
116;1491929087253
117;1491929087403
118;1491929087561
119;1491929087712
120;1491929087863
121;1491929088016
122;1491929088168
123;1491929088369
124;1491929088535
125;1491929088762
126;1491929088929
127;1491929089084
128;1491929089236
129;1491929089387
130;1491929089542
131;1491929089692
132;1491929089855
133;1491929090005
134;1491929090155
135;1491929090309
136;1491929090465
137;1491929090616
138;1491929090768
139;1491929090936
140;1491929091089
141;1491929091240
142;1491929091393
143;1491929091548
144;1491929091708
145;1491929091864
146;1491929092028
147;1491929092177
148;1491929092331
149;1491929092481
150;1491929092634
151;1491929092791
152;1491929092967
153;1491929093130
154;1491929093291
155;1491929093443
156;1491929093598
157;1491929093754
158;1491929093905
159;1491929094059
160;1491929094214
161;1491929094377
162;1491929094526
163;1491929094677
164;1491929094831
165;1491929094997
166;1491929095150
167;1491929095311
168;1491929095461
169;1491929095614
170;1491929095769
171;1491929095921
172;1491929096078
173;1491929096230
174;1491929096387
175;1491929096542
176;1491929096694
177;1491929096852
178;1491929097006
179;1491929097162
180;1491929097319
181;1491929097475
182;1491929097631
183;1491929097782
184;1491929097939
185;1491929098100
186;1491929098251
187;1491929098407
188;1491929098564
189;1491929098725
190;1491929098994
191;1491929099197
