T1-AntesDeConectar;T2-AposConectar
1491955704420;1491955714505

Contador;IniLoop
0;1491955714509
1;1491955714764
2;1491955714957
3;1491955715132
4;1491955715296
5;1491955715485
6;1491955715661
7;1491955715838
8;1491955715997
9;1491955716170
10;1491955716397
11;1491955716501
12;1491955716693
13;1491955716871
14;1491955716996
15;1491955717201
16;1491955717390
17;1491955717588
18;1491955717751
19;1491955717921
20;1491955718098
21;1491955718281
22;1491955718462
23;1491955718630
24;1491955718797
25;1491955718931
26;1491955719074
27;1491955719276
28;1491955719449
29;1491955719597
30;1491955719787
31;1491955719956
32;1491955720119
33;1491955720254
34;1491955720413
35;1491955720586
36;1491955720757
37;1491955720924
38;1491955721093
39;1491955721270
40;1491955721417
41;1491955721583
42;1491955721747
43;1491955721909
44;1491955722068
45;1491955722239
46;1491955722418
47;1491955722561
48;1491955722723
49;1491955722908
50;1491955723104
51;1491955723238
52;1491955723434
53;1491955723609
54;1491955723788
55;1491955723960
56;1491955724121
57;1491955724290
58;1491955724451
59;1491955724619
60;1491955724787
61;1491955724972
62;1491955725139
63;1491955725294
64;1491955725480
65;1491955725642
66;1491955725788
67;1491955725962
68;1491955726111
69;1491955726295
70;1491955726476
71;1491955726653
72;1491955726793
73;1491955726986
74;1491955727165
75;1491955727409
76;1491955727627
77;1491955727808
78;1491955727968
79;1491955728093
80;1491955728308
81;1491955728475
82;1491955728624
83;1491955728817
84;1491955728994
85;1491955729168
86;1491955729296
87;1491955729508
88;1491955729678
89;1491955729835
90;1491955730050
91;1491955730190
92;1491955730336
93;1491955730512
94;1491955730638
95;1491955730842
96;1491955730974
97;1491955731173
98;1491955731354
99;1491955731532
100;1491955731660
101;1491955731893
102;1491955732067
103;1491955732246
104;1491955732412
105;1491955732573
106;1491955732751
107;1491955732902
108;1491955733076
109;1491955733241
110;1491955733440
111;1491955733576
112;1491955733777
113;1491955733958
114;1491955734126
115;1491955734298
116;1491955734479
117;1491955734652
118;1491955734800
119;1491955734926
120;1491955735140
121;1491955735296
122;1491955735464
123;1491955735643
124;1491955735815
125;1491955735980
126;1491955736152
127;1491955736288
128;1491955736474
