T1-AntesDeConectar;T2-AposConectar
1491939387395;1491939395573

Contador;IniLoop
0;1491939395578
1;1491939395743
2;1491939395830
3;1491939395904
4;1491939396051
5;1491939396161
6;1491939396288
7;1491939396401
8;1491939396527
9;1491939396635
10;1491939396765
11;1491939396882
12;1491939396995
13;1491939397111
14;1491939397239
15;1491939397353
16;1491939397463
17;1491939397575
18;1491939397691
19;1491939397813
20;1491939397929
21;1491939398050
22;1491939398169
23;1491939398280
24;1491939398397
25;1491939398515
26;1491939398644
27;1491939398751
28;1491939398859
29;1491939398972
30;1491939399091
31;1491939399211
32;1491939399335
33;1491939399456
34;1491939399583
35;1491939399697
36;1491939399820
37;1491939399936
38;1491939400056
39;1491939400172
40;1491939400288
41;1491939400407
42;1491939400519
43;1491939400637
44;1491939400752
45;1491939400876
46;1491939400984
47;1491939401096
48;1491939401208
49;1491939401321
50;1491939401432
51;1491939401548
52;1491939401664
53;1491939401784
54;1491939401906
55;1491939402021
56;1491939402140
57;1491939402256
58;1491939402372
59;1491939402488
60;1491939402605
61;1491939402728
62;1491939402844
63;1491939402960
64;1491939403076
65;1491939403192
66;1491939403312
67;1491939403432
68;1491939403548
69;1491939403668
70;1491939403784
71;1491939403901
72;1491939404024
73;1491939404141
74;1491939404256
75;1491939404372
76;1491939404489
77;1491939404604
78;1491939404720
79;1491939404836
80;1491939404948
81;1491939405065
82;1491939405180
83;1491939405300
84;1491939405416
85;1491939405533
86;1491939405656
87;1491939405776
88;1491939405889
89;1491939406005
90;1491939406120
91;1491939406232
92;1491939406352
93;1491939406472
94;1491939406593
95;1491939406709
96;1491939406824
97;1491939406944
98;1491939407065
99;1491939407184
100;1491939407304
101;1491939407424
102;1491939407545
103;1491939407664
104;1491939407784
105;1491939407905
106;1491939408024
107;1491939408140
108;1491939408256
109;1491939408377
110;1491939408492
111;1491939408612
112;1491939408733
113;1491939408853
114;1491939408976
115;1491939409093
116;1491939409213
117;1491939409336
118;1491939409452
119;1491939409573
120;1491939409693
121;1491939409812
122;1491939409934
123;1491939410052
124;1491939410168
125;1491939410297
126;1491939410408
127;1491939410520
128;1491939410642
129;1491939410765
130;1491939410880
131;1491939411002
132;1491939411120
133;1491939411244
134;1491939411362
135;1491939411481
136;1491939411601
137;1491939411720
138;1491939411840
139;1491939411961
140;1491939412084
141;1491939412205
142;1491939412320
143;1491939412440
144;1491939412561
145;1491939412681
146;1491939412801
147;1491939412920
148;1491939413045
149;1491939413160
150;1491939413278
151;1491939413396
152;1491939413521
153;1491939413637
154;1491939413757
155;1491939413876
156;1491939413997
157;1491939414116
158;1491939414237
159;1491939414356
160;1491939414482
161;1491939414596
162;1491939414717
163;1491939414837
164;1491939414965
165;1491939415077
166;1491939415198
167;1491939415321
168;1491939415436
169;1491939415558
170;1491939415678
171;1491939415800
172;1491939415919
173;1491939416037
174;1491939416157
175;1491939416277
176;1491939416397
177;1491939416518
178;1491939416637
179;1491939416757
180;1491939416878
181;1491939416998
182;1491939417121
183;1491939417237
184;1491939417357
185;1491939417478
186;1491939417602
187;1491939417721
188;1491939417842
189;1491939417961
190;1491939418081
191;1491939418202
192;1491939418334
193;1491939418457
194;1491939418578
195;1491939418698
196;1491939418814
197;1491939418937
198;1491939419054
199;1491939419174
200;1491939419294
201;1491939419414
202;1491939419534
203;1491939419653
204;1491939419774
205;1491939419890
206;1491939420017
207;1491939420130
208;1491939420250
209;1491939420374
210;1491939420491
211;1491939420602
212;1491939420726
213;1491939420842
214;1491939420958
215;1491939421078
216;1491939421199
217;1491939421318
218;1491939421438
219;1491939421558
220;1491939421678
221;1491939421798
222;1491939421918
223;1491939422038
224;1491939422158
225;1491939422278
226;1491939422394
227;1491939422522
228;1491939422597
229;1491939422754
230;1491939422874
231;1491939422995
232;1491939423111
233;1491939423230
234;1491939423354
235;1491939423470
236;1491939423590
237;1491939423710
238;1491939423830
239;1491939423950
240;1491939424070
241;1491939424190
242;1491939424310
243;1491939424430
244;1491939424551
245;1491939424674
246;1491939424790
247;1491939424910
248;1491939425031
249;1491939425154
250;1491939425274
251;1491939425394
252;1491939425514
253;1491939425638
254;1491939425754
255;1491939425875
256;1491939425998
257;1491939426114
258;1491939426234
259;1491939426354
260;1491939426478
261;1491939426594
262;1491939426714
263;1491939426834
264;1491939426958
265;1491939427074
266;1491939427194
267;1491939427318
268;1491939427434
269;1491939427554
270;1491939427674
271;1491939427794
272;1491939427914
273;1491939428034
274;1491939428154
275;1491939428275
276;1491939428394
277;1491939428514
278;1491939428634
279;1491939428755
280;1491939428875
281;1491939428994
282;1491939429114
283;1491939429234
284;1491939429354
285;1491939429475
286;1491939429596
287;1491939429714
288;1491939429834
289;1491939429954
290;1491939430074
291;1491939430195
292;1491939430314
293;1491939430443
294;1491939430554
295;1491939430670
296;1491939430794
297;1491939430910
298;1491939431042
299;1491939431154
300;1491939431271
301;1491939431386
302;1491939431498
303;1491939431622
304;1491939431738
305;1491939431859
306;1491939431978
307;1491939432099
308;1491939432219
309;1491939432339
310;1491939432459
311;1491939432583
312;1491939432699
313;1491939432819
314;1491939432943
315;1491939433059
316;1491939433179
317;1491939433299
318;1491939433432
319;1491939433505
320;1491939433662
321;1491939433783
322;1491939433903
323;1491939434022
324;1491939434143
325;1491939434266
326;1491939434382
327;1491939434502
328;1491939434623
329;1491939434743
330;1491939434868
331;1491939434983
332;1491939435098
333;1491939435211
334;1491939435323
335;1491939435439
336;1491939435555
337;1491939435671
338;1491939435783
339;1491939435899
340;1491939436011
341;1491939436127
342;1491939436244
343;1491939436359
344;1491939436471
345;1491939436583
