T1-AntesDeConectar;T2-AposConectar
1491939178497;1491939182594

Contador;IniLoop
0;1491939182598
1;1491939182967
2;1491939183036
3;1491939183144
4;1491939183250
5;1491939183364
6;1491939183472
7;1491939183587
8;1491939183701
9;1491939183808
10;1491939183920
11;1491939184026
12;1491939184135
13;1491939184246
14;1491939184360
15;1491939184474
16;1491939184580
17;1491939184692
18;1491939184801
19;1491939184912
20;1491939185030
21;1491939185136
22;1491939185248
23;1491939185360
24;1491939185472
25;1491939185585
26;1491939185696
27;1491939185804
28;1491939185916
29;1491939186024
30;1491939186137
31;1491939186244
32;1491939186356
33;1491939186464
34;1491939186583
35;1491939186688
36;1491939186800
37;1491939186912
38;1491939187024
39;1491939187133
40;1491939187240
41;1491939187348
42;1491939187460
43;1491939187577
44;1491939187684
45;1491939187796
46;1491939187909
47;1491939188025
48;1491939188132
49;1491939188240
50;1491939188352
51;1491939188469
52;1491939188576
53;1491939188688
54;1491939188801
55;1491939188908
56;1491939189020
57;1491939189128
58;1491939189237
59;1491939189352
60;1491939189461
61;1491939189573
62;1491939189685
63;1491939189797
64;1491939189905
65;1491939190019
66;1491939190129
67;1491939190241
68;1491939190354
69;1491939190461
70;1491939190569
71;1491939190682
72;1491939190793
73;1491939190905
74;1491939191017
75;1491939191133
76;1491939191245
77;1491939191357
78;1491939191469
79;1491939191577
80;1491939191690
81;1491939191801
82;1491939191913
83;1491939192026
84;1491939192133
85;1491939192250
86;1491939192361
87;1491939192469
88;1491939192582
89;1491939192693
90;1491939192805
91;1491939192918
92;1491939193029
93;1491939193146
94;1491939193253
95;1491939193365
96;1491939193482
97;1491939193589
98;1491939193702
99;1491939193813
100;1491939193926
101;1491939194041
102;1491939194150
103;1491939194261
104;1491939194377
105;1491939194490
106;1491939194601
107;1491939194714
108;1491939194825
109;1491939194942
110;1491939195049
111;1491939195162
112;1491939195273
113;1491939195390
114;1491939195501
115;1491939195614
116;1491939195729
117;1491939195850
118;1491939195961
119;1491939196074
120;1491939196185
121;1491939196298
122;1491939196414
123;1491939196525
124;1491939196638
125;1491939196749
126;1491939196866
127;1491939196977
128;1491939197090
129;1491939197202
130;1491939197314
131;1491939197431
132;1491939197542
133;1491939197658
134;1491939197774
135;1491939197886
136;1491939197998
137;1491939198110
138;1491939198222
139;1491939198338
140;1491939198450
141;1491939198562
142;1491939198678
143;1491939198786
144;1491939198898
145;1491939199010
146;1491939199122
147;1491939199234
148;1491939199350
149;1491939199466
150;1491939199586
151;1491939199698
152;1491939199810
153;1491939199922
154;1491939200034
155;1491939200150
156;1491939200266
157;1491939200382
158;1491939200498
159;1491939200610
160;1491939200718
161;1491939200834
162;1491939200942
163;1491939201055
164;1491939201171
165;1491939201286
166;1491939201406
167;1491939201515
168;1491939201627
169;1491939201738
170;1491939201851
171;1491939201963
172;1491939202079
173;1491939202194
174;1491939202314
175;1491939202423
176;1491939202535
177;1491939202650
178;1491939202763
179;1491939202875
180;1491939202991
181;1491939203102
182;1491939203219
183;1491939203327
184;1491939203435
185;1491939203550
186;1491939203663
187;1491939203775
188;1491939203891
189;1491939204006
190;1491939204115
191;1491939204227
192;1491939204347
193;1491939204456
194;1491939204567
195;1491939204679
196;1491939204795
197;1491939204915
198;1491939205026
199;1491939205139
200;1491939205251
201;1491939205363
202;1491939205474
203;1491939205587
204;1491939205699
205;1491939205815
206;1491939205922
207;1491939206035
208;1491939206151
209;1491939206263
210;1491939206378
211;1491939206495
212;1491939206611
213;1491939206731
214;1491939206838
215;1491939206951
216;1491939207067
217;1491939207179
218;1491939207291
219;1491939207408
220;1491939207519
221;1491939207639
222;1491939207751
223;1491939207867
224;1491939207979
225;1491939208091
226;1491939208203
227;1491939208315
228;1491939208431
229;1491939208543
230;1491939208659
231;1491939208776
232;1491939208891
233;1491939209007
234;1491939209124
235;1491939209236
236;1491939209351
237;1491939209463
238;1491939209579
239;1491939209695
240;1491939209811
241;1491939209927
242;1491939210043
243;1491939210155
244;1491939210272
245;1491939210383
246;1491939210495
247;1491939210612
248;1491939210728
249;1491939210844
250;1491939210959
251;1491939211080
252;1491939211192
253;1491939211304
254;1491939211420
255;1491939211536
256;1491939211652
257;1491939211768
258;1491939211880
259;1491939211995
260;1491939212108
261;1491939212220
262;1491939212332
263;1491939212443
264;1491939212560
265;1491939212676
266;1491939212796
267;1491939212908
268;1491939213023
269;1491939213140
270;1491939213252
271;1491939213368
272;1491939213484
273;1491939213599
274;1491939213716
275;1491939213824
276;1491939213936
277;1491939214047
278;1491939214164
279;1491939214280
280;1491939214396
281;1491939214512
282;1491939214623
283;1491939214736
284;1491939214852
285;1491939214968
286;1491939215084
287;1491939215199
288;1491939215316
289;1491939215432
290;1491939215544
291;1491939215656
292;1491939215767
293;1491939215880
294;1491939216004
295;1491939216116
296;1491939216232
297;1491939216343
298;1491939216464
299;1491939216576
300;1491939216688
301;1491939216800
302;1491939216915
303;1491939217033
304;1491939217152
305;1491939217264
306;1491939217380
307;1491939217499
308;1491939217612
