T1-AntesDeConectar;T2-AposConectar
1491939747592;1491939753760

Contador;IniLoop
0;1491939753765
1;1491939755968
2;1491939756068
3;1491939756179
4;1491939756320
5;1491939756449
6;1491939756559
7;1491939756672
8;1491939756778
9;1491939756907
10;1491939757038
11;1491939757132
12;1491939757245
13;1491939757360
14;1491939757481
15;1491939757602
16;1491939757722
17;1491939757843
18;1491939757968
19;1491939758090
20;1491939758211
21;1491939758328
22;1491939758450
23;1491939758562
24;1491939758677
25;1491939758796
26;1491939758910
27;1491939759040
28;1491939759150
29;1491939759270
30;1491939759403
31;1491939759546
32;1491939759673
33;1491939759789
34;1491939759880
35;1491939760018
36;1491939760156
37;1491939760292
38;1491939760418
39;1491939760536
40;1491939760663
41;1491939760781
42;1491939760896
43;1491939761008
44;1491939761131
45;1491939761252
46;1491939761361
47;1491939761482
48;1491939761603
49;1491939761722
50;1491939761842
51;1491939761953
52;1491939762066
53;1491939762188
54;1491939762310
55;1491939762430
56;1491939762546
57;1491939762670
58;1491939762788
59;1491939762898
60;1491939763020
61;1491939763134
62;1491939763250
63;1491939763369
64;1491939763491
65;1491939763604
66;1491939763730
67;1491939763856
68;1491939763971
69;1491939764096
70;1491939764208
71;1491939764341
72;1491939764457
73;1491939764589
74;1491939764700
75;1491939764820
76;1491939764943
77;1491939765061
78;1491939765183
79;1491939765309
80;1491939765428
81;1491939765533
82;1491939765652
83;1491939765791
84;1491939765904
85;1491939766022
86;1491939766136
87;1491939766259
88;1491939766382
89;1491939766501
90;1491939766618
91;1491939766738
92;1491939766858
93;1491939766978
94;1491939767097
95;1491939767226
96;1491939767341
97;1491939767484
98;1491939767601
99;1491939767750
100;1491939767866
101;1491939767983
102;1491939768105
103;1491939768220
104;1491939768336
105;1491939768446
106;1491939768574
107;1491939768702
108;1491939768813
109;1491939768939
110;1491939769053
111;1491939769204
112;1491939769324
113;1491939769458
114;1491939769628
115;1491939769745
116;1491939769872
117;1491939769985
118;1491939770097
119;1491939770217
120;1491939770330
121;1491939770457
122;1491939770547
123;1491939770683
124;1491939770789
125;1491939770919
126;1491939771030
127;1491939771151
128;1491939771275
129;1491939771391
130;1491939771508
131;1491939771627
132;1491939771749
133;1491939771872
134;1491939771999
135;1491939772131
136;1491939772254
137;1491939772371
138;1491939772485
139;1491939772609
140;1491939772705
141;1491939772826
142;1491939772949
143;1491939773064
144;1491939773181
145;1491939773309
146;1491939773420
147;1491939773538
148;1491939773659
149;1491939773786
150;1491939773918
151;1491939774041
152;1491939774172
153;1491939774282
154;1491939774386
155;1491939774528
156;1491939774621
157;1491939774762
158;1491939774886
159;1491939775000
160;1491939775123
161;1491939775239
162;1491939775361
163;1491939775453
164;1491939775584
165;1491939775700
166;1491939775821
167;1491939775938
168;1491939776055
169;1491939776179
170;1491939776298
171;1491939776419
172;1491939776536
173;1491939776658
174;1491939776775
175;1491939776906
176;1491939777025
177;1491939777144
178;1491939777262
179;1491939777386
180;1491939777504
181;1491939777622
182;1491939777747
183;1491939777864
184;1491939777989
185;1491939778105
186;1491939778237
187;1491939778353
188;1491939778474
189;1491939778588
190;1491939778708
191;1491939778831
192;1491939778948
193;1491939779070
194;1491939779184
195;1491939779310
196;1491939779425
197;1491939779545
198;1491939779657
199;1491939779786
200;1491939779908
201;1491939780017
202;1491939780139
203;1491939780266
204;1491939780379
205;1491939780503
206;1491939780628
207;1491939780764
208;1491939780904
209;1491939781152
210;1491939781235
211;1491939781347
212;1491939781468
213;1491939781581
214;1491939781709
215;1491939781829
216;1491939781949
217;1491939782067
218;1491939782188
219;1491939782329
220;1491939782445
221;1491939782562
222;1491939782683
223;1491939782795
224;1491939782900
225;1491939783013
226;1491939783136
227;1491939783255
228;1491939783368
229;1491939783491
230;1491939783610
231;1491939783752
232;1491939783867
233;1491939783991
234;1491939784105
235;1491939784230
236;1491939784351
237;1491939784465
238;1491939784587
239;1491939784710
240;1491939784824
241;1491939784946
242;1491939785069
243;1491939785177
244;1491939785301
245;1491939785427
246;1491939785546
247;1491939785660
248;1491939785786
249;1491939785902
250;1491939786021
251;1491939786143
252;1491939786264
253;1491939786377
254;1491939786501
255;1491939786613
256;1491939786738
257;1491939786850
258;1491939786971
259;1491939787082
260;1491939787184
261;1491939787313
262;1491939787453
263;1491939787567
264;1491939787692
265;1491939787808
266;1491939787924
267;1491939788061
268;1491939788178
269;1491939788310
270;1491939788422
271;1491939788537
272;1491939788670
273;1491939788786
274;1491939788907
275;1491939789022
276;1491939789148
277;1491939789265
278;1491939789380
279;1491939789498
280;1491939789621
281;1491939789727
282;1491939789891
283;1491939790038
284;1491939790163
285;1491939790285
286;1491939790405
287;1491939790505
288;1491939790619
289;1491939790739
290;1491939790864
291;1491939790990
292;1491939791103
293;1491939791228
294;1491939791353
295;1491939791471
296;1491939791595
297;1491939791715
298;1491939791834
299;1491939791956
300;1491939792071
301;1491939792196
302;1491939792334
303;1491939792469
304;1491939792595
305;1491939792752
306;1491939792851
307;1491939792989
308;1491939793113
309;1491939793232
310;1491939793352
311;1491939793470
312;1491939793590
313;1491939793707
314;1491939793820
315;1491939793944
316;1491939794073
317;1491939794196
318;1491939794326
319;1491939794466
320;1491939794562
321;1491939794702
322;1491939794825
323;1491939794948
324;1491939795050
325;1491939795179
326;1491939795301
327;1491939795422
328;1491939795520
329;1491939795646
330;1491939795761
331;1491939795879
332;1491939796008
333;1491939796126
334;1491939796240
335;1491939796367
336;1491939796485
337;1491939796631
338;1491939796741
339;1491939796847
340;1491939796959
341;1491939797084
342;1491939797202
343;1491939797324
344;1491939797444
345;1491939797573
346;1491939797699
347;1491939797816
348;1491939797955
349;1491939798074
350;1491939798181
351;1491939798312
352;1491939798437
353;1491939798556
354;1491939798677
355;1491939798795
356;1491939798918
357;1491939799040
358;1491939799146
359;1491939799256
360;1491939799380
