T1-AntesDeConectar;T2-AposConectar
1491939747700;1491939755773

Contador;IniLoop
0;1491939755777
1;1491939755957
2;1491939756080
3;1491939756209
4;1491939756324
5;1491939756450
6;1491939756561
7;1491939756649
8;1491939756778
9;1491939756911
10;1491939757021
11;1491939757149
12;1491939757258
13;1491939757371
14;1491939757507
15;1491939757619
16;1491939757740
17;1491939757858
18;1491939757981
19;1491939758110
20;1491939758200
21;1491939758340
22;1491939758462
23;1491939758577
24;1491939758696
25;1491939758798
26;1491939758923
27;1491939759048
28;1491939759159
29;1491939759283
30;1491939759420
31;1491939759548
32;1491939759659
33;1491939759786
34;1491939759930
35;1491939760065
36;1491939760196
37;1491939760329
38;1491939760436
39;1491939760558
40;1491939760674
41;1491939760791
42;1491939760888
43;1491939761027
44;1491939761138
45;1491939761245
46;1491939761359
47;1491939761501
48;1491939761621
49;1491939761745
50;1491939761857
51;1491939761970
52;1491939762082
53;1491939762203
54;1491939762305
55;1491939762454
56;1491939762557
57;1491939762690
58;1491939762805
59;1491939762923
60;1491939763026
61;1491939763133
62;1491939763267
63;1491939763390
64;1491939763518
65;1491939763625
66;1491939763738
67;1491939763870
68;1491939763969
69;1491939764107
70;1491939764229
71;1491939764359
72;1491939764496
73;1491939764611
74;1491939764728
75;1491939764837
76;1491939764960
77;1491939765084
78;1491939765182
79;1491939765319
80;1491939765441
81;1491939765531
82;1491939765669
83;1491939765805
84;1491939765900
85;1491939766041
86;1491939766142
87;1491939766276
88;1491939766398
89;1491939766524
90;1491939766643
91;1491939766760
92;1491939766882
93;1491939766999
94;1491939767117
95;1491939767241
96;1491939767366
97;1491939767495
98;1491939767615
99;1491939767766
100;1491939767880
101;1491939768000
102;1491939768124
103;1491939768230
104;1491939768353
105;1491939768466
106;1491939768589
107;1491939768722
108;1491939768839
109;1491939768954
110;1491939769055
111;1491939769169
112;1491939769326
113;1491939769443
114;1491939769573
115;1491939769741
116;1491939769869
117;1491939769986
118;1491939770102
119;1491939770221
120;1491939770329
121;1491939770457
122;1491939770549
123;1491939770673
124;1491939770807
125;1491939770937
126;1491939771051
127;1491939771168
128;1491939771293
129;1491939771409
130;1491939771533
131;1491939771645
132;1491939771770
133;1491939771888
134;1491939772015
135;1491939772134
136;1491939772254
137;1491939772374
138;1491939772463
139;1491939772612
140;1491939772725
141;1491939772850
142;1491939772966
143;1491939773064
144;1491939773200
145;1491939773321
146;1491939773443
147;1491939773544
148;1491939773682
149;1491939773771
150;1491939773917
151;1491939774044
152;1491939774161
153;1491939774288
154;1491939774410
155;1491939774525
156;1491939774644
157;1491939774773
158;1491939774885
159;1491939775007
160;1491939775123
161;1491939775241
162;1491939775362
163;1491939775476
164;1491939775600
165;1491939775723
166;1491939775821
167;1491939775952
168;1491939776078
169;1491939776194
170;1491939776316
171;1491939776428
172;1491939776558
173;1491939776669
174;1491939776795
175;1491939776921
176;1491939777043
177;1491939777160
178;1491939777282
179;1491939777401
180;1491939777521
181;1491939777644
182;1491939777767
183;1491939777856
184;1491939778000
185;1491939778119
186;1491939778250
187;1491939778368
188;1491939778492
189;1491939778606
190;1491939778726
191;1491939778842
192;1491939778968
193;1491939779089
194;1491939779203
195;1491939779330
196;1491939779443
197;1491939779557
198;1491939779680
199;1491939779775
200;1491939779899
201;1491939780015
202;1491939780138
203;1491939780266
204;1491939780398
205;1491939780527
206;1491939780667
207;1491939780803
208;1491939780932
209;1491939781172
210;1491939781247
211;1491939781363
212;1491939781483
213;1491939781600
214;1491939781720
215;1491939781845
216;1491939781970
217;1491939782085
218;1491939782202
219;1491939782328
220;1491939782447
221;1491939782562
222;1491939782683
223;1491939782795
224;1491939782894
225;1491939783025
226;1491939783153
227;1491939783270
228;1491939783386
229;1491939783508
230;1491939783630
231;1491939783756
232;1491939783876
233;1491939783998
234;1491939784114
235;1491939784233
236;1491939784352
237;1491939784471
238;1491939784592
239;1491939784711
240;1491939784834
241;1491939784950
242;1491939785070
243;1491939785193
244;1491939785311
245;1491939785427
246;1491939785544
247;1491939785667
248;1491939785787
249;1491939785903
250;1491939786027
251;1491939786150
252;1491939786263
253;1491939786379
254;1491939786502
255;1491939786614
256;1491939786738
257;1491939786853
258;1491939786974
259;1491939787083
260;1491939787217
261;1491939787326
262;1491939787448
263;1491939787566
264;1491939787698
265;1491939787815
266;1491939787933
267;1491939788059
268;1491939788154
269;1491939788299
270;1491939788426
271;1491939788540
272;1491939788663
273;1491939788778
274;1491939788907
275;1491939789026
276;1491939789143
277;1491939789257
278;1491939789382
279;1491939789508
280;1491939789596
281;1491939789742
282;1491939789865
283;1491939790013
284;1491939790150
285;1491939790250
286;1491939790381
287;1491939790517
288;1491939790645
289;1491939790756
290;1491939790888
291;1491939791007
292;1491939791130
293;1491939791241
294;1491939791365
295;1491939791491
296;1491939791611
297;1491939791736
298;1491939791848
299;1491939791974
300;1491939792089
301;1491939792210
302;1491939792334
303;1491939792474
304;1491939792594
305;1491939792762
306;1491939792878
307;1491939792994
308;1491939793110
309;1491939793209
310;1491939793350
311;1491939793478
312;1491939793604
313;1491939793724
314;1491939793846
315;1491939793963
316;1491939794086
317;1491939794188
318;1491939794325
319;1491939794443
320;1491939794584
321;1491939794707
322;1491939794826
323;1491939794944
324;1491939795059
325;1491939795158
326;1491939795296
327;1491939795423
328;1491939795546
329;1491939795661
330;1491939795786
331;1491939795898
332;1491939796029
333;1491939796147
334;1491939796267
335;1491939796384
336;1491939796503
337;1491939796628
338;1491939796745
339;1491939796864
340;1491939796989
341;1491939797108
342;1491939797227
343;1491939797351
344;1491939797466
345;1491939797580
346;1491939797718
347;1491939797831
348;1491939797957
349;1491939798074
350;1491939798201
351;1491939798323
352;1491939798435
353;1491939798557
354;1491939798662
355;1491939798788
356;1491939798916
357;1491939799036
358;1491939799155
359;1491939799280
360;1491939799399
361;1491939799524
362;1491939799648
363;1491939799767
364;1491939799864
365;1491939800001
366;1491939800127
367;1491939800253
368;1491939800377
369;1491939800495
370;1491939800621
371;1491939800739
372;1491939800863
373;1491939800979
374;1491939801094
375;1491939801249
376;1491939801385
377;1491939801503
378;1491939801645
379;1491939801749
380;1491939801897
381;1491939802012
382;1491939802128
383;1491939802239
384;1491939802368
385;1491939802498
386;1491939802611
387;1491939802734
388;1491939802848
389;1491939802970
390;1491939803095
391;1491939803216
392;1491939803341
393;1491939803455
394;1491939803579
395;1491939803695
396;1491939803816
397;1491939803949
398;1491939804080
399;1491939804194
400;1491939804333
401;1491939804449
402;1491939804591
403;1491939804712
404;1491939804830
405;1491939804948
406;1491939805065
407;1491939805196
408;1491939805313
409;1491939805431
410;1491939805560
411;1491939805678
412;1491939805798
413;1491939805913
414;1491939806042
415;1491939806152
416;1491939806277
417;1491939806398
418;1491939806516
419;1491939806633
420;1491939806732
421;1491939806870
422;1491939806992
423;1491939807127
424;1491939807248
425;1491939807370
426;1491939807490
427;1491939807616
428;1491939807735
429;1491939807857
430;1491939807973
431;1491939808095
432;1491939808224
433;1491939808335
434;1491939808468
435;1491939808584
436;1491939808714
437;1491939808839
438;1491939808952
439;1491939809046
440;1491939809193
441;1491939809318
442;1491939809439
443;1491939809559
444;1491939809684
445;1491939809801
446;1491939809925
447;1491939810046
448;1491939810170
449;1491939810288
450;1491939810406
451;1491939810539
452;1491939810680
453;1491939810803
454;1491939810895
455;1491939811060
456;1491939811193
457;1491939811303
458;1491939811430
459;1491939811541
460;1491939811670
461;1491939811783
462;1491939811911
463;1491939812031
464;1491939812157
465;1491939812270
466;1491939812398
467;1491939812531
468;1491939812651
469;1491939812770
470;1491939812895
471;1491939812993
472;1491939813134
473;1491939813261
474;1491939813378
475;1491939813510
476;1491939813623
477;1491939813755
478;1491939813879
479;1491939814002
480;1491939814120
481;1491939814240
482;1491939814351
483;1491939814464
484;1491939814606
485;1491939814713
486;1491939814854
487;1491939814973
488;1491939815099
489;1491939815221
490;1491939815367
491;1491939815488
492;1491939815607
493;1491939815732
494;1491939815842
495;1491939815965
496;1491939816087
497;1491939816216
498;1491939816332
499;1491939816451
500;1491939816554
501;1491939816698
502;1491939816820
503;1491939816935
504;1491939817065
505;1491939817185
506;1491939817308
507;1491939817432
508;1491939817549
509;1491939817675
510;1491939817797
511;1491939817917
512;1491939818040
513;1491939818155
514;1491939818279
515;1491939818400
516;1491939818517
517;1491939818637
518;1491939818765
519;1491939818880
520;1491939819013
521;1491939819138
522;1491939819257
523;1491939819374
524;1491939819467
525;1491939819612
526;1491939819738
527;1491939819859
528;1491939819977
529;1491939820097
530;1491939820218
531;1491939820334
532;1491939820453
533;1491939820572
534;1491939820692
535;1491939820820
536;1491939820936
537;1491939821063
538;1491939821172
539;1491939821302
540;1491939821421
541;1491939821544
542;1491939821663
543;1491939821784
544;1491939821904
545;1491939822043
546;1491939822186
547;1491939822329
548;1491939822476
549;1491939822586
550;1491939822725
551;1491939822837
552;1491939822964
553;1491939823087
554;1491939823210
555;1491939823333
556;1491939823452
557;1491939823548
558;1491939823699
559;1491939823813
560;1491939823932
561;1491939824062
562;1491939824180
563;1491939824278
564;1491939824404
565;1491939824569
566;1491939824684
567;1491939824805
568;1491939824917
569;1491939825041
570;1491939825164
571;1491939825289
572;1491939825395
573;1491939825521
574;1491939825646
575;1491939825771
576;1491939825887
577;1491939826004
578;1491939826125
579;1491939826257
580;1491939826381
581;1491939826497
582;1491939826635
583;1491939826761
584;1491939826873
585;1491939826996
586;1491939827123
587;1491939827241
588;1491939827369
589;1491939827481
590;1491939827602
591;1491939827727
592;1491939827854
593;1491939827968
594;1491939828089
595;1491939828213
596;1491939828331
597;1491939828457
598;1491939828572
