T1-AntesDeConectar;T2-AposConectar
1492016701958;1492016934388

Contador;IniLoop
0;1492016934393
1;1492016934494
2;1492016934577
3;1492016934658
4;1492016934745
5;1492016934831
6;1492016934915
7;1492016934995
8;1492016935075
9;1492016935154
10;1492016935234
11;1492016935314
12;1492016935394
13;1492016935475
14;1492016935554
15;1492016935634
16;1492016935714
17;1492016935794
18;1492016935875
19;1492016935954
20;1492016936035
21;1492016936115
22;1492016936194
23;1492016936274
24;1492016936354
25;1492016936435
26;1492016936514
27;1492016936595
28;1492016936674
29;1492016936754
30;1492016936835
31;1492016936914
32;1492016937000
33;1492016937079
34;1492016937159
35;1492016937239
36;1492016937319
37;1492016937399
38;1492016937479
39;1492016937559
40;1492016937639
41;1492016937719
42;1492016937799
43;1492016937879
44;1492016937959
45;1492016938039
46;1492016938123
47;1492016938203
48;1492016938283
49;1492016938363
50;1492016938443
51;1492016938523
52;1492016938603
53;1492016938683
54;1492016938763
55;1492016938843
56;1492016938923
57;1492016939005
58;1492016939087
59;1492016939167
60;1492016939247
61;1492016939327
62;1492016939407
63;1492016939488
64;1492016939568
65;1492016939656
66;1492016939742
67;1492016939824
68;1492016939904
69;1492016939984
70;1492016940064
71;1492016940144
72;1492016940224
73;1492016940304
74;1492016940386
75;1492016940468
76;1492016940548
77;1492016940628
78;1492016940708
79;1492016940788
80;1492016940868
81;1492016940950
82;1492016941032
83;1492016941112
84;1492016941192
85;1492016941272
86;1492016941352
87;1492016941432
88;1492016941514
89;1492016941596
90;1492016941676
91;1492016941756
92;1492016941836
93;1492016941916
94;1492016941997
95;1492016942081
96;1492016942161
97;1492016942241
98;1492016942321
99;1492016942401
100;1492016942481
101;1492016942565
102;1492016942649
103;1492016942733
104;1492016942817
105;1492016942902
106;1492016942985
107;1492016943069
108;1492016943153
109;1492016943237
110;1492016943321
111;1492016943406
112;1492016943489
113;1492016943573
114;1492016943657
115;1492016943741
116;1492016943826
117;1492016943909
118;1492016943993
119;1492016944077
120;1492016944162
121;1492016944245
122;1492016944329
123;1492016944414
124;1492016944498
125;1492016944582
126;1492016944666
127;1492016944750
128;1492016944834
129;1492016944918
130;1492016945002
131;1492016945086
132;1492016945170
133;1492016945254
134;1492016945338
135;1492016945422
136;1492016945506
137;1492016945590
138;1492016945675
139;1492016945758
140;1492016945842
141;1492016945926
142;1492016946011
143;1492016946094
144;1492016946178
145;1492016946265
146;1492016946359
147;1492016946442
148;1492016946526
149;1492016946611
150;1492016946698
151;1492016946782
152;1492016946866
153;1492016946951
154;1492016947042
155;1492016947127
156;1492016947211
157;1492016947295
158;1492016947379
159;1492016947463
160;1492016947547
161;1492016947631
162;1492016947715
163;1492016947799
164;1492016947883
165;1492016947967
166;1492016948051
167;1492016948136
168;1492016948219
169;1492016948303
170;1492016948387
171;1492016948472
172;1492016948555
173;1492016948639
174;1492016948724
175;1492016948807
176;1492016948891
177;1492016948976
178;1492016949059
179;1492016949143
180;1492016949228
181;1492016949311
182;1492016949395
183;1492016949480
184;1492016949563
185;1492016949647
186;1492016949736
187;1492016949819
188;1492016949903
189;1492016949988
190;1492016950071
191;1492016950156
192;1492016950240
193;1492016950324
194;1492016950408
195;1492016950495
