T1-AntesDeConectar;T2-AposConectar
1492017493183;1492017506943

Contador;IniLoop
0;1492017506947
1;1492017507135
2;1492017507239
3;1492017507348
4;1492017507448
5;1492017507577
6;1492017507685
7;1492017507797
8;1492017507915
9;1492017508042
10;1492017508167
11;1492017508287
12;1492017508409
13;1492017508520
14;1492017508637
15;1492017508753
16;1492017508868
17;1492017508984
18;1492017509125
19;1492017509234
20;1492017509364
21;1492017509455
22;1492017509568
23;1492017509675
24;1492017509789
25;1492017509897
26;1492017510011
27;1492017510118
28;1492017510226
29;1492017510334
30;1492017510443
31;1492017510565
32;1492017510677
33;1492017510803
34;1492017510920
35;1492017511007
36;1492017511133
37;1492017511240
38;1492017511336
39;1492017511432
40;1492017511550
41;1492017511664
42;1492017511781
43;1492017511904
44;1492017512018
45;1492017512127
46;1492017512241
47;1492017512355
48;1492017512471
49;1492017512585
50;1492017512699
51;1492017512827
52;1492017512938
53;1492017513053
54;1492017513167
55;1492017513285
56;1492017513403
57;1492017513519
58;1492017513637
59;1492017513754
60;1492017513868
61;1492017513983
62;1492017514103
63;1492017514211
64;1492017514324
65;1492017514451
66;1492017514573
67;1492017514687
68;1492017514803
69;1492017514925
70;1492017515039
71;1492017515155
72;1492017515267
73;1492017515385
74;1492017515500
75;1492017515620
76;1492017515737
77;1492017515848
78;1492017515967
79;1492017516079
80;1492017516194
81;1492017516299
82;1492017516418
83;1492017516527
84;1492017516640
85;1492017516761
86;1492017516877
87;1492017516991
88;1492017517101
89;1492017517216
90;1492017517328
91;1492017517450
92;1492017517561
93;1492017517678
94;1492017517796
95;1492017517912
96;1492017518025
97;1492017518140
98;1492017518258
99;1492017518368
100;1492017518496
101;1492017518613
102;1492017518728
103;1492017518858
104;1492017518977
105;1492017519093
106;1492017519219
107;1492017519340
108;1492017519461
109;1492017519588
110;1492017519702
111;1492017519816
112;1492017519939
113;1492017520061
114;1492017520189
115;1492017520301
116;1492017520416
117;1492017520532
118;1492017520651
119;1492017520763
120;1492017520884
121;1492017521058
122;1492017521194
123;1492017521281
124;1492017521457
125;1492017521598
126;1492017521735
127;1492017521856
128;1492017521963
129;1492017522052
130;1492017522178
131;1492017522291
132;1492017522401
133;1492017522531
134;1492017522653
135;1492017522755
136;1492017522889
137;1492017523012
138;1492017523126
139;1492017523242
140;1492017523361
141;1492017523505
142;1492017523647
143;1492017523800
144;1492017523930
145;1492017524018
146;1492017524131
147;1492017524244
148;1492017524341
149;1492017524461
150;1492017524544
151;1492017524666
152;1492017524777
153;1492017524894
154;1492017525012
155;1492017525131
156;1492017525241
157;1492017525376
158;1492017525485
159;1492017525600
160;1492017525715
161;1492017525839
162;1492017525984
163;1492017526104
164;1492017526191
165;1492017526311
166;1492017526426
167;1492017526545
168;1492017526669
169;1492017526781
170;1492017526895
171;1492017528980
172;1492017529241
173;1492017529283
174;1492017529455
175;1492017529520
176;1492017529717
177;1492017529792
178;1492017529976
179;1492017530062
180;1492017530224
181;1492017530352
182;1492017530467
183;1492017530604
184;1492017530681
185;1492017530854
186;1492017530933
187;1492017531101
188;1492017531199
189;1492017531301
190;1492017531460
191;1492017531588
192;1492017531726
193;1492017531820
194;1492017531988
195;1492017532055
196;1492017532231
197;1492017532307
198;1492017532485
199;1492017532580
200;1492017532697
201;1492017532793
202;1492017532965
203;1492017533063
204;1492017533156
205;1492017533346
206;1492017533428
207;1492017533638
208;1492017533719
209;1492017533819
210;1492017534004
211;1492017534066
212;1492017534240
213;1492017534317
214;1492017534509
215;1492017534589
216;1492017534776
217;1492017534857
218;1492017535052
219;1492017535125
220;1492017535307
221;1492017535397
222;1492017535540
223;1492017535687
224;1492017535767
225;1492017535935
226;1492017536018
227;1492017536187
228;1492017536269
229;1492017536444
230;1492017536529
231;1492017536696
232;1492017536794
233;1492017536910
234;1492017537086
235;1492017537166
236;1492017537336
237;1492017537419
238;1492017537581
239;1492017537687
240;1492017537785
241;1492017537961
242;1492017538053
243;1492017538213
244;1492017538353
245;1492017538490
246;1492017538570
247;1492017538742
248;1492017538827
249;1492017538994
250;1492017539079
251;1492017539250
252;1492017539315
253;1492017539476
254;1492017539598
255;1492017539718
256;1492017539861
257;1492017539976
258;1492017540107
259;1492017540246
260;1492017540350
261;1492017540462
262;1492017540556
263;1492017540749
264;1492017540824
265;1492017541007
266;1492017541085
267;1492017541271
268;1492017541348
269;1492017541507
270;1492017541645
271;1492017541781
272;1492017541860
273;1492017542037
274;1492017542115
275;1492017542280
276;1492017542362
277;1492017542520
278;1492017542656
279;1492017542749
280;1492017542858
281;1492017543029
282;1492017543102
283;1492017543296
284;1492017543374
285;1492017543538
286;1492017543626
287;1492017543801
288;1492017543924
289;1492017544086
290;1492017544208
291;1492017544346
292;1492017544448
293;1492017544559
294;1492017544679
295;1492017544852
296;1492017544961
297;1492017545061
298;1492017545233
