T1-AntesDeConectar;T2-AposConectar
1492017521873;1492017528357

Contador;IniLoop
0;1492017528361
1;1492017529061
2;1492017529139
3;1492017529275
4;1492017529394
5;1492017529509
6;1492017529656
7;1492017529784
8;1492017529907
9;1492017530053
10;1492017530173
11;1492017530307
12;1492017530427
13;1492017530542
14;1492017530669
15;1492017530789
16;1492017530921
17;1492017531043
18;1492017531173
19;1492017531289
20;1492017531409
21;1492017531542
22;1492017531662
23;1492017531815
24;1492017531934
25;1492017532048
26;1492017532161
27;1492017532298
28;1492017532413
29;1492017532550
30;1492017532665
31;1492017532781
32;1492017532898
33;1492017533032
34;1492017533145
35;1492017533281
36;1492017533417
37;1492017533569
38;1492017533693
39;1492017533805
40;1492017533937
41;1492017534054
42;1492017534173
43;1492017534305
44;1492017534445
45;1492017534577
46;1492017534714
47;1492017534846
48;1492017534985
49;1492017535114
50;1492017535249
51;1492017535373
52;1492017535526
53;1492017535625
54;1492017535754
55;1492017535869
56;1492017536008
57;1492017536121
58;1492017536257
59;1492017536377
60;1492017536517
61;1492017536633
62;1492017536761
63;1492017536898
64;1492017537013
65;1492017537153
66;1492017537269
67;1492017537405
68;1492017537521
69;1492017537659
70;1492017537774
71;1492017537893
72;1492017538041
73;1492017538161
74;1492017538301
75;1492017538417
76;1492017538558
77;1492017538674
78;1492017538814
79;1492017538930
80;1492017539065
81;1492017539182
82;1492017539303
83;1492017539417
84;1492017539553
85;1492017539673
86;1492017539805
87;1492017539929
88;1492017540074
89;1492017540193
90;1492017540313
91;1492017540429
92;1492017540546
93;1492017540681
94;1492017540811
95;1492017540934
96;1492017541069
97;1492017541198
98;1492017541333
99;1492017541454
100;1492017541593
101;1492017541713
102;1492017541849
103;1492017541973
104;1492017542102
105;1492017542217
106;1492017542349
107;1492017542469
108;1492017542585
109;1492017542731
110;1492017542845
111;1492017542961
112;1492017543090
113;1492017543230
114;1492017543363
115;1492017543478
116;1492017543613
117;1492017543749
118;1492017543892
119;1492017543980
120;1492017544116
121;1492017544287
122;1492017544381
123;1492017544539
124;1492017544666
125;1492017544786
126;1492017544929
127;1492017545050
128;1492017545170
129;1492017545310
130;1492017545429
131;1492017545559
132;1492017545674
133;1492017545813
134;1492017545929
135;1492017546075
136;1492017546190
137;1492017546321
138;1492017546438
139;1492017546554
140;1492017546689
141;1492017546826
142;1492017546965
143;1492017547098
144;1492017547230
145;1492017547349
146;1492017547487
147;1492017547626
148;1492017547765
149;1492017547910
150;1492017548054
151;1492017548182
152;1492017548321
153;1492017548456
154;1492017548610
155;1492017548726
156;1492017548847
157;1492017549004
158;1492017549078
159;1492017549271
160;1492017549386
161;1492017549541
162;1492017549636
163;1492017549752
164;1492017549929
165;1492017550047
166;1492017550186
167;1492017550305
168;1492017550439
169;1492017550554
170;1492017550675
171;1492017550802
172;1492017550921
173;1492017551059
174;1492017551173
175;1492017551314
176;1492017551434
177;1492017551563
178;1492017551694
179;1492017551830
180;1492017551947
181;1492017552105
182;1492017552241
183;1492017552374
184;1492017552509
185;1492017552646
186;1492017552773
187;1492017552915
188;1492017553029
189;1492017553178
190;1492017553302
191;1492017553454
192;1492017553585
193;1492017553699
194;1492017553841
195;1492017553967
196;1492017554078
197;1492017554211
198;1492017554330
199;1492017554471
200;1492017554599
201;1492017554735
202;1492017554854
203;1492017554990
204;1492017555127
205;1492017555249
206;1492017555387
207;1492017555506
208;1492017555650
209;1492017555771
210;1492017555901
211;1492017556019
212;1492017556158
213;1492017556299
