T1-AntesDeConectar;T2-AposConectar
1492017492482;1492017503817

Contador;IniLoop
0;1492017503822
1;1492017507085
2;1492017507201
3;1492017507298
4;1492017507406
5;1492017507531
6;1492017507652
7;1492017507760
8;1492017507877
9;1492017507999
10;1492017508126
11;1492017508249
12;1492017508365
13;1492017508483
14;1492017508598
15;1492017508715
16;1492017508838
17;1492017508947
18;1492017509079
19;1492017509194
20;1492017509302
21;1492017509409
22;1492017509511
23;1492017509613
24;1492017509723
25;1492017509835
26;1492017509947
27;1492017510057
28;1492017510167
29;1492017510273
30;1492017510381
31;1492017510508
32;1492017510628
33;1492017510746
34;1492017510859
35;1492017510967
36;1492017511073
37;1492017511183
38;1492017511286
39;1492017511393
40;1492017511513
41;1492017511625
42;1492017511743
43;1492017511860
44;1492017511975
45;1492017512089
46;1492017512204
47;1492017512317
48;1492017512433
49;1492017512551
50;1492017512661
51;1492017512782
52;1492017512897
53;1492017513015
54;1492017513129
55;1492017513247
56;1492017513362
57;1492017513477
58;1492017513606
59;1492017513710
60;1492017513828
61;1492017513941
62;1492017514059
63;1492017514173
64;1492017514286
65;1492017514414
66;1492017514531
67;1492017514646
68;1492017514763
69;1492017514879
70;1492017514998
71;1492017515115
72;1492017515230
73;1492017515348
74;1492017515462
75;1492017515580
76;1492017515693
77;1492017515807
78;1492017515922
79;1492017516035
80;1492017516149
81;1492017516261
82;1492017516375
83;1492017516491
84;1492017516603
85;1492017516717
86;1492017516831
87;1492017516945
88;1492017517059
89;1492017517174
90;1492017517292
91;1492017517408
92;1492017517524
93;1492017517638
94;1492017517753
95;1492017517868
96;1492017517984
97;1492017518100
98;1492017518214
99;1492017518329
100;1492017518459
101;1492017518586
102;1492017518733
103;1492017518828
104;1492017518954
105;1492017519092
106;1492017519219
107;1492017519321
108;1492017519460
109;1492017519547
110;1492017519663
111;1492017519778
112;1492017519896
113;1492017520022
114;1492017520149
115;1492017520262
116;1492017520379
117;1492017520494
118;1492017520614
119;1492017520726
120;1492017520839
121;1492017520965
122;1492017521107
123;1492017521244
124;1492017521364
125;1492017521515
126;1492017521648
127;1492017521794
128;1492017521904
129;1492017522014
130;1492017522136
131;1492017522248
132;1492017522363
133;1492017522486
134;1492017522597
135;1492017522710
136;1492017522851
137;1492017522974
138;1492017523087
139;1492017523206
140;1492017523321
141;1492017523436
142;1492017523565
143;1492017523697
144;1492017523858
145;1492017523980
146;1492017524080
147;1492017524190
148;1492017524292
149;1492017524404
150;1492017524507
151;1492017524625
152;1492017524738
153;1492017524871
154;1492017524986
155;1492017525112
156;1492017525247
157;1492017525332
158;1492017525446
159;1492017525563
160;1492017525677
161;1492017525798
162;1492017525911
163;1492017526048
164;1492017526152
165;1492017526275
166;1492017526388
167;1492017526503
168;1492017526620
169;1492017526739
170;1492017526856
171;1492017528943
172;1492017529188
173;1492017529285
174;1492017529401
175;1492017529522
176;1492017529661
177;1492017529798
178;1492017529920
179;1492017530062
180;1492017530185
181;1492017530313
182;1492017530434
183;1492017530549
184;1492017530681
185;1492017530802
186;1492017530934
187;1492017531053
188;1492017531186
189;1492017531301
190;1492017531421
191;1492017531550
192;1492017531665
193;1492017531821
194;1492017531939
195;1492017532057
196;1492017532173
197;1492017532310
198;1492017532425
199;1492017532562
200;1492017532677
201;1492017532794
202;1492017532910
203;1492017533041
204;1492017533161
205;1492017533293
206;1492017533439
207;1492017533556
208;1492017533679
209;1492017533796
210;1492017533927
211;1492017534028
212;1492017534196
213;1492017534292
214;1492017534420
215;1492017534590
216;1492017534725
217;1492017534858
218;1492017534997
219;1492017535126
220;1492017535263
221;1492017535385
222;1492017535539
223;1492017535637
224;1492017535766
225;1492017535882
226;1492017536017
227;1492017536134
228;1492017536270
229;1492017536396
230;1492017536491
231;1492017536647
232;1492017536773
233;1492017536910
234;1492017537030
235;1492017537166
236;1492017537281
237;1492017537418
238;1492017537534
239;1492017537670
240;1492017537786
241;1492017537907
242;1492017538054
243;1492017538174
244;1492017538314
245;1492017538434
246;1492017538570
247;1492017538690
248;1492017538827
249;1492017538943
250;1492017539079
251;1492017539195
252;1492017539315
253;1492017539430
254;1492017539567
255;1492017539687
256;1492017539817
257;1492017539942
258;1492017540087
259;1492017540207
260;1492017540327
261;1492017540443
262;1492017540559
263;1492017540694
264;1492017540827
265;1492017540947
266;1492017541087
267;1492017541211
268;1492017541351
269;1492017541467
270;1492017541608
271;1492017541727
272;1492017541864
273;1492017541982
274;1492017542115
275;1492017542231
276;1492017542363
277;1492017542483
278;1492017542606
279;1492017542743
280;1492017542859
281;1492017542976
282;1492017543103
283;1492017543241
284;1492017543375
285;1492017543491
286;1492017543626
287;1492017543763
288;1492017543886
289;1492017544024
290;1492017544133
291;1492017544247
292;1492017544434
293;1492017544551
294;1492017544679
295;1492017544800
296;1492017544941
297;1492017545063
298;1492017545183
299;1492017545322
300;1492017545450
301;1492017545550
302;1492017545659
303;1492017545826
304;1492017545946
305;1492017546086
306;1492017546211
307;1492017546298
308;1492017546451
309;1492017546567
310;1492017546703
311;1492017546837
312;1492017546983
313;1492017547115
314;1492017547243
315;1492017547364
316;1492017547498
317;1492017547642
318;1492017547794
319;1492017547892
320;1492017548030
321;1492017548201
322;1492017548335
323;1492017548471
324;1492017548623
325;1492017548739
326;1492017548859
327;1492017548995
328;1492017549131
329;1492017549275
330;1492017549400
331;1492017549539
332;1492017549663
333;1492017549803
334;1492017549943
335;1492017550059
336;1492017550199
337;1492017550319
338;1492017550451
339;1492017550567
340;1492017550688
341;1492017550815
342;1492017550934
343;1492017551071
344;1492017551191
345;1492017551327
346;1492017551447
347;1492017551580
348;1492017551699
349;1492017551843
350;1492017551959
351;1492017552139
352;1492017552217
353;1492017552397
354;1492017552486
355;1492017552664
356;1492017552789
357;1492017552927
358;1492017553043
359;1492017553192
360;1492017553316
361;1492017553469
362;1492017553599
363;1492017553715
364;1492017553854
365;1492017553975
366;1492017554091
367;1492017554224
368;1492017554343
369;1492017554483
370;1492017554612
371;1492017554746
372;1492017554886
373;1492017554966
374;1492017555139
375;1492017555263
376;1492017555402
377;1492017555519
378;1492017555664
379;1492017555782
380;1492017555915
381;1492017556031
382;1492017556171
383;1492017556310
384;1492017556428
385;1492017556572
386;1492017556691
387;1492017556827
388;1492017556948
389;1492017557087
390;1492017557204
391;1492017557339
392;1492017557459
393;1492017557619
394;1492017557755
395;1492017557876
396;1492017558011
397;1492017558131
398;1492017558275
399;1492017558395
400;1492017558531
401;1492017558648
402;1492017558787
403;1492017558906
404;1492017559027
405;1492017559163
406;1492017559279
407;1492017559411
408;1492017559543
409;1492017559663
410;1492017559779
411;1492017559919
412;1492017560039
413;1492017560179
414;1492017560315
415;1492017560439
416;1492017560579
