T1-AntesDeConectar;T2-AposConectar
1492022517103;1492022535552

Contador;IniLoop
0;1492022535556
1;1492022538453
2;1492022538593
3;1492022538803
4;1492022538953
5;1492022539110
6;1492022539194
7;1492022539351
8;1492022539466
9;1492022539586
10;1492022539733
11;1492022539810
12;1492022539964
13;1492022540080
14;1492022540203
15;1492022540277
16;1492022540432
17;1492022540555
18;1492022540639
19;1492022540794
20;1492022540956
21;1492022541041
22;1492022541157
23;1492022541312
24;1492022541429
25;1492022541544
26;1492022541660
27;1492022541777
28;1492022541892
29;1492022542012
30;1492022542152
31;1492022542268
32;1492022542432
33;1492022542553
34;1492022542676
35;1492022542792
36;1492022542908
37;1492022543028
38;1492022543144
39;1492022543273
40;1492022543389
41;1492022543504
42;1492022543642
43;1492022543736
44;1492022543849
45;1492022543950
46;1492022544096
47;1492022544212
48;1492022544330
49;1492022544445
50;1492022544560
51;1492022544676
52;1492022544792
53;1492022544909
54;1492022545025
55;1492022545142
56;1492022545256
57;1492022545390
58;1492022545504
59;1492022545629
60;1492022545744
61;1492022545864
62;1492022545988
63;1492022546109
64;1492022546241
65;1492022546356
66;1492022546472
67;1492022546592
68;1492022546708
69;1492022546825
70;1492022546940
71;1492022547056
72;1492022547174
73;1492022547289
74;1492022547404
75;1492022547520
76;1492022547636
77;1492022547753
78;1492022547868
79;1492022547984
80;1492022548104
81;1492022548222
82;1492022548340
83;1492022548457
84;1492022548573
85;1492022548689
86;1492022548804
87;1492022548920
88;1492022549036
89;1492022549153
90;1492022549273
91;1492022549388
92;1492022549505
93;1492022549620
94;1492022549736
95;1492022549852
96;1492022549970
97;1492022550084
98;1492022550201
99;1492022550318
100;1492022550436
101;1492022550552
102;1492022550674
103;1492022550788
104;1492022550904
105;1492022551021
106;1492022551136
107;1492022551253
108;1492022551370
109;1492022551485
110;1492022551600
111;1492022551718
112;1492022551833
113;1492022551948
114;1492022552066
115;1492022552189
116;1492022552309
117;1492022552426
118;1492022552541
119;1492022552658
120;1492022552773
121;1492022552890
122;1492022553005
123;1492022553121
124;1492022553238
125;1492022553353
126;1492022553474
127;1492022553589
128;1492022553726
129;1492022553857
130;1492022553990
131;1492022554133
132;1492022554249
133;1492022554366
134;1492022554485
135;1492022554606
136;1492022554721
137;1492022554837
138;1492022554957
139;1492022555074
140;1492022555190
141;1492022555305
142;1492022555422
143;1492022555541
144;1492022555662
145;1492022555777
146;1492022555898
147;1492022556014
148;1492022556134
149;1492022556262
150;1492022556377
151;1492022556498
152;1492022556630
153;1492022556753
154;1492022556870
155;1492022556990
156;1492022557105
157;1492022557222
158;1492022557338
159;1492022557454
160;1492022557569
161;1492022557686
162;1492022557802
163;1492022557921
164;1492022558038
165;1492022558154
166;1492022558287
167;1492022558406
168;1492022558521
169;1492022558638
170;1492022558754
171;1492022558870
172;1492022558986
173;1492022559106
174;1492022559231
175;1492022559356
176;1492022559444
177;1492022559594
178;1492022559715
179;1492022559847
180;1492022559931
181;1492022560069
182;1492022560190
183;1492022560347
184;1492022560462
185;1492022560582
186;1492022560702
187;1492022560846
188;1492022561026
189;1492022561165
190;1492022561315
191;1492022561454
192;1492022561622
193;1492022561741
194;1492022561858
195;1492022561974
196;1492022562096
197;1492022562214
198;1492022562330
199;1492022562445
200;1492022562566
201;1492022562683
202;1492022562798
203;1492022562914
204;1492022563030
205;1492022563146
206;1492022563262
207;1492022563382
208;1492022563502
209;1492022563618
210;1492022563740
211;1492022563832
212;1492022563934
213;1492022564090
214;1492022564222
215;1492022564299
216;1492022564471
217;1492022564552
218;1492022564710
219;1492022564845
220;1492022564922
221;1492022565082
222;1492022565199
223;1492022565317
224;1492022565434
225;1492022565549
226;1492022565666
227;1492022565793
228;1492022565910
229;1492022566029
230;1492022566151
231;1492022566269
232;1492022566391
233;1492022566513
234;1492022566638
235;1492022566754
236;1492022566874
237;1492022566993
238;1492022567114
239;1492022567234
240;1492022567354
241;1492022567470
242;1492022567589
243;1492022567706
244;1492022567835
245;1492022567953
246;1492022568070
247;1492022568192
248;1492022568309
249;1492022568431
250;1492022568550
251;1492022568671
252;1492022568794
253;1492022568915
254;1492022569034
255;1492022569154
256;1492022569275
257;1492022569395
258;1492022569476
259;1492022569634
260;1492022569755
261;1492022569871
262;1492022569991
263;1492022570110
264;1492022570230
265;1492022570346
266;1492022570467
267;1492022570586
268;1492022570707
269;1492022570822
270;1492022570942
271;1492022571063
272;1492022571183
273;1492022571302
274;1492022571419
275;1492022571538
276;1492022571654
277;1492022571774
278;1492022571895
279;1492022572015
280;1492022572134
281;1492022572255
282;1492022572371
283;1492022572491
284;1492022572611
285;1492022572730
286;1492022572850
287;1492022572971
288;1492022573087
289;1492022573206
290;1492022573323
291;1492022573443
292;1492022573563
293;1492022573684
294;1492022573804
295;1492022573923
296;1492022574042
297;1492022574163
298;1492022574283
299;1492022574434
300;1492022574571
301;1492022574707
302;1492022574859
303;1492022574983
304;1492022575099
305;1492022575223
306;1492022575344
307;1492022575467
308;1492022575587
309;1492022575703
310;1492022575823
311;1492022575947
312;1492022576067
313;1492022576187
314;1492022576307
315;1492022576435
316;1492022576513
317;1492022576671
318;1492022576792
319;1492022576935
320;1492022577055
321;1492022577175
322;1492022577295
323;1492022577415
324;1492022577535
325;1492022577655
326;1492022577779
327;1492022577895
328;1492022578015
329;1492022578135
330;1492022578259
331;1492022578379
332;1492022578499
333;1492022578619
334;1492022578740
335;1492022578858
336;1492022578991
337;1492022579111
338;1492022579231
339;1492022579380
340;1492022579470
341;1492022579633
342;1492022579742
343;1492022579856
344;1492022580010
345;1492022580195
346;1492022580331
347;1492022580471
348;1492022580614
349;1492022580751
350;1492022580887
351;1492022581007
352;1492022581126
353;1492022581247
354;1492022581367
355;1492022581487
356;1492022581606
357;1492022581727
358;1492022581847
359;1492022581969
360;1492022582111
361;1492022582188
362;1492022582344
363;1492022582463
364;1492022582583
365;1492022582703
366;1492022582827
367;1492022582971
368;1492022583091
369;1492022583215
370;1492022583339
371;1492022583459
372;1492022583579
373;1492022583699
374;1492022583827
375;1492022583947
376;1492022584067
377;1492022584189
378;1492022584311
379;1492022584431
380;1492022584555
381;1492022584694
382;1492022584786
383;1492022584910
384;1492022585049
385;1492022585211
386;1492022585331
387;1492022585451
388;1492022585571
389;1492022585695
390;1492022585816
391;1492022585935
392;1492022586055
393;1492022586181
394;1492022586300
395;1492022586423
396;1492022586544
397;1492022586663
398;1492022586785
399;1492022586903
400;1492022587023
401;1492022587143
402;1492022587267
403;1492022587387
404;1492022587508
405;1492022587626
406;1492022587743
407;1492022587863
408;1492022587983
409;1492022588103
410;1492022588223
411;1492022588348
412;1492022588467
413;1492022588588
414;1492022588707
415;1492022588827
416;1492022588944
417;1492022589064
418;1492022589184
419;1492022589304
420;1492022589423
421;1492022589543
422;1492022589664
423;1492022589787
424;1492022589907
425;1492022590035
426;1492022590156
427;1492022590275
428;1492022590396
429;1492022590515
430;1492022590641
431;1492022590760
432;1492022590884
433;1492022591004
434;1492022591128
435;1492022591247
436;1492022591368
437;1492022591488
438;1492022591609
439;1492022591727
440;1492022591848
441;1492022591967
442;1492022592088
443;1492022592211
444;1492022592332
445;1492022592452
446;1492022592572
447;1492022592692
448;1492022592811
449;1492022592935
450;1492022593060
451;1492022593180
452;1492022593303
453;1492022593428
454;1492022593552
455;1492022593672
456;1492022593792
457;1492022593912
458;1492022594032
459;1492022594155
460;1492022594279
461;1492022594400
462;1492022594519
463;1492022594644
464;1492022594764
465;1492022594884
466;1492022595004
467;1492022595164
468;1492022595300
469;1492022595444
470;1492022595588
471;1492022595713
472;1492022595832
473;1492022595952
474;1492022596072
475;1492022596192
476;1492022596312
477;1492022596432
478;1492022596552
479;1492022596673
480;1492022596792
481;1492022596920
482;1492022597040
483;1492022597168
484;1492022597259
485;1492022597392
486;1492022597524
487;1492022597673
488;1492022597761
489;1492022597915
490;1492022598036
491;1492022598157
492;1492022598283
493;1492022598403
494;1492022598524
495;1492022598644
496;1492022598768
497;1492022598899
498;1492022599019
499;1492022599139
500;1492022599268
501;1492022599387
502;1492022599507
503;1492022599628
504;1492022599772
505;1492022599899
506;1492022600020
507;1492022600139
508;1492022600267
509;1492022600424
510;1492022600583
511;1492022600719
512;1492022600868
513;1492022601015
514;1492022601155
515;1492022601284
516;1492022601403
517;1492022601524
518;1492022601643
519;1492022601778
520;1492022601865
521;1492022602023
522;1492022602144
523;1492022602263
524;1492022602383
525;1492022602504
526;1492022602623
527;1492022602744
528;1492022602864
529;1492022602988
530;1492022603107
531;1492022603228
532;1492022603376
533;1492022603496
534;1492022603615
535;1492022603740
536;1492022603859
537;1492022603980
538;1492022604099
539;1492022604224
540;1492022604343
541;1492022604472
542;1492022604595
543;1492022604716
544;1492022604835
545;1492022604956
546;1492022605077
547;1492022605198
548;1492022605325
549;1492022605484
550;1492022605565
551;1492022605743
552;1492022605823
553;1492022605984
554;1492022606105
555;1492022606224
556;1492022606343
557;1492022606464
558;1492022606584
559;1492022606703
560;1492022606835
561;1492022606915
562;1492022607037
563;1492022607200
564;1492022607320
565;1492022607444
566;1492022607570
567;1492022607649
568;1492022607809
569;1492022607932
570;1492022608052
571;1492022608177
572;1492022608296
573;1492022608424
574;1492022608548
575;1492022608668
576;1492022608788
577;1492022608912
578;1492022609037
579;1492022609118
580;1492022609277
581;1492022609397
582;1492022609517
583;1492022609653
584;1492022609739
585;1492022609863
586;1492022609988
587;1492022610106
588;1492022610265
589;1492022610386
590;1492022610503
591;1492022610624
592;1492022610744
593;1492022610865
594;1492022610985
595;1492022611105
596;1492022611223
597;1492022611349
598;1492022611469
599;1492022611596
600;1492022611721
601;1492022611841
602;1492022611965
603;1492022612085
604;1492022612206
605;1492022612329
606;1492022612449
607;1492022612569
608;1492022612688
609;1492022612813
610;1492022612932
611;1492022613053
612;1492022613173
613;1492022613293
614;1492022613413
615;1492022613536
616;1492022613656
617;1492022613781
618;1492022613901
619;1492022614021
620;1492022614142
621;1492022614260
622;1492022614456
623;1492022614545
624;1492022614677
625;1492022614802
626;1492022614883
627;1492022615045
628;1492022615164
629;1492022615293
630;1492022615411
631;1492022615533
632;1492022615653
633;1492022615776
634;1492022615941
635;1492022616093
636;1492022616252
637;1492022616377
638;1492022616497
639;1492022616620
640;1492022616741
641;1492022616865
642;1492022616993
643;1492022617112
644;1492022617233
645;1492022617361
646;1492022617485
647;1492022617605
648;1492022617729
649;1492022617853
650;1492022617980
651;1492022618105
652;1492022618225
653;1492022618376
654;1492022618497
655;1492022618617
656;1492022618737
657;1492022618861
658;1492022618945
659;1492022619109
660;1492022619230
661;1492022619388
662;1492022619477
663;1492022619606
664;1492022619727
665;1492022619858
666;1492022620021
667;1492022620144
668;1492022620269
669;1492022620413
670;1492022620561
671;1492022620732
672;1492022620913
673;1492022621073
674;1492022621241
675;1492022621361
676;1492022621485
677;1492022621605
678;1492022621749
679;1492022621832
680;1492022621958
681;1492022622125
682;1492022622245
683;1492022622373
684;1492022622501
685;1492022622625
686;1492022622745
687;1492022622869
688;1492022622989
689;1492022623109
690;1492022623229
691;1492022623381
692;1492022623506
693;1492022623629
694;1492022623757
695;1492022623877
696;1492022623997
697;1492022624125
698;1492022624245
699;1492022624370
700;1492022624490
701;1492022624614
702;1492022624752
703;1492022624839
704;1492022624961
705;1492022625081
706;1492022625241
707;1492022625365
708;1492022625489
709;1492022625608
710;1492022625748
711;1492022625833
712;1492022625990
713;1492022626079
714;1492022626202
715;1492022626318
716;1492022626480
717;1492022626601
718;1492022626725
719;1492022626849
720;1492022626981
721;1492022627105
722;1492022627232
723;1492022627353
724;1492022627485
725;1492022627609
726;1492022627737
727;1492022627861
728;1492022627985
729;1492022628118
730;1492022628198
731;1492022628370
732;1492022628494
733;1492022628625
734;1492022628761
735;1492022628882
736;1492022629006
737;1492022629125
738;1492022629249
739;1492022629373
740;1492022629527
741;1492022629619
742;1492022629742
743;1492022629926
744;1492022630058
745;1492022630188
746;1492022630317
747;1492022630437
748;1492022630565
749;1492022630694
750;1492022630818
751;1492022630942
752;1492022631065
753;1492022631186
754;1492022631305
755;1492022631433
756;1492022631554
757;1492022631678
758;1492022631798
759;1492022631926
760;1492022632051
761;1492022632135
762;1492022632262
763;1492022632430
764;1492022632554
765;1492022632678
766;1492022632805
767;1492022632886
768;1492022633050
769;1492022633170
770;1492022633290
771;1492022633411
772;1492022633490
773;1492022633652
774;1492022633777
775;1492022633902
776;1492022634026
777;1492022634154
778;1492022634291
779;1492022634402
780;1492022634518
781;1492022634621
782;1492022634745
783;1492022634872
784;1492022634981
785;1492022635111
786;1492022635273
787;1492022635401
788;1492022635522
789;1492022635643
790;1492022635727
791;1492022635846
792;1492022636010
793;1492022636130
794;1492022636250
795;1492022636378
796;1492022636502
797;1492022636646
798;1492022636806
799;1492022636966
800;1492022637108
801;1492022637191
802;1492022637313
803;1492022637440
804;1492022637562
805;1492022637734
806;1492022637862
807;1492022637986
808;1492022638110
809;1492022638238
810;1492022638358
811;1492022638486
812;1492022638615
813;1492022638702
814;1492022638820
815;1492022638943
816;1492022639086
817;1492022639247
818;1492022639339
819;1492022639457
820;1492022639587
821;1492022639708
822;1492022639834
823;1492022639997
824;1492022640088
825;1492022640206
826;1492022640384
827;1492022640526
828;1492022640645
829;1492022640778
830;1492022640897
831;1492022641033
832;1492022641183
833;1492022641267
834;1492022641387
835;1492022641553
836;1492022641674
837;1492022641802
838;1492022641925
839;1492022642054
840;1492022642178
841;1492022642325
842;1492022642486
843;1492022642654
844;1492022642814
845;1492022642957
846;1492022643113
847;1492022643282
848;1492022643402
849;1492022643529
850;1492022643653
851;1492022643774
852;1492022643895
853;1492022643983
854;1492022644107
855;1492022644229
856;1492022644355
857;1492022644489
858;1492022644610
859;1492022644778
860;1492022644898
861;1492022645027
862;1492022645109
863;1492022645271
864;1492022645389
865;1492022645510
866;1492022645671
867;1492022645753
868;1492022645887
869;1492022646013
870;1492022646136
871;1492022646296
872;1492022646427
873;1492022646551
874;1492022646659
875;1492022646786
876;1492022646950
877;1492022647070
878;1492022647194
879;1492022647330
880;1492022647473
881;1492022647626
882;1492022647746
883;1492022647866
884;1492022647985
