T1-AntesDeConectar;T2-AposConectar
1492021685203;1492021919578

Contador;IniLoop
0;1492021919583
1;1492021919683
2;1492021919765
3;1492021919851
4;1492021919938
5;1492021920023
6;1492021920107
7;1492021920187
8;1492021920268
9;1492021920347
10;1492021920427
11;1492021920507
12;1492021920587
13;1492021920667
14;1492021920747
15;1492021920827
16;1492021920907
17;1492021920987
18;1492021921068
19;1492021921147
20;1492021921227
21;1492021921308
22;1492021921387
23;1492021921467
24;1492021921547
25;1492021921628
26;1492021921707
27;1492021921788
28;1492021921867
29;1492021921947
30;1492021922028
31;1492021922107
32;1492021922193
33;1492021922275
34;1492021922355
35;1492021922435
36;1492021922515
37;1492021922596
38;1492021922675
39;1492021922756
40;1492021922836
41;1492021922916
42;1492021922996
43;1492021923076
44;1492021923156
45;1492021923236
46;1492021923320
47;1492021923400
48;1492021923480
49;1492021923560
50;1492021923640
51;1492021923720
52;1492021923800
53;1492021923880
54;1492021923960
55;1492021924040
56;1492021924120
57;1492021924202
58;1492021924284
59;1492021924364
60;1492021924444
61;1492021924524
62;1492021924608
63;1492021924692
64;1492021924776
65;1492021924868
66;1492021924954
67;1492021925036
68;1492021925128
69;1492021925212
70;1492021925296
71;1492021925380
72;1492021925464
73;1492021925573
74;1492021925659
75;1492021925741
76;1492021925825
77;1492021925909
78;1492021925993
79;1492021926077
80;1492021926161
81;1492021926247
82;1492021926329
83;1492021926413
84;1492021926497
85;1492021926581
86;1492021926665
87;1492021926749
88;1492021926835
89;1492021926917
90;1492021927001
91;1492021927085
92;1492021927169
93;1492021927253
94;1492021927338
95;1492021927421
96;1492021927505
97;1492021927589
98;1492021927673
99;1492021927757
100;1492021927842
101;1492021927925
102;1492021928009
103;1492021928094
104;1492021928178
105;1492021928262
106;1492021928346
107;1492021928430
108;1492021928514
109;1492021928598
110;1492021928682
111;1492021928766
112;1492021928850
113;1492021928934
114;1492021929018
115;1492021929106
116;1492021929191
117;1492021929278
118;1492021929362
119;1492021929446
120;1492021929531
121;1492021929614
122;1492021929698
123;1492021929782
124;1492021929866
125;1492021929951
126;1492021930034
127;1492021930118
128;1492021930202
129;1492021930287
130;1492021930370
131;1492021930454
132;1492021930538
133;1492021930623
134;1492021930707
135;1492021930791
136;1492021930875
137;1492021930959
138;1492021931043
139;1492021931127
140;1492021931211
141;1492021931299
142;1492021931383
143;1492021931467
144;1492021931551
145;1492021931635
146;1492021931720
147;1492021931803
148;1492021931887
149;1492021931972
150;1492021932055
151;1492021932139
152;1492021932223
153;1492021932308
154;1492021932391
155;1492021932475
156;1492021932559
157;1492021932644
158;1492021932727
159;1492021932811
160;1492021932896
161;1492021932979
162;1492021933063
163;1492021933147
164;1492021933232
165;1492021933320
166;1492021933404
167;1492021933488
168;1492021933576
169;1492021933660
170;1492021933744
171;1492021933828
172;1492021933916
173;1492021934000
174;1492021934084
175;1492021934172
176;1492021934256
177;1492021934341
178;1492021934428
179;1492021934512
180;1492021934597
181;1492021934684
182;1492021934768
183;1492021934853
184;1492021934940
185;1492021935024
186;1492021935117
187;1492021935200
188;1492021935284
189;1492021935373
190;1492021935460
191;1492021935548
192;1492021935637
193;1492021935724
194;1492021935820
195;1492021935909
196;1492021935996
197;1492021936084
198;1492021936173
199;1492021936261
200;1492021936349
201;1492021936437
202;1492021936525
203;1492021936613
204;1492021936701
205;1492021936789
206;1492021936877
207;1492021936965
208;1492021937053
209;1492021937141
210;1492021937229
211;1492021937317
212;1492021937406
213;1492021937493
214;1492021937586
215;1492021937673
216;1492021937761
217;1492021937850
218;1492021937937
219;1492021938026
220;1492021938113
221;1492021938201
222;1492021938290
223;1492021938377
224;1492021938465
225;1492021938554
226;1492021938641
227;1492021938730
228;1492021938817
229;1492021938909
230;1492021938994
231;1492021939082
232;1492021939171
233;1492021939259
234;1492021939347
235;1492021939434
236;1492021939522
237;1492021939610
238;1492021939698
239;1492021939786
240;1492021939874
241;1492021939962
242;1492021940050
243;1492021940138
244;1492021940227
245;1492021940314
246;1492021940403
247;1492021940490
248;1492021940579
249;1492021940666
250;1492021940754
251;1492021940843
252;1492021940930
253;1492021941019
254;1492021941106
255;1492021941195
256;1492021941286
257;1492021941375
258;1492021941462
259;1492021941551
260;1492021941638
261;1492021941727
262;1492021941814
263;1492021941902
264;1492021941991
265;1492021942079
266;1492021942167
267;1492021942255
268;1492021942343
269;1492021942431
270;1492021942519
271;1492021942607
272;1492021942696
273;1492021942783
274;1492021942872
275;1492021942959
276;1492021943048
277;1492021943135
278;1492021943224
279;1492021943311
280;1492021943400
281;1492021943487
282;1492021943576
283;1492021943663
284;1492021943752
285;1492021943839
286;1492021943928
