Tarefa;T1-AntesDaElasticidade;T2-DepoisDaElasticidade
310;1492731533354;1492731533355
311;1492731533546;1492731533547
312;1492731533738;1492731533739
313;1492731533930;1492731533931
314;1492731534122;1492731534123
315;1492731534314;1492731534315
316;1492731534506;1492731534508
317;1492731534698;1492731534699
318;1492731534890;1492731534891
319;1492731535082;1492731535086
320;1492731535278;1492731535280
321;1492731535474;1492731535476
322;1492731535666;1492731535668
323;1492731535858;1492731535860
324;1492731536050;1492731536051
325;1492731536242;1492731536244
326;1492731536434;1492731536436
327;1492731536626;1492731536628
328;1492731536822;1492731536824
329;1492731537018;1492731537021
330;1492731537214;1492731537216
331;1492731537406;1492731537408
332;1492731537598;1492731537600
333;1492731537802;1492731537804
334;1492731538050;1492731538051
335;1492731538286;1492731538287
336;1492731538546;1492731538547
337;1492731538814;1492731538820
338;1492731539034;1492731539036
339;1492731539226;1492731539227
340;1492731539418;1492731539419
341;1492731539610;1492731539611
342;1492731539858;1492731539860
343;1492731540106;1492731540107
344;1492731540334;1492731540335
345;1492731540526;1492731540527
346;1492731540718;1492731540719
347;1492731540922;1492731540924
348;1492731541114;1492731541115
349;1492731541306;1492731541307
350;1492731541498;1492731541499
351;1492731541690;1492731541692
352;1492731541886;1492731541887
353;1492731542078;1492731542084
354;1492731542314;1492731542316
355;1492731542506;1492731542507
356;1492731542698;1492731542701
357;1492731542894;1492731542897
358;1492731543098;1492731543100
359;1492731543290;1492731543291
360;1492731543482;1492731543487
361;1492731543678;1492731543679
362;1492731543870;1492731543872
363;1492731544062;1492731544064
364;1492731544254;1492731544255
365;1492731544454;1492731544455
366;1492731544646;1492731544647
367;1492731544838;1492731544842
368;1492731545034;1492731545036
369;1492731545226;1492731545227
370;1492731545426;1492731545428
371;1492731545618;1492731545619
372;1492731545810;1492731545811
373;1492731546002;1492731546003
374;1492731546194;1492731546196
375;1492731546386;1492731546387
376;1492731546578;1492731546579
377;1492731546770;1492731546772
378;1492731546962;1492731546963
379;1492731547154;1492731547155
380;1492731547346;1492731547348
381;1492731547538;1492731547541
382;1492731547730;1492731547731
383;1492731547922;1492731547923
384;1492731548114;1492731548117
385;1492731548306;1492731548307
386;1492731548498;1492731548499
387;1492731548690;1492731548692
388;1492731548882;1492731548883
389;1492731549074;1492731549075
390;1492731549266;1492731549268
391;1492731549458;1492731549464
392;1492731549654;1492731549657
393;1492731549850;1492731549851
394;1492731550042;1492731550043
395;1492731550241;1492731550243
396;1492731550434;1492731550435
397;1492731550626;1492731550629
398;1492731550818;1492731550820
399;1492731551014;1492731551015
400;1492731551206;1492731551208
401;1492731551398;1492731551401
402;1492731551590;1492731551592
403;1492731551782;1492731551785
404;1492731551974;1492731551975
405;1492731552162;1492731552163
406;1492731552350;1492731552351
407;1492731552538;1492731552540
408;1492731552730;1492731552731
409;1492731552922;1492731552924
410;1492731553114;1492731553115
411;1492731553310;1492731553311
412;1492731553502;1492731553503
413;1492731553694;1492731553695
414;1492731553886;1492731553887
415;1492731554078;1492731554079
416;1492731554270;1492731554272
417;1492731554462;1492731554464
418;1492731554654;1492731554662
419;1492731554862;1492731554864
420;1492731555054;1492731555060
421;1492731555250;1492731555258
422;1492731555446;1492731555452
423;1492731555642;1492731555644
424;1492731555834;1492731555836
425;1492731556026;1492731556033
426;1492731556222;1492731556225
427;1492731556414;1492731556416
428;1492731556666;1492731556668
429;1492731556902;1492731556903
430;1492731557142;1492731557143
431;1492731557390;1492731557391
432;1492731557634;1492731557635
433;1492731557830;1492731557831
434;1492731558022;1492731558023
435;1492731558210;1492731558211
436;1492731558398;1492731558402
437;1492731558594;1492731558597
438;1492731558786;1492731558787
439;1492731558982;1492731558983
440;1492731559170;1492731559172
441;1492731559362;1492731559364
442;1492731559554;1492731559555
443;1492731559794;1492731559797
444;1492731559986;1492731559988
445;1492731560178;1492731560179
446;1492731560394;1492731560396
447;1492731560654;1492731560655
448;1492731560910;1492731563664
449;1492731563970;1492731563975
450;1492731564126;1492731564129
451;1492731564266;1492731564267
452;1492731564418;1492731564418
453;1492731564566;1492731564568
454;1492731564710;1492731564712
455;1492731564850;1492731564853
456;1492731565026;1492731565028
457;1492731565170;1492731565175
458;1492731565314;1492731565319
459;1492731565462;1492731565468
460;1492731565606;1492731565607
461;1492731565762;1492731565763
462;1492731565926;1492731565928
463;1492731566082;1492731566083
464;1492731566238;1492731566239
465;1492731566418;1492731566420
466;1492731566562;1492731566563
467;1492731566742;1492731566743
468;1492731566898;1492731566899
469;1492731567034;1492731567035
470;1492731567174;1492731567175
471;1492731567314;1492731567315
472;1492731567458;1492731567462
473;1492731567602;1492731567604
474;1492731567758;1492731567759
475;1492731567914;1492731567915
476;1492731568062;1492731568064
477;1492731568202;1492731568203
478;1492731568342;1492731568345
479;1492731568493;1492731568495
480;1492731568638;1492731568640
481;1492731568778;1492731568779
482;1492731568942;1492731568945
483;1492731569086;1492731569089
484;1492731569226;1492731569227
485;1492731569366;1492731569367
486;1492731569506;1492731569508
487;1492731569650;1492731569661
488;1492731569802;1492731569803
489;1492731569942;1492731569943
490;1492731570082;1492731570084
491;1492731570222;1492731570227
492;1492731570366;1492731570370
493;1492731570510;1492731570512
494;1492731570650;1492731570652
495;1492731570790;1492731570791
496;1492731570938;1492731570939
497;1492731571078;1492731571079
498;1492731571218;1492731571219
499;1492731571360;1492731571361
500;1492731571498;1492731571499
501;1492731571638;1492731571639
502;1492731571778;1492731571780
503;1492731571918;1492731571919
504;1492731572058;1492731572059
505;1492731572198;1492731572199
506;1492731572338;1492731572342
507;1492731572482;1492731572483
508;1492731572622;1492731572623
509;1492731572766;1492731572769
510;1492731572906;1492731572907
511;1492731573046;1492731573047
512;1492731573186;1492731573187
513;1492731573326;1492731573327
514;1492731573466;1492731573467
515;1492731573606;1492731573607
516;1492731573746;1492731573747
517;1492731573886;1492731573890
518;1492731574030;1492731574032
519;1492731574170;1492731574172
520;1492731574310;1492731574312
521;1492731574450;1492731574452
522;1492731574590;1492731574592
523;1492731574730;1492731574732
524;1492731574870;1492731574872
525;1492731575010;1492731575012
526;1492731575154;1492731575155
527;1492731575294;1492731575297
528;1492731575438;1492731575439
529;1492731575579;1492731575580
530;1492731575718;1492731575722
531;1492731575862;1492731575865
532;1492731576002;1492731576003
533;1492731576142;1492731576143
534;1492731576282;1492731576283
535;1492731576422;1492731576424
536;1492731576562;1492731576563
537;1492731576702;1492731576704
538;1492731576846;1492731576847
539;1492731576986;1492731576988
540;1492731577126;1492731577127
541;1492731577266;1492731577268
542;1492731577406;1492731577407
543;1492731577546;1492731577547
544;1492731577686;1492731577687
545;1492731577830;1492731577832
546;1492731577970;1492731577972
547;1492731578110;1492731578111
548;1492731578250;1492731578259
549;1492731578398;1492731578400
550;1492731578538;1492731578540
551;1492731578678;1492731578679
552;1492731578818;1492731578819
553;1492731578958;1492731578959
554;1492731579098;1492731579099
555;1492731579238;1492731579239
556;1492731579378;1492731579379
557;1492731579518;1492731579520
558;1492731579659;1492731579660
559;1492731579798;1492731579801
560;1492731579938;1492731579940
561;1492731580078;1492731580081
562;1492731580218;1492731580221
563;1492731580358;1492731580359
564;1492731580498;1492731580501
565;1492731580638;1492731580639
566;1492731580778;1492731580780
567;1492731580918;1492731580919
568;1492731581102;1492731581103
569;1492731581286;1492731581288
570;1492731581482;1492731581485
571;1492731581622;1492731581623
572;1492731581762;1492731581764
573;1492731581902;1492731581905
574;1492731582042;1492731582044
575;1492731582190;1492731582191
576;1492731582370;1492731582371
577;1492731582542;1492731582543
578;1492731582718;1492731582719
579;1492731582898;1492731582899
580;1492731583058;1492731583061
581;1492731583218;1492731583219
582;1492731583362;1492731583364
583;1492731583538;1492731583539
584;1492731583678;1492731583679
585;1492731583819;1492731583821
586;1492731583958;1492731583959
587;1492731584098;1492731584100
588;1492731584238;1492731584239
589;1492731584378;1492731584381
590;1492731584518;1492731584520
591;1492731584662;1492731584663
592;1492731584802;1492731584807
593;1492731584946;1492731584949
594;1492731585086;1492731585087
595;1492731585238;1492731585240
596;1492731585450;1492731585453
597;1492731585614;1492731585617
598;1492731585778;1492731585785
599;1492731585950;1492731585951
600;1492731586122;1492731586124
601;1492731586262;1492731586263
602;1492731586398;1492731586400
603;1492731586538;1492731586539
604;1492731586678;1492731586681
605;1492731586818;1492731586820
606;1492731586982;1492731586985
607;1492731587154;1492731587156
608;1492731587330;1492731587332
609;1492731587486;1492731587487
610;1492731587634;1492731587636
611;1492731587775;1492731587779
612;1492731587918;1492731587921
613;1492731588058;1492731588059
614;1492731588214;1492731588216
615;1492731588354;1492731588357
616;1492731588494;1492731588496
617;1492731588634;1492731588637
618;1492731588774;1492731588778
619;1492731588914;1492731588915
620;1492731589054;1492731589055
621;1492731589194;1492731589195
622;1492731589330;1492731589333
623;1492731589470;1492731589471
624;1492731589614;1492731589615
625;1492731589754;1492731589757
626;1492731589895;1492731589899
627;1492731590038;1492731590039
628;1492731590178;1492731590179
629;1492731590322;1492731590323
630;1492731590462;1492731590463
631;1492731590602;1492731590603
632;1492731590742;1492731590743
633;1492731590882;1492731590883
634;1492731591022;1492731591023
635;1492731591158;1492731591160
636;1492731591299;1492731591302
637;1492731591442;1492731591444
638;1492731591590;1492731591591
639;1492731591730;1492731591731
640;1492731591870;1492731591872
641;1492731592010;1492731592013
642;1492731592150;1492731592153
643;1492731592290;1492731592292
644;1492731592430;1492731592432
645;1492731592570;1492731592571
646;1492731592710;1492731592712
647;1492731592850;1492731592851
648;1492731592990;1492731592993
649;1492731593130;1492731593132
650;1492731593270;1492731593271
651;1492731593410;1492731593412
652;1492731593550;1492731593552
653;1492731593690;1492731593693
654;1492731593830;1492731593831
655;1492731593970;1492731593972
656;1492731594110;1492731594112
657;1492731594250;1492731594252
658;1492731594390;1492731594392
659;1492731594530;1492731594531
660;1492731594671;1492731594676
661;1492731594814;1492731594816
662;1492731594954;1492731594956
663;1492731595094;1492731595095
664;1492731595234;1492731595236
665;1492731595374;1492731595376
666;1492731595514;1492731595516
667;1492731595654;1492731595659
668;1492731595798;1492731595799
669;1492731595938;1492731595941
670;1492731596078;1492731596082
671;1492731596222;1492731596224
672;1492731596362;1492731596364
673;1492731596502;1492731596503
674;1492731596642;1492731596643
675;1492731596778;1492731596781
676;1492731596918;1492731596921
677;1492731597058;1492731597059
678;1492731597198;1492731597199
679;1492731597338;1492731597339
680;1492731597478;1492731597479
681;1492731597618;1492731597619
682;1492731597762;1492731597763
683;1492731597902;1492731597905
684;1492731598042;1492731598043
685;1492731598178;1492731598181
686;1492731598318;1492731598321
687;1492731598458;1492731598459
688;1492731598594;1492731598596
689;1492731598734;1492731598736
690;1492731598874;1492731598875
691;1492731599030;1492731599031
692;1492731599234;1492731599235
693;1492731599418;1492731599419
694;1492731599590;1492731599591
695;1492731599754;1492731599755
696;1492731599922;1492731599923
697;1492731600066;1492731600067
698;1492731600206;1492731600208
699;1492731600346;1492731600351
700;1492731600490;1492731600492
701;1492731600630;1492731600634
702;1492731600770;1492731600772
703;1492731600910;1492731600912
704;1492731601050;1492731601051
705;1492731601194;1492731601195
706;1492731601331;1492731601332
707;1492731601470;1492731601471
708;1492731601662;1492731601664
709;1492731601842;1492731601843
710;1492731602042;1492731602044
711;1492731602182;1492731602186
712;1492731602322;1492731602323
713;1492731602458;1492731602462
714;1492731602598;1492731602599
715;1492731602734;1492731602737
716;1492731602874;1492731602876
717;1492731603014;1492731603015
718;1492731603150;1492731603152
719;1492731603290;1492731603292
720;1492731603426;1492731603429
721;1492731603566;1492731603568
722;1492731603706;1492731603707
723;1492731603846;1492731603848
724;1492731603990;1492731603991
725;1492731604174;1492731604175
726;1492731604330;1492731604332
727;1492731604502;1492731604503
728;1492731604674;1492731604675
729;1492731604866;1492731604869
730;1492731605022;1492731605024
731;1492731605162;1492731605165
732;1492731605302;1492731605305
733;1492731605442;1492731605445
734;1492731605582;1492731605583
735;1492731605722;1492731605724
736;1492731605862;1492731605864
737;1492731606002;1492731606003
738;1492731606142;1492731606145
739;1492731606282;1492731606283
740;1492731606422;1492731606423
741;1492731606558;1492731606561
742;1492731606698;1492731606701
743;1492731606838;1492731606839
744;1492731606982;1492731606983
745;1492731607118;1492731607122
746;1492731607258;1492731607260
747;1492731607398;1492731607400
748;1492731607538;1492731607540
749;1492731607723;1492731607724
750;1492731607886;1492731607888
751;1492731608078;1492731608079
752;1492731608210;1492731608213
753;1492731608350;1492731608352
754;1492731608490;1492731608492
755;1492731608630;1492731608632
756;1492731608770;1492731608773
757;1492731608910;1492731608911
758;1492731609054;1492731609056
759;1492731609194;1492731609197
760;1492731609346;1492731609353
761;1492731609566;1492731609571
762;1492731609710;1492731609712
763;1492731609878;1492731609890
764;1492731610038;1492731610042
765;1492731610190;1492731610192
766;1492731610390;1492731610396
767;1492731610566;1492731610568
768;1492731610706;1492731610707
769;1492731610894;1492731610897
770;1492731611066;1492731611067
771;1492731611218;1492731611220
772;1492731611442;1492731611443
773;1492731611626;1492731611629
774;1492731611766;1492731611770
775;1492731611906;1492731611908
776;1492731612046;1492731612047
777;1492731612186;1492731612188
778;1492731612322;1492731612323
779;1492731612462;1492731612464
780;1492731612598;1492731612601
781;1492731612739;1492731612740
782;1492731612878;1492731612883
783;1492731613018;1492731613019
784;1492731613154;1492731613155
785;1492731613298;1492731613301
786;1492731613506;1492731613509
787;1492731613697;1492731613703
788;1492731613838;1492731613839
789;1492731613978;1492731613981
790;1492731614118;1492731614121
791;1492731614258;1492731614259
792;1492731614394;1492731614396
793;1492731614534;1492731614536
794;1492731614674;1492731614677
795;1492731614814;1492731614816
796;1492731614954;1492731614955
797;1492731615090;1492731615091
798;1492731615226;1492731615227
799;1492731615362;1492731615363
800;1492731615498;1492731615501
801;1492731615638;1492731615639
802;1492731615798;1492731615800
803;1492731616014;1492731616015
804;1492731616158;1492731616160
805;1492731616294;1492731616295
806;1492731616430;1492731616431
807;1492731616566;1492731616572
808;1492731616706;1492731616708
809;1492731616854;1492731616856
810;1492731617042;1492731617043
811;1492731617206;1492731617207
812;1492731617394;1492731617395
813;1492731617554;1492731617556
814;1492731617738;1492731617740
815;1492731617886;1492731617891
816;1492731618078;1492731618083
817;1492731618286;1492731618288
818;1492731618430;1492731618431
819;1492731618594;1492731618597
820;1492731618770;1492731618771
821;1492731618950;1492731618953
822;1492731619090;1492731619092
823;1492731619226;1492731619227
824;1492731619362;1492731619365
825;1492731619502;1492731619506
826;1492731619642;1492731619645
827;1492731619782;1492731619784
828;1492731619922;1492731619924
829;1492731620058;1492731620061
830;1492731620194;1492731620197
831;1492731620334;1492731620336
832;1492731620470;1492731620473
833;1492731620606;1492731620609
834;1492731620742;1492731620743
835;1492731620878;1492731620883
836;1492731621018;1492731621020
837;1492731621154;1492731621158
838;1492731621294;1492731621298
839;1492731621434;1492731621435
840;1492731621570;1492731621572
841;1492731621706;1492731621707
842;1492731621842;1492731621843
843;1492731621978;1492731621980
844;1492731622114;1492731622116
845;1492731622286;1492731622287
846;1492731622470;1492731622471
847;1492731622647;1492731622648
848;1492731622814;1492731622816
849;1492731623042;1492731623044
850;1492731623218;1492731623223
851;1492731623406;1492731623408
852;1492731623578;1492731623581
853;1492731623742;1492731624677
854;1492731624941;1492731624943
855;1492731625098;1492731625099
856;1492731625274;1492731625275
857;1492731625430;1492731625432
858;1492731625586;1492731625588
859;1492731625778;1492731625779
860;1492731625898;1492731625900
861;1492731626062;1492731626063
862;1492731626210;1492731626212
863;1492731626366;1492731626367
864;1492731626546;1492731626547
865;1492731626694;1492731626696
866;1492731626834;1492731626836
867;1492731627006;1492731627007
868;1492731627158;1492731627161
869;1492731627306;1492731627308
870;1492731627454;1492731627455
871;1492731627622;1492731627623
872;1492731627802;1492731627803
873;1492731627970;1492731627971
874;1492731628106;1492731628107
875;1492731628254;1492731628255
876;1492731628402;1492731628403
877;1492731628554;1492731628556
878;1492731628706;1492731628707
879;1492731628854;1492731628856
880;1492731629014;1492731629016
881;1492731629138;1492731629140
882;1492731629286;1492731629288
883;1492731629434;1492731629437
884;1492731629582;1492731629583
885;1492731629742;1492731629743
886;1492731629902;1492731629903
887;1492731630050;1492731630053
888;1492731630206;1492731630207
889;1492731630354;1492731630355
890;1492731630510;1492731630511
891;1492731630662;1492731630663
892;1492731630814;1492731630818
893;1492731630954;1492731630955
894;1492731631102;1492731631103
895;1492731631258;1492731631260
896;1492731631406;1492731631408
897;1492731631558;1492731631559
898;1492731631706;1492731631708
899;1492731631854;1492731631855
900;1492731632006;1492731632007
901;1492731632155;1492731632157
902;1492731632302;1492731632304
903;1492731632450;1492731632453
904;1492731632598;1492731632600
905;1492731632750;1492731632752
906;1492731632902;1492731632906
907;1492731633042;1492731633043
908;1492731633194;1492731633195
909;1492731633346;1492731633347
910;1492731633482;1492731633483
911;1492731633630;1492731633631
912;1492731633786;1492731633787
913;1492731633934;1492731633936
914;1492731634082;1492731634085
915;1492731634222;1492731634226
916;1492731634382;1492731634383
917;1492731634538;1492731634542
918;1492731634695;1492731634696
919;1492731634846;1492731634847
920;1492731634978;1492731634983
921;1492731635134;1492731635135
922;1492731635282;1492731635285
923;1492731635434;1492731635436
924;1492731635582;1492731635583
925;1492731635730;1492731635733
926;1492731635886;1492731635887
927;1492731636050;1492731636051
928;1492731636194;1492731636196
929;1492731636354;1492731636355
930;1492731636494;1492731636495
931;1492731636638;1492731636641
932;1492731636786;1492731636787
933;1492731636934;1492731636935
934;1492731637082;1492731637083
935;1492731637235;1492731637236
936;1492731637386;1492731637387
937;1492731637534;1492731637535
938;1492731637682;1492731637684
939;1492731637830;1492731637833
940;1492731637990;1492731637991
941;1492731638138;1492731638139
942;1492731638290;1492731638291
943;1492731638446;1492731638447
944;1492731638598;1492731638599
945;1492731638750;1492731638751
946;1492731638898;1492731638899
947;1492731639054;1492731639057
948;1492731639206;1492731639209
949;1492731639378;1492731639379
950;1492731639534;1492731639535
951;1492731639674;1492731639676
952;1492731639822;1492731639824
953;1492731639974;1492731639976
954;1492731640126;1492731640127
955;1492731640262;1492731640263
956;1492731640414;1492731640416
957;1492731640582;1492731640583
958;1492731640738;1492731640741
959;1492731640874;1492731640875
960;1492731641030;1492731641032
961;1492731641182;1492731641189
962;1492731641334;1492731641335
963;1492731641486;1492731641488
964;1492731641634;1492731641635
965;1492731641782;1492731641783
966;1492731641930;1492731641931
967;1492731642086;1492731642088
968;1492731642238;1492731642243
969;1492731642390;1492731642391
970;1492731642546;1492731642549
971;1492731642698;1492731642701
972;1492731642846;1492731642848
973;1492731642998;1492731643000
974;1492731643186;1492731643187
975;1492731643378;1492731643379
976;1492731643562;1492731643563
977;1492731643710;1492731643712
978;1492731643854;1492731643856
979;1492731644010;1492731644014
980;1492731644206;1492731644208
981;1492731644402;1492731644405
982;1492731644594;1492731644595
983;1492731644802;1492731644803
984;1492731644950;1492731644957
985;1492731645106;1492731645108
986;1492731645290;1492731645291
987;1492731645466;1492731645472
988;1492731645646;1492731645648
989;1492731645802;1492731645803
990;1492731646042;1492731646043
991;1492731646178;1492731646181
992;1492731646330;1492731646333
993;1492731646478;1492731646482
994;1492731646638;1492731646641
