T1-AntesDeConectar;T2-AposConectar
1492731920132;1492731934397

Contador;IniLoop
0;1492731934401
1;1492731934591
2;1492731934688
3;1492731934795
4;1492731934915
5;1492731935061
6;1492731935217
7;1492731935323
8;1492731935519
9;1492731935592
10;1492731935800
11;1492731935896
12;1492731936078
13;1492731936160
14;1492731936349
15;1492731936460
16;1492731936641
17;1492731936746
18;1492731936890
19;1492731937044
20;1492731937171
21;1492731937310
22;1492731937417
23;1492731937518
24;1492731937706
25;1492731937783
26;1492731937958
27;1492731938080
28;1492731938234
29;1492731938327
30;1492731938436
31;1492731938643
32;1492731938782
33;1492731938915
34;1492731939031
35;1492731939157
36;1492731939301
37;1492731939422
38;1492731939562
39;1492731939689
40;1492731939829
41;1492731939945
42;1492731940115
43;1492731940191
44;1492731940373
45;1492731940455
46;1492731940632
47;1492731940705
48;1492731940896
49;1492731940979
50;1492731941171
51;1492731941254
52;1492731941430
53;1492731941514
54;1492731941699
55;1492731941847
56;1492731941918
57;1492731942120
58;1492731942189
59;1492731942381
60;1492731942487
61;1492731942629
62;1492731942788
63;1492731942872
64;1492731943068
65;1492731943181
66;1492731943311
67;1492731943456
68;1492731943597
69;1492731943708
70;1492731943868
71;1492731943969
72;1492731944140
73;1492731944257
74;1492731944409
75;1492731944529
76;1492731944681
77;1492731944817
78;1492731944956
79;1492731945073
80;1492731945244
81;1492731945305
82;1492731945504
83;1492731945589
84;1492731945764
85;1492731945858
86;1492731946008
87;1492731946164
88;1492731946250
89;1492731946442
90;1492731946519
91;1492731946716
92;1492731946829
93;1492731946990
94;1492731947105
95;1492731947237
96;1492731947391
97;1492731947467
98;1492731947677
99;1492731947745
100;1492731947900
101;1492731948050
102;1492731948175
103;1492731948309
104;1492731948456
105;1492731948529
106;1492731948694
107;1492731948812
108;1492731948975
109;1492731949093
110;1492731949257
111;1492731949377
112;1492731949516
113;1492731949632
114;1492731949799
115;1492731949884
116;1492731950071
117;1492731950204
118;1492731950347
119;1492731950412
120;1492731950620
121;1492731950738
122;1492731950875
123;1492731950988
124;1492731951136
125;1492731951249
126;1492731951401
127;1492731951469
128;1492731951639
129;1492731951779
130;1492731951910
131;1492731952029
132;1492731952171
133;1492731952314
134;1492731952383
135;1492731952565
136;1492731952696
137;1492731952845
138;1492731952953
139;1492731953091
140;1492731953242
141;1492731953344
142;1492731953497
143;1492731953624
144;1492731953768
145;1492731953880
146;1492731954041
147;1492731954108
148;1492731954309
149;1492731954393
150;1492731954589
151;1492731954731
152;1492731954808
153;1492731954984
154;1492731955105
155;1492731955248
156;1492731955365
157;1492731955531
158;1492731955647
159;1492731955789
160;1492731955926
161;1492731956050
162;1492731956177
163;1492731956318
164;1492731956449
165;1492731956587
166;1492731956708
167;1492731956874
168;1492731956961
169;1492731957131
170;1492731957202
171;1492731957393
172;1492731957541
173;1492731957672
174;1492731957801
175;1492731957888
176;1492731958059
