T1-AntesDeConectar;T2-AposConectar
1492731746327;1492731762660

Contador;IniLoop
0;1492731762664
1;1492731763839
2;1492731763932
3;1492731764047
4;1492731764169
5;1492731764284
6;1492731764412
7;1492731764543
8;1492731764667
9;1492731764774
10;1492731764884
11;1492731765077
12;1492731765193
13;1492731765332
14;1492731765444
15;1492731765553
16;1492731765663
17;1492731765827
18;1492731765959
19;1492731766053
20;1492731766163
21;1492731766332
22;1492731766479
23;1492731766583
24;1492731766713
25;1492731766819
26;1492731767026
27;1492731767113
28;1492731767255
29;1492731767388
30;1492731767540
31;1492731767660
32;1492731767780
33;1492731767911
34;1492731768116
35;1492731768192
36;1492731768411
37;1492731768518
38;1492731768622
39;1492731768820
40;1492731768905
41;1492731769036
42;1492731769146
43;1492731769337
44;1492731769429
45;1492731769538
46;1492731769748
47;1492731769848
48;1492731770003
49;1492731770100
50;1492731770221
51;1492731770352
52;1492731770447
53;1492731770615
54;1492731770771
55;1492731770903
56;1492731770991
57;1492731771136
58;1492731771269
59;1492731771397
60;1492731771539
61;1492731771685
62;1492731771792
63;1492731771919
64;1492731772095
65;1492731772182
66;1492731772374
67;1492731772484
68;1492731772616
69;1492731772783
70;1492731772933
71;1492731773036
72;1492731773174
73;1492731773307
74;1492731773406
75;1492731773599
76;1492731773719
77;1492731773848
78;1492731773999
79;1492731774099
80;1492731774230
81;1492731774331
82;1492731774532
83;1492731774649
84;1492731774749
85;1492731774882
86;1492731774986
87;1492731775190
88;1492731775264
89;1492731775367
90;1492731775575
91;1492731775687
92;1492731775825
93;1492731775952
94;1492731776072
95;1492731776202
96;1492731776302
97;1492731776491
98;1492731776597
99;1492731776689
100;1492731776879
101;1492731777028
102;1492731777190
103;1492731777322
104;1492731777475
105;1492731777558
106;1492731777772
107;1492731777890
108;1492731778041
109;1492731778143
110;1492731778260
111;1492731778391
112;1492731778510
113;1492731778713
114;1492731778834
115;1492731778975
116;1492731779067
117;1492731779267
118;1492731779392
119;1492731779527
120;1492731779654
121;1492731779748
122;1492731779972
123;1492731780090
124;1492731780192
125;1492731780391
126;1492731780491
127;1492731780670
128;1492731780785
129;1492731780905
130;1492731781036
131;1492731781144
132;1492731781258
133;1492731781435
134;1492731781590
135;1492731781714
136;1492731781847
137;1492731781997
138;1492731782105
139;1492731782292
140;1492731782358
141;1492731782511
142;1492731782672
143;1492731782765
144;1492731782874
145;1492731783048
146;1492731783165
147;1492731783277
148;1492731783443
149;1492731783597
150;1492731783689
151;1492731783805
152;1492731783983
153;1492731784137
154;1492731784217
155;1492731784375
156;1492731784533
157;1492731784649
158;1492731784807
159;1492731784911
160;1492731785101
161;1492731785219
162;1492731785336
163;1492731785490
164;1492731785574
165;1492731785769
166;1492731785878
167;1492731786020
168;1492731786128
169;1492731786291
170;1492731786387
171;1492731786496
172;1492731786692
173;1492731786803
174;1492731786893
175;1492731787092
176;1492731787195
177;1492731787319
178;1492731787433
179;1492731787625
180;1492731787734
181;1492731787866
182;1492731787950
183;1492731788158
184;1492731788244
185;1492731788406
186;1492731788556
187;1492731788655
188;1492731788773
189;1492731788915
190;1492731789097
191;1492731789239
192;1492731789386
193;1492731789536
194;1492731789666
195;1492731789803
196;1492731789887
197;1492731790031
198;1492731790159
199;1492731790332
200;1492731790435
201;1492731790540
202;1492731790707
203;1492731790881
204;1492731790974
205;1492731791119
206;1492731791246
207;1492731791365
208;1492731791496
209;1492731791624
210;1492731791796
211;1492731791939
212;1492731792060
213;1492731792195
214;1492731792344
215;1492731792430
216;1492731792636
217;1492731792734
218;1492731792855
219;1492731792969
220;1492731793124
221;1492731793255
222;1492731793439
223;1492731793549
224;1492731793714
225;1492731793830
226;1492731793942
227;1492731794122
228;1492731794268
229;1492731794379
230;1492731794492
231;1492731794602
232;1492731794710
233;1492731794912
234;1492731795018
235;1492731795150
236;1492731795256
237;1492731795447
238;1492731795592
239;1492731795723
240;1492731795904
241;1492731795998
242;1492731796146
243;1492731796272
244;1492731796396
245;1492731796477
246;1492731796690
247;1492731796803
248;1492731796913
249;1492731797027
250;1492731797197
251;1492731797285
252;1492731797441
253;1492731797539
254;1492731797698
255;1492731797850
256;1492731797980
257;1492731798116
258;1492731798279
259;1492731798423
260;1492731798546
261;1492731798706
262;1492731798870
263;1492731799023
264;1492731799122
265;1492731799249
266;1492731799403
267;1492731799563
268;1492731799663
269;1492731799813
270;1492731799930
271;1492731800083
272;1492731800190
273;1492731800293
274;1492731800498
275;1492731800604
276;1492731800725
277;1492731800900
278;1492731801001
279;1492731801202
280;1492731801277
281;1492731801435
282;1492731801585
283;1492731801679
284;1492731801807
285;1492731801911
286;1492731802114
287;1492731802212
288;1492731802354
289;1492731802461
290;1492731802576
291;1492731802702
292;1492731802891
293;1492731803058
294;1492731803206
295;1492731803370
296;1492731803484
297;1492731803608
298;1492731803710
299;1492731803805
300;1492731804002
301;1492731804106
302;1492731804242
303;1492731804353
304;1492731804519
305;1492731804678
306;1492731804782
307;1492731804931
308;1492731805036
309;1492731805144
310;1492731805257
311;1492731805431
312;1492731805536
313;1492731805664
314;1492731805795
315;1492731805927
316;1492731806050
317;1492731806164
318;1492731806356
319;1492731806474
320;1492731806591
321;1492731806735
322;1492731806867
323;1492731806971
324;1492731807077
325;1492731807258
326;1492731807372
327;1492731807474
328;1492731807582
329;1492731807788
330;1492731807894
331;1492731808038
332;1492731808174
333;1492731808334
334;1492731808424
335;1492731808568
336;1492731808686
337;1492731808810
338;1492731808906
339;1492731809074
340;1492731809231
341;1492731809382
342;1492731809460
343;1492731809673
344;1492731809793
345;1492731809935
346;1492731810046
347;1492731810258
348;1492731810369
349;1492731810491
350;1492731810616
351;1492731810721
352;1492731810855
353;1492731810955
354;1492731811157
355;1492731811258
356;1492731811390
357;1492731811503
358;1492731811630
359;1492731811809
360;1492731811906
361;1492731812101
362;1492731812215
363;1492731812342
364;1492731812514
365;1492731812663
366;1492731812794
367;1492731812943
368;1492731813040
369;1492731813130
370;1492731813328
371;1492731813437
372;1492731813542
373;1492731813726
374;1492731813843
375;1492731813984
376;1492731814141
377;1492731814239
378;1492731814422
379;1492731814543
380;1492731814661
381;1492731814790
382;1492731814902
383;1492731815042
384;1492731815161
385;1492731815289
386;1492731815401
387;1492731815495
388;1492731815718
389;1492731815815
390;1492731815961
391;1492731816070
392;1492731816268
393;1492731816405
394;1492731816548
395;1492731816660
396;1492731816761
397;1492731816950
398;1492731817067
399;1492731817174
400;1492731817274
401;1492731817475
402;1492731817578
403;1492731817665
404;1492731817867
405;1492731817966
406;1492731818071
407;1492731818243
408;1492731818404
409;1492731818501
410;1492731818644
411;1492731818763
412;1492731818898
413;1492731819007
414;1492731819206
415;1492731819302
416;1492731819463
417;1492731819590
418;1492731819700
419;1492731819896
420;1492731820002
421;1492731820134
422;1492731820328
423;1492731820434
424;1492731820552
425;1492731820649
426;1492731820850
427;1492731820936
428;1492731821094
429;1492731821294
430;1492731821396
431;1492731821544
432;1492731821642
433;1492731821855
434;1492731821932
435;1492731822151
436;1492731822255
437;1492731822366
438;1492731822493
439;1492731822715
440;1492731822810
441;1492731822926
442;1492731823137
443;1492731823246
444;1492731823385
445;1492731823486
446;1492731823652
447;1492731823736
448;1492731823930
449;1492731824053
450;1492731824185
451;1492731824311
452;1492731824425
453;1492731824548
454;1492731824769
455;1492731824892
456;1492731825024
457;1492731825127
458;1492731825293
459;1492731825453
460;1492731825565
461;1492731825669
462;1492731825769
463;1492731825974
464;1492731826079
465;1492731826213
466;1492731826328
467;1492731826477
468;1492731826614
469;1492731826720
470;1492731826929
471;1492731827068
472;1492731827197
473;1492731827402
474;1492731827519
475;1492731827621
476;1492731827766
477;1492731827897
478;1492731828064
479;1492731828250
480;1492731828352
481;1492731828490
482;1492731828646
483;1492731828750
484;1492731828937
485;1492731829048
486;1492731829158
487;1492731829302
488;1492731829462
489;1492731829562
490;1492731829691
491;1492731829795
492;1492731829996
493;1492731830106
494;1492731830273
495;1492731830392
496;1492731830514
497;1492731830725
498;1492731830832
499;1492731830967
500;1492731831081
501;1492731831273
502;1492731831384
503;1492731831524
504;1492731831656
505;1492731831784
506;1492731831898
507;1492731832044
508;1492731832214
509;1492731832375
510;1492731832481
511;1492731832600
512;1492731832811
513;1492731832908
514;1492731833083
515;1492731833212
516;1492731833322
517;1492731833428
518;1492731833619
519;1492731833730
520;1492731833810
521;1492731834001
522;1492731834113
523;1492731834220
524;1492731834434
525;1492731834544
526;1492731834678
527;1492731834814
528;1492731834946
529;1492731835076
530;1492731835245
531;1492731835353
532;1492731835475
533;1492731835607
534;1492731835766
535;1492731835880
536;1492731835993
537;1492731836197
538;1492731836299
539;1492731836423
