T1-AntesDeConectar;T2-AposConectar
1492014698153;1492014823320

Contador;IniLoop
0;1492014823325
1;1492014825442
2;1492014825533
3;1492014825618
4;1492014825705
5;1492014825790
6;1492014825875
7;1492014825959
8;1492014826039
9;1492014826118
10;1492014826198
11;1492014826278
12;1492014826358
13;1492014826438
14;1492014826519
15;1492014826598
16;1492014826678
17;1492014826758
18;1492014826839
19;1492014826918
20;1492014826999
21;1492014827078
22;1492014827159
23;1492014827238
24;1492014827318
25;1492014827399
26;1492014827478
27;1492014827558
28;1492014827639
29;1492014827718
30;1492014827799
31;1492014827878
32;1492014827964
33;1492014828043
34;1492014828123
35;1492014828203
36;1492014828283
37;1492014828363
38;1492014828443
39;1492014828523
40;1492014828603
41;1492014828683
42;1492014828763
43;1492014828843
44;1492014828923
45;1492014829003
46;1492014829087
47;1492014829167
48;1492014829247
49;1492014829327
50;1492014829407
51;1492014829487
52;1492014829567
53;1492014829651
54;1492014829731
55;1492014829811
56;1492014829891
57;1492014829973
58;1492014830055
59;1492014830135
60;1492014830215
61;1492014830296
62;1492014830375
63;1492014830456
64;1492014830536
65;1492014830624
66;1492014830706
67;1492014830788
68;1492014830868
69;1492014830948
70;1492014831028
71;1492014831108
72;1492014831188
73;1492014831268
74;1492014831350
75;1492014831432
76;1492014831512
77;1492014831592
78;1492014831672
79;1492014831752
80;1492014831832
81;1492014831914
82;1492014831996
83;1492014832076
84;1492014832156
85;1492014832236
86;1492014832316
87;1492014832400
88;1492014832487
89;1492014832568
90;1492014832652
91;1492014832737
92;1492014832820
93;1492014832905
94;1492014832989
95;1492014833073
96;1492014833157
97;1492014833241
98;1492014833325
99;1492014833409
100;1492014833493
101;1492014833577
102;1492014833661
103;1492014833745
104;1492014833829
105;1492014833914
106;1492014833997
107;1492014834081
108;1492014834165
109;1492014834249
110;1492014834333
111;1492014834418
112;1492014834501
113;1492014834585
114;1492014834669
115;1492014834753
116;1492014834838
117;1492014834921
118;1492014835005
119;1492014835089
120;1492014835174
121;1492014835257
122;1492014835342
123;1492014835426
124;1492014835510
125;1492014835594
126;1492014835678
127;1492014835762
128;1492014835846
129;1492014835930
130;1492014836014
131;1492014836098
132;1492014836182
133;1492014836266
134;1492014836351
135;1492014836434
136;1492014836518
137;1492014836602
138;1492014836687
139;1492014836770
140;1492014836854
141;1492014836938
142;1492014837023
143;1492014837106
