Tarefa;T1-AntesDaElasticidade;T2-DepoisDaElasticidade
78;1492014831666;1492014831667
79;1492014831746;1492014831747
80;1492014831826;1492014831827
81;1492014831910;1492014831911
82;1492014831990;1492014831991
83;1492014832070;1492014832071
84;1492014832150;1492014832151
85;1492014832230;1492014832231
86;1492014832314;1492014832315
87;1492014832398;1492014832399
88;1492014832482;1492014832483
89;1492014832566;1492014832567
90;1492014832650;1492014832651
91;1492014832734;1492014832735
92;1492014832818;1492014832819
93;1492014832902;1492014832903
94;1492014832986;1492014832987
95;1492014833070;1492014833072
96;1492014833154;1492014833155
97;1492014833238;1492014833239
98;1492014833322;1492014833323
99;1492014833406;1492014833407
100;1492014833490;1492014833491
101;1492014833574;1492014833575
102;1492014833658;1492014833659
103;1492014833742;1492014833743
104;1492014833826;1492014833827
105;1492014833910;1492014833911
106;1492014833994;1492014833995
107;1492014834078;1492014834079
108;1492014834162;1492014834163
109;1492014834246;1492014834247
110;1492014834330;1492014834331
111;1492014834414;1492014834415
112;1492014834498;1492014834499
113;1492014834582;1492014834583
114;1492014834666;1492014834667
115;1492014834750;1492014834751
116;1492014834834;1492014834835
117;1492014834918;1492014834919
118;1492014835002;1492014835003
119;1492014835086;1492014835087
120;1492014835170;1492014835171
121;1492014835254;1492014835255
122;1492014835338;1492014835339
123;1492014835422;1492014835423
124;1492014835506;1492014835507
125;1492014835590;1492014835591
126;1492014835674;1492014835675
127;1492014835758;1492014835759
128;1492014835842;1492014835843
129;1492014835926;1492014835927
130;1492014836010;1492014836011
131;1492014836094;1492014836095
132;1492014836178;1492014836179
133;1492014836262;1492014836263
134;1492014836346;1492014836347
135;1492014836430;1492014836432
136;1492014836514;1492014836515
137;1492014836598;1492014836599
138;1492014836682;1492014836683
139;1492014836766;1492014836767
140;1492014836850;1492014836851
141;1492014836934;1492014836935
142;1492014837018;1492014837019
143;1492014837102;1492014837103
144;1492014837186;1492014837187
145;1492014837270;1492014837271
146;1492014837354;1492014837355
147;1492014837438;1492014837439
148;1492014837522;1492014837523
149;1492014837606;1492014837607
150;1492014837690;1492014837691
151;1492014837774;1492014837775
152;1492014837862;1492014837863
153;1492014837946;1492014837947
154;1492014838030;1492014838031
155;1492014838114;1492014838115
156;1492014838198;1492014838199
157;1492014838282;1492014838284
158;1492014838366;1492014838367
159;1492014838450;1492014838451
160;1492014838534;1492014838535
161;1492014838618;1492014838619
162;1492014838702;1492014838703
163;1492014838786;1492014838787
164;1492014838870;1492014838871
165;1492014838954;1492014838955
166;1492014839038;1492014839039
167;1492014839122;1492014839123
168;1492014839206;1492014839207
169;1492014839290;1492014839291
170;1492014839374;1492014839375
171;1492014839458;1492014839459
172;1492014839542;1492014839543
173;1492014839626;1492014839627
174;1492014839710;1492014839711
175;1492014839794;1492014839795
176;1492014839878;1492014839879
177;1492014839962;1492014839963
178;1492014840046;1492014840047
179;1492014840130;1492014840131
180;1492014840214;1492014840215
181;1492014840298;1492014840299
182;1492014840382;1492014840383
183;1492014840466;1492014840467
184;1492014840550;1492014840551
185;1492014840634;1492014840641
186;1492014840722;1492014840724
187;1492014840806;1492014840807
188;1492014840890;1492014840891
189;1492014840974;1492014840975
190;1492014841058;1492014841059
191;1492014841142;1492014841143
192;1492014841230;1492014841231
193;1492014841314;1492014841315
194;1492014841398;1492014841399
195;1492014841486;1492014841487
196;1492014841570;1492014841571
197;1492014841654;1492014841655
198;1492014841742;1492014841743
199;1492014841826;1492014841827
200;1492014841910;1492014841911
201;1492014841998;1492014841999
202;1492014842082;1492014842083
203;1492014842166;1492014842167
204;1492014842254;1492014842255
205;1492014842342;1492014842343
206;1492014842430;1492014842431
207;1492014842514;1492014842515
208;1492014842598;1492014842599
209;1492014842686;1492014842687
210;1492014842770;1492014842771
211;1492014842854;1492014842855
212;1492014842942;1492014842943
213;1492014843026;1492014843027
214;1492014843114;1492014843115
215;1492014843202;1492014843203
216;1492014843290;1492014843291
217;1492014843378;1492014843382
218;1492014843466;1492014843467
219;1492014843554;1492014843555
220;1492014843642;1492014843643
221;1492014843730;1492014843731
222;1492014843818;1492014843819
223;1492014843906;1492014843907
224;1492014843994;1492014843995
225;1492014844082;1492014844083
226;1492014844170;1492014844171
227;1492014844258;1492014844259
228;1492014844346;1492014844347
229;1492014844434;1492014844435
230;1492014844522;1492014844523
231;1492014844610;1492014844611
232;1492014844698;1492014844699
233;1492014844786;1492014844787
234;1492014844874;1492014844875
235;1492014844962;1492014844965
236;1492014845050;1492014845052
237;1492014845138;1492014845139
238;1492014845226;1492014845230
239;1492014845318;1492014845320
240;1492014845406;1492014845408
241;1492014845494;1492014845495
242;1492014845582;1492014845583
243;1492014845670;1492014845671
244;1492014845758;1492014845759
245;1492014845846;1492014845847
246;1492014845934;1492014845935
247;1492014846022;1492014846023
248;1492014846110;1492014846111
249;1492014846198;1492014846200
250;1492014846286;1492014846287
251;1492014846374;1492014846375
252;1492014846462;1492014846463
253;1492014846550;1492014846551
254;1492014846638;1492014846639
255;1492014846726;1492014846732
256;1492014846818;1492014846819
257;1492014846906;1492014846907
258;1492014846994;1492014846995
259;1492014847082;1492014847083
260;1492014847170;1492014847171
261;1492014847258;1492014847259
262;1492014847346;1492014847347
263;1492014847434;1492014847435
264;1492014847522;1492014847523
265;1492014847610;1492014847611
266;1492014847698;1492014847699
267;1492014847786;1492014847787
268;1492014847874;1492014847875
269;1492014847962;1492014847963
270;1492014848050;1492014848051
271;1492014848138;1492014848139
272;1492014848226;1492014848227
273;1492014848314;1492014848315
274;1492014848402;1492014848403
275;1492014848490;1492014848491
276;1492014848578;1492014848579
277;1492014848666;1492014848667
278;1492014848754;1492014848755
279;1492014848842;1492014848843
280;1492014848930;1492014848931
281;1492014849018;1492014849019
282;1492014849106;1492014849107
283;1492014849194;1492014849195
284;1492014849282;1492014849283
285;1492014849370;1492014849371
286;1492014849458;1492014849459
287;1492014849546;1492014849547
288;1492014849634;1492014849635
289;1492014849722;1492014849724
290;1492014849810;1492014849811
291;1492014849898;1492014849899
292;1492014849986;1492014849987
293;1492014850074;1492014850075
294;1492014850162;1492014850163
295;1492014850250;1492014850251
296;1492014850338;1492014850339
297;1492014850426;1492014850427
298;1492014850514;1492014850515
299;1492014850606;1492014850607
300;1492014850694;1492014850695
301;1492014850782;1492014850783
302;1492014850870;1492014850871
303;1492014850958;1492014850959
304;1492014851046;1492014851047
305;1492014851134;1492014851135
306;1492014851222;1492014851223
307;1492014851310;1492014851311
308;1492014851398;1492014851399
309;1492014851486;1492014851487
310;1492014851574;1492014851580
311;1492014851666;1492014851667
312;1492014851754;1492014851755
313;1492014851842;1492014851843
314;1492014851930;1492014851931
315;1492014852018;1492014852019
316;1492014852106;1492014852107
317;1492014852194;1492014852195
318;1492014852282;1492014852283
319;1492014852370;1492014852371
320;1492014852458;1492014852459
321;1492014852550;1492014852551
322;1492014852638;1492014852639
323;1492014852730;1492014852731
324;1492014852818;1492014852819
325;1492014852910;1492014852911
326;1492014853002;1492014853003
327;1492014853090;1492014853091
328;1492014853182;1492014853183
329;1492014853270;1492014853271
330;1492014853362;1492014853363
331;1492014853450;1492014853451
332;1492014853542;1492014853545
333;1492014853634;1492014853635
334;1492014853722;1492014853723
335;1492014853814;1492014853815
336;1492014853902;1492014853903
337;1492014853994;1492014853995
338;1492014854086;1492014854087
339;1492014854174;1492014854175
340;1492014854266;1492014854267
341;1492014854354;1492014854355
342;1492014854446;1492014854447
343;1492014854538;1492014854539
344;1492014854626;1492014854627
345;1492014854718;1492014854719
346;1492014854810;1492014854811
347;1492014854902;1492014854903
348;1492014854994;1492014854995
349;1492014855086;1492014855087
350;1492014855178;1492014855179
351;1492014855270;1492014855271
352;1492014855362;1492014855363
353;1492014855454;1492014855455
354;1492014855546;1492014855547
355;1492014855638;1492014855639
356;1492014855730;1492014855731
357;1492014855834;1492014855835
358;1492014855926;1492014855927
359;1492014856018;1492014856019
360;1492014856110;1492014856111
361;1492014856202;1492014856203
362;1492014856294;1492014856295
363;1492014856386;1492014856387
364;1492014856478;1492014856479
365;1492014856570;1492014856571
366;1492014856662;1492014856664
367;1492014856754;1492014856755
368;1492014856846;1492014856847
369;1492014856938;1492014856939
370;1492014857030;1492014857031
371;1492014857122;1492014857124
372;1492014857214;1492014857215
373;1492014857306;1492014857307
374;1492014857398;1492014857399
375;1492014857490;1492014857491
376;1492014857582;1492014857583
377;1492014857674;1492014857675
378;1492014857766;1492014857767
379;1492014857858;1492014857859
380;1492014857950;1492014857951
381;1492014858042;1492014858043
382;1492014858134;1492014858136
383;1492014858226;1492014858227
384;1492014858318;1492014858319
385;1492014858410;1492014858411
386;1492014858502;1492014858503
387;1492014858594;1492014858595
388;1492014858686;1492014858687
389;1492014858778;1492014858779
390;1492014858870;1492014858871
391;1492014858962;1492014858963
392;1492014859054;1492014859055
393;1492014859146;1492014859147
394;1492014859238;1492014859239
395;1492014859330;1492014859331
396;1492014859422;1492014859423
397;1492014859514;1492014859515
398;1492014859606;1492014859614
399;1492014859706;1492014859707
400;1492014859798;1492014859800
401;1492014859890;1492014859891
402;1492014859982;1492014859983
403;1492014860074;1492014860075
404;1492014860166;1492014860167
405;1492014860258;1492014860259
406;1492014860350;1492014860351
407;1492014860442;1492014860443
408;1492014860534;1492014860536
409;1492014860626;1492014860627
410;1492014860718;1492014860719
411;1492014860810;1492014860811
412;1492014860902;1492014860903
413;1492014860994;1492014860995
414;1492014861086;1492014861087
415;1492014861178;1492014861179
416;1492014861270;1492014861271
417;1492014861362;1492014861363
418;1492014861454;1492014861455
419;1492014861546;1492014861547
420;1492014861638;1492014861639
421;1492014861730;1492014861731
422;1492014861822;1492014861823
423;1492014861914;1492014861915
424;1492014862006;1492014862007
425;1492014862098;1492014862099
426;1492014862190;1492014862191
427;1492014862282;1492014862283
428;1492014862374;1492014862375
429;1492014862466;1492014862467
430;1492014862558;1492014862559
431;1492014862650;1492014862651
432;1492014862742;1492014862743
433;1492014862834;1492014862835
434;1492014862926;1492014862927
435;1492014863018;1492014863019
436;1492014863118;1492014863120
437;1492014863210;1492014863211
438;1492014863302;1492014863303
439;1492014863394;1492014863395
440;1492014863486;1492014863488
441;1492014863578;1492014863579
442;1492014863670;1492014863671
443;1492014863762;1492014863763
444;1492014863854;1492014863857
445;1492014863950;1492014863951
446;1492014864042;1492014864043
447;1492014864138;1492014864141
448;1492014864234;1492014864236
449;1492014864326;1492014864327
450;1492014864419;1492014864420
451;1492014864514;1492014864515
452;1492014864610;1492014864611
453;1492014864706;1492014864707
454;1492014864802;1492014864803
455;1492014864894;1492014864895
456;1492014864990;1492014864991
457;1492014865086;1492014865087
458;1492014865182;1492014865183
459;1492014865278;1492014865279
460;1492014865370;1492014865371
461;1492014865466;1492014865467
462;1492014865562;1492014865563
463;1492014865658;1492014865659
464;1492014865754;1492014865755
465;1492014865850;1492014865851
466;1492014865942;1492014865943
467;1492014866038;1492014866039
468;1492014866134;1492014866135
469;1492014866230;1492014866231
470;1492014866326;1492014866329
471;1492014866422;1492014866423
472;1492014866514;1492014866515
473;1492014866610;1492014866611
474;1492014866706;1492014866707
475;1492014866802;1492014866803
476;1492014866898;1492014866899
477;1492014866994;1492014866995
478;1492014867090;1492014867091
479;1492014867186;1492014867187
480;1492014867282;1492014867283
481;1492014867378;1492014867379
482;1492014867474;1492014867475
483;1492014867570;1492014867571
484;1492014867666;1492014867667
485;1492014867762;1492014867763
486;1492014867858;1492014867859
487;1492014867954;1492014867955
488;1492014868050;1492014868051
489;1492014868146;1492014868147
490;1492014868242;1492014868243
491;1492014868338;1492014868339
492;1492014868434;1492014868435
493;1492014868530;1492014868531
494;1492014868626;1492014868627
495;1492014868722;1492014868724
496;1492014868818;1492014868819
497;1492014868914;1492014868916
498;1492014869010;1492014869016
499;1492014869110;1492014869111
500;1492014869206;1492014869207
501;1492014869302;1492014869304
502;1492014869398;1492014869399
503;1492014869494;1492014869495
504;1492014869590;1492014869591
505;1492014869686;1492014869687
506;1492014869782;1492014869783
507;1492014869878;1492014869879
508;1492014869974;1492014869976
509;1492014870070;1492014870071
510;1492014870166;1492014870167
511;1492014870262;1492014870263
512;1492014870358;1492014870359
513;1492014870454;1492014870455
514;1492014870550;1492014870551
515;1492014870646;1492014870647
516;1492014870742;1492014870743
517;1492014870838;1492014870839
518;1492014870934;1492014870935
519;1492014871034;1492014871035
520;1492014871130;1492014871131
521;1492014871226;1492014871227
522;1492014871322;1492014871323
523;1492014871418;1492014871419
524;1492014871514;1492014871515
525;1492014871610;1492014871611
526;1492014871706;1492014871707
527;1492014871802;1492014871804
528;1492014871898;1492014871899
529;1492014871994;1492014871995
530;1492014872090;1492014872091
531;1492014872186;1492014872187
532;1492014872282;1492014872283
533;1492014872379;1492014872380
534;1492014872474;1492014872475
535;1492014872570;1492014872571
536;1492014872666;1492014872667
537;1492014872762;1492014872763
538;1492014872858;1492014872859
539;1492014872954;1492014872955
540;1492014873050;1492014873051
541;1492014873146;1492014873147
542;1492014873242;1492014873243
543;1492014873338;1492014873339
544;1492014873434;1492014873435
545;1492014873530;1492014873531
546;1492014873626;1492014873627
547;1492014873722;1492014873723
548;1492014873818;1492014873819
549;1492014873914;1492014873915
550;1492014874010;1492014874011
551;1492014874106;1492014874107
552;1492014874206;1492014874207
553;1492014874306;1492014874307
554;1492014874406;1492014874409
555;1492014874502;1492014874503
556;1492014874598;1492014874599
557;1492014874694;1492014874695
558;1492014874790;1492014874791
559;1492014874886;1492014874887
560;1492014874982;1492014874983
561;1492014875078;1492014875079
562;1492014875174;1492014875175
563;1492014875270;1492014875271
564;1492014875366;1492014875367
565;1492014875462;1492014875463
566;1492014875558;1492014875559
567;1492014875654;1492014875655
568;1492014875750;1492014875751
569;1492014875846;1492014875847
570;1492014875942;1492014875943
571;1492014876038;1492014876039
572;1492014876134;1492014876135
573;1492014876234;1492014876235
574;1492014876330;1492014876331
575;1492014876426;1492014876427
576;1492014876522;1492014876523
577;1492014876618;1492014876619
578;1492014876714;1492014876715
579;1492014876810;1492014876811
580;1492014876910;1492014876911
581;1492014877006;1492014877007
582;1492014877102;1492014877103
583;1492014877198;1492014877199
584;1492014877298;1492014877299
585;1492014877398;1492014877399
586;1492014877498;1492014877499
587;1492014877598;1492014877599
588;1492014877698;1492014877699
589;1492014877799;1492014877800
590;1492014877898;1492014877899
591;1492014877998;1492014877999
592;1492014878098;1492014878099
593;1492014878198;1492014878199
594;1492014878298;1492014878299
595;1492014878398;1492014878399
596;1492014878498;1492014878499
597;1492014878598;1492014878599
598;1492014878698;1492014878699
599;1492014878798;1492014878799
600;1492014878898;1492014878899
601;1492014878998;1492014878999
602;1492014879098;1492014879099
603;1492014879198;1492014879199
604;1492014879298;1492014879299
605;1492014879398;1492014879399
606;1492014879498;1492014879499
607;1492014879598;1492014879599
608;1492014879698;1492014879699
609;1492014879798;1492014879801
610;1492014879898;1492014879899
611;1492014879998;1492014879999
612;1492014880098;1492014880099
613;1492014880198;1492014880199
614;1492014880298;1492014880299
615;1492014880399;1492014880400
616;1492014880498;1492014880499
617;1492014880598;1492014880599
618;1492014880698;1492014880699
619;1492014880798;1492014880801
620;1492014880898;1492014880900
621;1492014880998;1492014880999
622;1492014881098;1492014881099
623;1492014881198;1492014881199
624;1492014881298;1492014881299
625;1492014881398;1492014881399
626;1492014881498;1492014881499
627;1492014881598;1492014881599
628;1492014881698;1492014881699
629;1492014881798;1492014881799
630;1492014881898;1492014881899
631;1492014881998;1492014881999
632;1492014882098;1492014882099
633;1492014882198;1492014882199
634;1492014882298;1492014882299
635;1492014882398;1492014882399
636;1492014882498;1492014882499
637;1492014882598;1492014882599
638;1492014882698;1492014882699
639;1492014882798;1492014882799
640;1492014882899;1492014882900
641;1492014882998;1492014882999
642;1492014883098;1492014883099
643;1492014883198;1492014883199
644;1492014883298;1492014883299
645;1492014883398;1492014883399
646;1492014883498;1492014883499
647;1492014883598;1492014883599
648;1492014883698;1492014883699
649;1492014883798;1492014883799
650;1492014883898;1492014883901
651;1492014883998;1492014883999
652;1492014884098;1492014884099
653;1492014884202;1492014884204
654;1492014884306;1492014884308
655;1492014884406;1492014884409
656;1492014884506;1492014884508
657;1492014884610;1492014884611
658;1492014884710;1492014884712
659;1492014884810;1492014884811
660;1492014884910;1492014884911
661;1492014885010;1492014885011
662;1492014885110;1492014885111
663;1492014885210;1492014885211
664;1492014885310;1492014885312
665;1492014885410;1492014885411
666;1492014885510;1492014885513
667;1492014885610;1492014885611
668;1492014885710;1492014885711
669;1492014885810;1492014885811
670;1492014885910;1492014885911
671;1492014886010;1492014886011
672;1492014886110;1492014886112
673;1492014886210;1492014886211
674;1492014886310;1492014886311
675;1492014886410;1492014886411
676;1492014886510;1492014886511
677;1492014886614;1492014886615
678;1492014886714;1492014886715
679;1492014886818;1492014886819
680;1492014886918;1492014886919
681;1492014887018;1492014887019
682;1492014887122;1492014887123
683;1492014887226;1492014887227
684;1492014887330;1492014887331
685;1492014887434;1492014887435
686;1492014887534;1492014887535
687;1492014887638;1492014887639
688;1492014887738;1492014887739
689;1492014887838;1492014887839
690;1492014887938;1492014887939
691;1492014888038;1492014888039
692;1492014888138;1492014888139
693;1492014888238;1492014888239
694;1492014888338;1492014888339
695;1492014888438;1492014888439
696;1492014888538;1492014888539
697;1492014888638;1492014888639
698;1492014888738;1492014888739
699;1492014888842;1492014888843
700;1492014888942;1492014888944
701;1492014889042;1492014889043
702;1492014889142;1492014889143
703;1492014889242;1492014889243
704;1492014889342;1492014889343
705;1492014889442;1492014889443
706;1492014889542;1492014889544
707;1492014889642;1492014889644
708;1492014889742;1492014889744
709;1492014889842;1492014889843
710;1492014889943;1492014889944
711;1492014890042;1492014890043
712;1492014890146;1492014890147
713;1492014890250;1492014890251
714;1492014890354;1492014890355
715;1492014890458;1492014890459
716;1492014890562;1492014890563
717;1492014890666;1492014890668
718;1492014890770;1492014890771
719;1492014890874;1492014890875
720;1492014890978;1492014890979
721;1492014891082;1492014891083
722;1492014891186;1492014891187
723;1492014891290;1492014891291
724;1492014891398;1492014891399
725;1492014891506;1492014891507
726;1492014891610;1492014891611
727;1492014891714;1492014891716
728;1492014891818;1492014891819
729;1492014891922;1492014891923
730;1492014892026;1492014892027
731;1492014892130;1492014892131
732;1492014892235;1492014892236
733;1492014892338;1492014892339
734;1492014892442;1492014892443
735;1492014892546;1492014892547
736;1492014892650;1492014892651
737;1492014892754;1492014892755
738;1492014892858;1492014892859
739;1492014892962;1492014892963
740;1492014893066;1492014893067
741;1492014893170;1492014893171
742;1492014893274;1492014893275
743;1492014893378;1492014893379
744;1492014893482;1492014893483
745;1492014893586;1492014893588
746;1492014893690;1492014893691
747;1492014893794;1492014893795
748;1492014893898;1492014893899
749;1492014894002;1492014894004
750;1492014894106;1492014894107
751;1492014894210;1492014894211
752;1492014894314;1492014894315
753;1492014894419;1492014894420
754;1492014894522;1492014894523
755;1492014894626;1492014894627
756;1492014894730;1492014894731
757;1492014894834;1492014894835
758;1492014894938;1492014894944
759;1492014895046;1492014895047
760;1492014895150;1492014895151
761;1492014895254;1492014895255
762;1492014895358;1492014895359
763;1492014895462;1492014895463
764;1492014895570;1492014895571
765;1492014895678;1492014895679
766;1492014895786;1492014895787
767;1492014895890;1492014895891
768;1492014895994;1492014895995
769;1492014896098;1492014896099
770;1492014896202;1492014896203
771;1492014896306;1492014896307
772;1492014896410;1492014896411
773;1492014896514;1492014896515
774;1492014896618;1492014896619
775;1492014896722;1492014896723
776;1492014896826;1492014896827
777;1492014896930;1492014896931
778;1492014897034;1492014897035
779;1492014897138;1492014897139
780;1492014897242;1492014897243
781;1492014897346;1492014897347
782;1492014897450;1492014897451
783;1492014897554;1492014897555
784;1492014897658;1492014897659
785;1492014897762;1492014897763
786;1492014897866;1492014897867
787;1492014897970;1492014897971
788;1492014898074;1492014898075
789;1492014898178;1492014898179
790;1492014898282;1492014898283
791;1492014898386;1492014898387
792;1492014898490;1492014898491
793;1492014898594;1492014898596
794;1492014898699;1492014898700
795;1492014898802;1492014898804
796;1492014898906;1492014898907
797;1492014899014;1492014899015
798;1492014899118;1492014899119
799;1492014899222;1492014899223
800;1492014899326;1492014899327
801;1492014899430;1492014899431
802;1492014899534;1492014899535
803;1492014899638;1492014899639
804;1492014899742;1492014899743
805;1492014899846;1492014899847
806;1492014899950;1492014899951
807;1492014900054;1492014900055
808;1492014900158;1492014900160
809;1492014900262;1492014900263
810;1492014900366;1492014900367
811;1492014900470;1492014900472
812;1492014900574;1492014900575
813;1492014900678;1492014900679
814;1492014900782;1492014900783
815;1492014900886;1492014900888
816;1492014900990;1492014900991
817;1492014901094;1492014901095
818;1492014901198;1492014901199
819;1492014901302;1492014901303
820;1492014901406;1492014901408
821;1492014901510;1492014901511
822;1492014901618;1492014901620
823;1492014901722;1492014901723
824;1492014901830;1492014901831
825;1492014901934;1492014901935
826;1492014902042;1492014902043
827;1492014902150;1492014902151
828;1492014902254;1492014902255
829;1492014902358;1492014902359
830;1492014902462;1492014902463
831;1492014902566;1492014902567
832;1492014902670;1492014902671
833;1492014902774;1492014902775
834;1492014902882;1492014902883
835;1492014902986;1492014902987
836;1492014903094;1492014903095
837;1492014903198;1492014903199
838;1492014903302;1492014903303
839;1492014903406;1492014903407
840;1492014903510;1492014903511
841;1492014903618;1492014903619
842;1492014903722;1492014903723
843;1492014903830;1492014903831
844;1492014903934;1492014903946
845;1492014904050;1492014904051
846;1492014904158;1492014904160
847;1492014904266;1492014904269
848;1492014904374;1492014904376
849;1492014904483;1492014904484
850;1492014904590;1492014904591
851;1492014904698;1492014904700
852;1492014904806;1492014904807
853;1492014904914;1492014904915
854;1492014905022;1492014905023
855;1492014905130;1492014905131
856;1492014905238;1492014905240
857;1492014905346;1492014905347
858;1492014905454;1492014905455
859;1492014905562;1492014905563
860;1492014905670;1492014905672
861;1492014905778;1492014905779
862;1492014905886;1492014905887
863;1492014905994;1492014905995
864;1492014906102;1492014906103
865;1492014906210;1492014906211
866;1492014906318;1492014906319
867;1492014906426;1492014906427
868;1492014906535;1492014906537
869;1492014906642;1492014906643
870;1492014906750;1492014906751
871;1492014906858;1492014906859
872;1492014906966;1492014906967
873;1492014907074;1492014907075
874;1492014907182;1492014907183
875;1492014907290;1492014907291
876;1492014907398;1492014907399
877;1492014907506;1492014907507
878;1492014907614;1492014907615
879;1492014907722;1492014907723
880;1492014907830;1492014907831
881;1492014907938;1492014907939
882;1492014908046;1492014908047
883;1492014908154;1492014908155
884;1492014908262;1492014908263
885;1492014908370;1492014908371
886;1492014908478;1492014908479
887;1492014908586;1492014908587
888;1492014908694;1492014908695
889;1492014908802;1492014908803
890;1492014908910;1492014908911
891;1492014909018;1492014909019
892;1492014909126;1492014909127
893;1492014909234;1492014909235
894;1492014909342;1492014909343
895;1492014909450;1492014909451
896;1492014909558;1492014909559
897;1492014909666;1492014909668
898;1492014909774;1492014909778
899;1492014909886;1492014909887
900;1492014909994;1492014909995
901;1492014910102;1492014910103
902;1492014910210;1492014910211
903;1492014910318;1492014910319
904;1492014910426;1492014910427
905;1492014910535;1492014910536
906;1492014910642;1492014910643
907;1492014910750;1492014910751
908;1492014910858;1492014910859
909;1492014910966;1492014910968
910;1492014911074;1492014911075
911;1492014911182;1492014911183
912;1492014911290;1492014911291
913;1492014911398;1492014911399
914;1492014911506;1492014911507
915;1492014911614;1492014911615
916;1492014911726;1492014911727
917;1492014911838;1492014911839
918;1492014911946;1492014911947
919;1492014912054;1492014912056
920;1492014912162;1492014912163
921;1492014912270;1492014912271
922;1492014912378;1492014912380
923;1492014912486;1492014912487
924;1492014912594;1492014912595
925;1492014912702;1492014912703
926;1492014912810;1492014912811
927;1492014912918;1492014912919
928;1492014913026;1492014913027
929;1492014913134;1492014913135
930;1492014913242;1492014913243
931;1492014913350;1492014913351
932;1492014913458;1492014913459
933;1492014913566;1492014913567
934;1492014913674;1492014913675
935;1492014913782;1492014913783
936;1492014913890;1492014913891
937;1492014913998;1492014913999
938;1492014914106;1492014914107
939;1492014914215;1492014914216
940;1492014914322;1492014914323
941;1492014914430;1492014914431
942;1492014914538;1492014914539
943;1492014914646;1492014914647
944;1492014914754;1492014914755
945;1492014914862;1492014914863
946;1492014914970;1492014914971
947;1492014915078;1492014915079
948;1492014915190;1492014915191
949;1492014915298;1492014915299
950;1492014915410;1492014915411
951;1492014915522;1492014915523
952;1492014915634;1492014915635
953;1492014915750;1492014915751
954;1492014915866;1492014915867
955;1492014915974;1492014915975
956;1492014916082;1492014916083
957;1492014916190;1492014916191
958;1492014916298;1492014916299
959;1492014916406;1492014916407
960;1492014916518;1492014916519
961;1492014916626;1492014916627
962;1492014916734;1492014916735
963;1492014916846;1492014916847
964;1492014916954;1492014916955
965;1492014917062;1492014917063
966;1492014917174;1492014917175
967;1492014917286;1492014917287
968;1492014917394;1492014917396
969;1492014917502;1492014917503
970;1492014917614;1492014917615
971;1492014917722;1492014917723
972;1492014917831;1492014917832
973;1492014917942;1492014917943
974;1492014918054;1492014918055
975;1492014918166;1492014918167
976;1492014918278;1492014918279
977;1492014918386;1492014918387
978;1492014918498;1492014918499
979;1492014918610;1492014918611
980;1492014918722;1492014918724
981;1492014918834;1492014918835
982;1492014918946;1492014918947
983;1492014919058;1492014919059
984;1492014919170;1492014919171
985;1492014919286;1492014919287
986;1492014919398;1492014919399
987;1492014919510;1492014919511
988;1492014919622;1492014919624
989;1492014919734;1492014919735
990;1492014919846;1492014919847
991;1492014919958;1492014919959
992;1492014920070;1492014920071
993;1492014920182;1492014920183
994;1492014920294;1492014920295
