T1-AntesDeConectar;T2-AposConectar
1492728967234;1492728977306

Contador;IniLoop
0;1492728977310
1;1492728978254
2;1492728978403
3;1492728978569
4;1492728978717
5;1492728978875
6;1492728979041
7;1492728979197
8;1492728979343
9;1492728979475
10;1492728979614
11;1492728979808
12;1492728979931
13;1492728980079
14;1492728980231
15;1492728980388
16;1492728980548
17;1492728980695
18;1492728980857
19;1492728981031
20;1492728981193
21;1492728981347
22;1492728981491
23;1492728981628
24;1492728981776
25;1492728981963
26;1492728982075
27;1492728982228
28;1492728982372
29;1492728982511
30;1492728982659
31;1492728982799
32;1492728982953
33;1492728983093
34;1492728983239
35;1492728983386
36;1492728983529
37;1492728983679
38;1492728983811
39;1492728983981
40;1492728984113
41;1492728984250
42;1492728984398
43;1492728984555
44;1492728984707
45;1492728984851
46;1492728984995
47;1492728985141
48;1492728985286
49;1492728985429
50;1492728985581
51;1492728985753
52;1492728985907
53;1492728986039
54;1492728986163
55;1492728986303
56;1492728986452
57;1492728986593
58;1492728986750
59;1492728986891
60;1492728987037
61;1492728987182
62;1492728987325
63;1492728987476
64;1492728987627
65;1492728987760
66;1492728987903
67;1492728988046
68;1492728988212
69;1492728988335
70;1492728988485
71;1492728988635
72;1492728988779
73;1492728988936
74;1492728989079
75;1492728989220
76;1492728989425
77;1492728989630
78;1492728989844
79;1492728990052
80;1492728990267
81;1492728990452
82;1492728990636
83;1492728990751
84;1492728990892
85;1492728991035
86;1492728991187
87;1492728991335
88;1492728991486
89;1492728991632
90;1492728991787
91;1492728991935
92;1492728992079
93;1492728992224
94;1492728992399
95;1492728992544
96;1492728992727
97;1492728992863
98;1492728993015
99;1492728993167
100;1492728993305
101;1492728993460
102;1492728993611
103;1492728993766
104;1492728993953
105;1492728994135
106;1492728994282
107;1492728994483
108;1492728994636
109;1492728994789
110;1492728994920
111;1492728995082
112;1492728995232
113;1492728995384
114;1492728995525
115;1492728995691
116;1492728995830
117;1492728995981
118;1492728996134
119;1492728996285
120;1492728996452
121;1492728996610
122;1492728996772
123;1492728996907
124;1492728997047
125;1492728997194
126;1492728997354
127;1492728997501
128;1492728997687
129;1492728997796
130;1492728997945
131;1492728998085
132;1492728998253
133;1492728998396
134;1492728998542
135;1492728998689
136;1492728998848
137;1492728998984
138;1492728999128
139;1492728999268
140;1492728999412
141;1492728999558
142;1492728999707
143;1492728999873
144;1492729000023
145;1492729000173
146;1492729000324
147;1492729000481
148;1492729000616
149;1492729000756
