T1-AntesDeConectar;T2-AposConectar
1492728905237;1492728917428

Contador;IniLoop
0;1492728917433
1;1492728917674
2;1492728917825
3;1492728917977
4;1492728918132
5;1492728918284
6;1492728918428
7;1492728918565
8;1492728918729
9;1492728918876
10;1492728919020
11;1492728919162
12;1492728919302
13;1492728919459
14;1492728919639
15;1492728919786
16;1492728919926
17;1492728920065
18;1492728920207
19;1492728920346
20;1492728920486
21;1492728920631
22;1492728920771
23;1492728920909
24;1492728921052
25;1492728921192
26;1492728921337
27;1492728921473
28;1492728921613
29;1492728921754
30;1492728921893
31;1492728922033
32;1492728922176
33;1492728922317
34;1492728922458
35;1492728922597
36;1492728922739
37;1492728922878
38;1492728923029
39;1492728923212
40;1492728923413
41;1492728923590
42;1492728923741
43;1492728923941
44;1492728924087
45;1492728924280
46;1492728924470
47;1492728924645
48;1492728924787
49;1492728924966
50;1492728925126
51;1492728925265
52;1492728925405
53;1492728925547
54;1492728925685
55;1492728925827
56;1492728925973
57;1492728926117
58;1492728926254
59;1492728926394
60;1492728926534
61;1492728926674
62;1492728926815
63;1492728926953
64;1492728927097
65;1492728927290
66;1492728927428
67;1492728927571
68;1492728927711
69;1492728927851
70;1492728927990
71;1492728928173
72;1492728928348
73;1492728928517
74;1492728928658
75;1492728928799
76;1492728928937
77;1492728929080
78;1492728929222
79;1492728929361
80;1492728929501
81;1492728929642
82;1492728929785
83;1492728929927
84;1492728930065
85;1492728930207
86;1492728930347
87;1492728930490
88;1492728930638
89;1492728930779
90;1492728930919
91;1492728931059
92;1492728931197
93;1492728931338
94;1492728931478
95;1492728931619
96;1492728931760
97;1492728931899
98;1492728932039
99;1492728932178
100;1492728932318
101;1492728932459
102;1492728932598
103;1492728932746
104;1492728932886
105;1492728933027
106;1492728933167
107;1492728933307
108;1492728933448
109;1492728933587
110;1492728933728
111;1492728933867
112;1492728934006
113;1492728934146
114;1492728934286
115;1492728934427
116;1492728934568
117;1492728934705
118;1492728934846
119;1492728934986
120;1492728935126
121;1492728935265
122;1492728935406
123;1492728935547
124;1492728935687
125;1492728935826
126;1492728935966
127;1492728936107
128;1492728936248
129;1492728936391
130;1492728936530
131;1492728936672
132;1492728936817
133;1492728936957
134;1492728937100
135;1492728937238
136;1492728937378
137;1492728937521
138;1492728937677
139;1492728937854
140;1492728938026
141;1492728938224
142;1492728938370
143;1492728938553
144;1492728938725
145;1492728938895
146;1492728939054
147;1492728939195
148;1492728939334
149;1492728939474
150;1492728939614
151;1492728939754
152;1492728939895
153;1492728940034
154;1492728940201
155;1492728940341
156;1492728940482
157;1492728940622
158;1492728940764
159;1492728940902
160;1492728941041
161;1492728941189
162;1492728941329
163;1492728941470
164;1492728941609
165;1492728941750
166;1492728941890
167;1492728942030
168;1492728942169
169;1492728942309
170;1492728942451
171;1492728942592
172;1492728942735
173;1492728942875
174;1492728943015
175;1492728943154
176;1492728943303
177;1492728943441
178;1492728943582
179;1492728943722
180;1492728943861
181;1492728944001
182;1492728944143
183;1492728944281
184;1492728944420
185;1492728944558
186;1492728944698
187;1492728944838
188;1492728944978
189;1492728945126
190;1492728945301
191;1492728945521
192;1492728945670
193;1492728945814
194;1492728945983
195;1492728946146
196;1492728946286
197;1492728946426
198;1492728946566
199;1492728946705
200;1492728946847
201;1492728946985
202;1492728947127
203;1492728947267
204;1492728947405
205;1492728947545
206;1492728947687
207;1492728947825
208;1492728947968
209;1492728948105
210;1492728948273
211;1492728948410
212;1492728948558
213;1492728948699
214;1492728948875
