Tarefa;T1-AntesDaElasticidade;T2-DepoisDaElasticidade
166;1492728855846;1492728855847
167;1492728856134;1492728857583
168;1492728857938;1492728857941
169;1492728858154;1492728858155
170;1492728858378;1492728858379
171;1492728858574;1492728858577
172;1492728858790;1492728858791
173;1492728858990;1492728858993
174;1492728859198;1492728859201
175;1492728859394;1492728859397
176;1492728859642;1492728859644
177;1492728859834;1492728859836
178;1492728860026;1492728860027
179;1492728860226;1492728860227
180;1492728860418;1492728860422
181;1492728860622;1492728860630
182;1492728860822;1492728860823
183;1492728861014;1492728861015
184;1492728861206;1492728861207
185;1492728861398;1492728861399
186;1492728861590;1492728861591
187;1492728861782;1492728861785
188;1492728861978;1492728861979
189;1492728862170;1492728862172
190;1492728862362;1492728862363
191;1492728862554;1492728862555
192;1492728862746;1492728862747
193;1492728862938;1492728862941
194;1492728863130;1492728863131
195;1492728863322;1492728863324
196;1492728863514;1492728863515
197;1492728863706;1492728863707
198;1492728863898;1492728863899
199;1492728864090;1492728864095
200;1492728864286;1492728864287
201;1492728864478;1492728864480
202;1492728864670;1492728864671
203;1492728864862;1492728864863
204;1492728865054;1492728865055
205;1492728865246;1492728865247
206;1492728865438;1492728865439
207;1492728865630;1492728865631
208;1492728865862;1492728865865
209;1492728866146;1492728866147
210;1492728866422;1492728866423
211;1492728866658;1492728866663
212;1492728866886;1492728866887
213;1492728867122;1492728867128
214;1492728867326;1492728867331
215;1492728867522;1492728867523
216;1492728867714;1492728867715
217;1492728867906;1492728867907
218;1492728868098;1492728868099
219;1492728868290;1492728868292
220;1492728868530;1492728868531
221;1492728868722;1492728868726
222;1492728868918;1492728868921
223;1492728869114;1492728869115
224;1492728869346;1492728869347
225;1492728869542;1492728869543
226;1492728869734;1492728869735
227;1492728869926;1492728869927
228;1492728870122;1492728870123
229;1492728870314;1492728870317
230;1492728870514;1492728870515
231;1492728870706;1492728870708
232;1492728870902;1492728870904
233;1492728871094;1492728871095
234;1492728871294;1492728871295
235;1492728871486;1492728871487
236;1492728871678;1492728871682
237;1492728871874;1492728871875
238;1492728872066;1492728872067
239;1492728872258;1492728872261
240;1492728872454;1492728872455
241;1492728872646;1492728872647
242;1492728872838;1492728872839
243;1492728873030;1492728873031
244;1492728873222;1492728873223
245;1492728873414;1492728873415
246;1492728873606;1492728873607
247;1492728873798;1492728873799
248;1492728873990;1492728873990
249;1492728874182;1492728874183
250;1492728874374;1492728874377
251;1492728874570;1492728874571
252;1492728874768;1492728874769
253;1492728874962;1492728874963
254;1492728875154;1492728875155
255;1492728875346;1492728875347
256;1492728875542;1492728875543
257;1492728875734;1492728875735
258;1492728875926;1492728875927
259;1492728876118;1492728876122
260;1492728876314;1492728876315
261;1492728876506;1492728876507
262;1492728876698;1492728876702
263;1492728876894;1492728876895
264;1492728877086;1492728877087
265;1492728877278;1492728877279
266;1492728877474;1492728877475
267;1492728877666;1492728877667
268;1492728877858;1492728877860
269;1492728878050;1492728878051
270;1492728878242;1492728878243
271;1492728878434;1492728878437
272;1492728878630;1492728878631
273;1492728878822;1492728878824
274;1492728879014;1492728879016
275;1492728879206;1492728879209
276;1492728879402;1492728879404
277;1492728879606;1492728879611
278;1492728879802;1492728879803
279;1492728879994;1492728879997
280;1492728880190;1492728880191
281;1492728880382;1492728880384
282;1492728880574;1492728880577
283;1492728880770;1492728880771
284;1492728880962;1492728880963
285;1492728881154;1492728881155
286;1492728881346;1492728881347
287;1492728881542;1492728881543
288;1492728881734;1492728881736
289;1492728881926;1492728881927
290;1492728882118;1492728882119
291;1492728882310;1492728882312
292;1492728882506;1492728882507
293;1492728882698;1492728882700
294;1492728882890;1492728882891
295;1492728883082;1492728883083
296;1492728883278;1492728883281
297;1492728883474;1492728883475
298;1492728883670;1492728883673
299;1492728883866;1492728883867
300;1492728884102;1492728884103
301;1492728884362;1492728884363
302;1492728884622;1492728884625
303;1492728884854;1492728884856
304;1492728885050;1492728885051
305;1492728885242;1492728885243
306;1492728885434;1492728885438
307;1492728885636;1492728885641
308;1492728885834;1492728885835
309;1492728886026;1492728886027
310;1492728886218;1492728886222
311;1492728886414;1492728886415
312;1492728886638;1492728886641
313;1492728886886;1492728886888
314;1492728887094;1492728887097
315;1492728887290;1492728887294
316;1492728887486;1492728887487
317;1492728887678;1492728887679
318;1492728887870;1492728887872
319;1492728888062;1492728888064
320;1492728888254;1492728888255
321;1492728888446;1492728888448
322;1492728888638;1492728888639
323;1492728888834;1492728888835
324;1492728889038;1492728889039
325;1492728889278;1492728889279
326;1492728889466;1492728889467
327;1492728889654;1492728889655
328;1492728889846;1492728889847
329;1492728890034;1492728890037
330;1492728890226;1492728890228
331;1492728890418;1492728890419
332;1492728890610;1492728890617
333;1492728890806;1492728890807
334;1492728890998;1492728891000
335;1492728891190;1492728891194
336;1492728891382;1492728891385
337;1492728891574;1492728891575
338;1492728891766;1492728891767
339;1492728891958;1492728891960
340;1492728892150;1492728892152
341;1492728892342;1492728892344
342;1492728892534;1492728892535
343;1492728892726;1492728892727
344;1492728892914;1492728892915
345;1492728893106;1492728893107
346;1492728893298;1492728893299
347;1492728893486;1492728893487
348;1492728893678;1492728893679
349;1492728893870;1492728893871
350;1492728894062;1492728894063
351;1492728894254;1492728894257
352;1492728894450;1492728894452
353;1492728894642;1492728894643
354;1492728894839;1492728894840
355;1492728895030;1492728895031
356;1492728895222;1492728895224
357;1492728895414;1492728895415
358;1492728895606;1492728895607
359;1492728895798;1492728895799
360;1492728895990;1492728895992
361;1492728896182;1492728896183
362;1492728896374;1492728896375
363;1492728896566;1492728896567
364;1492728896758;1492728896759
365;1492728896950;1492728896952
366;1492728897142;1492728897143
367;1492728897334;1492728897335
368;1492728897526;1492728897527
369;1492728897718;1492728897720
370;1492728897910;1492728897911
371;1492728898102;1492728898104
372;1492728898294;1492728898295
373;1492728898486;1492728898487
374;1492728898678;1492728898680
375;1492728898870;1492728898871
376;1492728899062;1492728899063
377;1492728899254;1492728899255
378;1492728899446;1492728899447
379;1492728899642;1492728899647
380;1492728899838;1492728899840
381;1492728900030;1492728900031
382;1492728900222;1492728900224
383;1492728900414;1492728900417
384;1492728900606;1492728900609
385;1492728900798;1492728900802
386;1492728900990;1492728900993
387;1492728901186;1492728901189
388;1492728901378;1492728901379
389;1492728901570;1492728901571
390;1492728901758;1492728901759
391;1492728901946;1492728901947
392;1492728902134;1492728902138
393;1492728902326;1492728902328
394;1492728902518;1492728902519
395;1492728902710;1492728902715
396;1492728902906;1492728902907
397;1492728903098;1492728903101
398;1492728903290;1492728903292
399;1492728903482;1492728903483
400;1492728903674;1492728903675
401;1492728903866;1492728903866
402;1492728904058;1492728904059
403;1492728904262;1492728904268
404;1492728904538;1492728904539
405;1492728904774;1492728904775
406;1492728904974;1492728904977
407;1492728905186;1492728905187
408;1492728905382;1492728905384
409;1492728905578;1492728905580
410;1492728905770;1492728905772
411;1492728905966;1492728905968
412;1492728906158;1492728906161
413;1492728906350;1492728906353
414;1492728906542;1492728906543
415;1492728906730;1492728906731
416;1492728906918;1492728906919
417;1492728907106;1492728907108
418;1492728907358;1492728907362
419;1492728907594;1492728907595
420;1492728907814;1492728907819
421;1492728908010;1492728908011
422;1492728908202;1492728908204
423;1492728908394;1492728908395
424;1492728908586;1492728908587
425;1492728908778;1492728908779
426;1492728908966;1492728908967
427;1492728909158;1492728909159
428;1492728909350;1492728909351
429;1492728909542;1492728909543
430;1492728909734;1492728909738
431;1492728909974;1492728909975
432;1492728910162;1492728910164
433;1492728910358;1492728910359
434;1492728910546;1492728910547
435;1492728910734;1492728910735
436;1492728910922;1492728910923
437;1492728911110;1492728911111
438;1492728911298;1492728911299
439;1492728911486;1492728911487
440;1492728911674;1492728911675
441;1492728911866;1492728911867
442;1492728912070;1492728912071
443;1492728912266;1492728912267
444;1492728912454;1492728912455
445;1492728912642;1492728912643
446;1492728912830;1492728912831
447;1492728913018;1492728913019
448;1492728913206;1492728913208
449;1492728913394;1492728913395
450;1492728913582;1492728913583
451;1492728913770;1492728913773
452;1492728913962;1492728913963
453;1492728914150;1492728914151
454;1492728914338;1492728914338
455;1492728914526;1492728914527
456;1492728914714;1492728914718
457;1492728914906;1492728914906
458;1492728915098;1492728915098
459;1492728915286;1492728915289
460;1492728915478;1492728915480
461;1492728915670;1492728915673
462;1492728915862;1492728915863
463;1492728916050;1492728917433
464;1492728917710;1492728917712
465;1492728917870;1492728917871
466;1492728918018;1492728918019
467;1492728918176;1492728918178
468;1492728918326;1492728918328
469;1492728918466;1492728918467
470;1492728918602;1492728918603
471;1492728918774;1492728918778
472;1492728918918;1492728918922
473;1492728919062;1492728919063
474;1492728919202;1492728919204
475;1492728919342;1492728919345
476;1492728919514;1492728919516
477;1492728919686;1492728919688
478;1492728919826;1492728919828
479;1492728919966;1492728919967
480;1492728920106;1492728920107
481;1492728920246;1492728920248
482;1492728920386;1492728920387
483;1492728920526;1492728920527
484;1492728920670;1492728920671
485;1492728920810;1492728920811
486;1492728920950;1492728920951
487;1492728921090;1492728921092
488;1492728921230;1492728921231
489;1492728921374;1492728921375
490;1492728921514;1492728921515
491;1492728921654;1492728921655
492;1492728921794;1492728921795
493;1492728921934;1492728921935
494;1492728922074;1492728922077
495;1492728922218;1492728922219
496;1492728922358;1492728922359
497;1492728922498;1492728922499
498;1492728922638;1492728922641
499;1492728922778;1492728922780
500;1492728922930;1492728922931
501;1492728923114;1492728923115
502;1492728923314;1492728923315
503;1492728923490;1492728923492
504;1492728923642;1492728923643
505;1492728923838;1492728923841
506;1492728923978;1492728923988
507;1492728924178;1492728924179
508;1492728924366;1492728924368
509;1492728924542;1492728924544
510;1492728924686;1492728924688
511;1492728924866;1492728924868
512;1492728925026;1492728925027
513;1492728925166;1492728925167
514;1492728925306;1492728925307
515;1492728925446;1492728925448
516;1492728925586;1492728925587
517;1492728925726;1492728925728
518;1492728925874;1492728925875
519;1492728926014;1492728926018
520;1492728926154;1492728926155
521;1492728926294;1492728926295
522;1492728926434;1492728926435
523;1492728926574;1492728926575
524;1492728926714;1492728926717
525;1492728926854;1492728926855
526;1492728926998;1492728926999
527;1492728927190;1492728927192
528;1492728927330;1492728927331
529;1492728927470;1492728927471
530;1492728927610;1492728927613
531;1492728927750;1492728927753
532;1492728927890;1492728927891
533;1492728928070;1492728928071
534;1492728928238;1492728928242
535;1492728928418;1492728928419
536;1492728928558;1492728928560
537;1492728928698;1492728928699
538;1492728928838;1492728928839
539;1492728928978;1492728928981
540;1492728929118;1492728929123
541;1492728929262;1492728929263
542;1492728929402;1492728929403
543;1492728929542;1492728929543
544;1492728929682;1492728929686
545;1492728929826;1492728929828
546;1492728929966;1492728929967
547;1492728930106;1492728930107
548;1492728930246;1492728930248
549;1492728930390;1492728930391
550;1492728930538;1492728930539
551;1492728930678;1492728930680
552;1492728930818;1492728930821
553;1492728930958;1492728930961
554;1492728931098;1492728931099
555;1492728931238;1492728931239
556;1492728931378;1492728931379
557;1492728931518;1492728931519
558;1492728931658;1492728931660
559;1492728931798;1492728931799
560;1492728931938;1492728931940
561;1492728932078;1492728932079
562;1492728932218;1492728932219
563;1492728932358;1492728932359
564;1492728932498;1492728932499
565;1492728932646;1492728932647
566;1492728932786;1492728932787
567;1492728932926;1492728932928
568;1492728933066;1492728933068
569;1492728933206;1492728933207
570;1492728933346;1492728933348
571;1492728933486;1492728933488
572;1492728933626;1492728933628
573;1492728933766;1492728933768
574;1492728933906;1492728933907
575;1492728934046;1492728934048
576;1492728934186;1492728934187
577;1492728934326;1492728934327
578;1492728934466;1492728934470
579;1492728934606;1492728934607
580;1492728934746;1492728934747
581;1492728934886;1492728934887
582;1492728935026;1492728935027
583;1492728935166;1492728935167
584;1492728935306;1492728935307
585;1492728935446;1492728935447
586;1492728935586;1492728935588
587;1492728935726;1492728935727
588;1492728935866;1492728935868
589;1492728936006;1492728936008
590;1492728936146;1492728936148
591;1492728936286;1492728936287
592;1492728936430;1492728936431
593;1492728936570;1492728936571
594;1492728936718;1492728936719
595;1492728936858;1492728936859
596;1492728936998;1492728937000
597;1492728937138;1492728937140
598;1492728937278;1492728937279
599;1492728937422;1492728937423
600;1492728937578;1492728937579
601;1492728937754;1492728937755
602;1492728937926;1492728937927
603;1492728938122;1492728938125
604;1492728938270;1492728938271
605;1492728938454;1492728938455
606;1492728938626;1492728938627
607;1492728938794;1492728938795
608;1492728938954;1492728938955
609;1492728939094;1492728939097
610;1492728939234;1492728939235
611;1492728939374;1492728939375
612;1492728939514;1492728939515
613;1492728939654;1492728939655
614;1492728939794;1492728939796
615;1492728939934;1492728939936
616;1492728940102;1492728940103
617;1492728940242;1492728940243
618;1492728940382;1492728940383
619;1492728940522;1492728940523
620;1492728940662;1492728940664
621;1492728940802;1492728940804
622;1492728940942;1492728940943
623;1492728941090;1492728941091
624;1492728941230;1492728941231
625;1492728941370;1492728941371
626;1492728941510;1492728941511
627;1492728941650;1492728941651
628;1492728941790;1492728941791
629;1492728941930;1492728941931
630;1492728942070;1492728942071
631;1492728942210;1492728942211
632;1492728942350;1492728942352
633;1492728942490;1492728942493
634;1492728942634;1492728942635
635;1492728942774;1492728942775
636;1492728942914;1492728942916
637;1492728943054;1492728943056
638;1492728943202;1492728943204
639;1492728943342;1492728943343
640;1492728943482;1492728943484
641;1492728943622;1492728943624
642;1492728943762;1492728943764
643;1492728943902;1492728943903
644;1492728944042;1492728944044
645;1492728944182;1492728944183
646;1492728944318;1492728944321
647;1492728944458;1492728944460
648;1492728944598;1492728944599
649;1492728944738;1492728944739
650;1492728944878;1492728944880
651;1492728945026;1492728945027
652;1492728945198;1492728945201
653;1492728945414;1492728945418
654;1492728945570;1492728945572
655;1492728945714;1492728945715
656;1492728945882;1492728945884
657;1492728946046;1492728946047
658;1492728946186;1492728946188
659;1492728946326;1492728946328
660;1492728946466;1492728946467
661;1492728946606;1492728946607
662;1492728946746;1492728946749
663;1492728946886;1492728946887
664;1492728947026;1492728947029
665;1492728947166;1492728947168
666;1492728947306;1492728947307
667;1492728947446;1492728947447
668;1492728947586;1492728947588
669;1492728947726;1492728947727
670;1492728947866;1492728947868
671;1492728948006;1492728948007
672;1492728948174;1492728948175
673;1492728948310;1492728948312
674;1492728948450;1492728948457
675;1492728948598;1492728948599
676;1492728948774;1492728948775
677;1492728948942;1492728948945
678;1492728949118;1492728949121
679;1492728949258;1492728949260
680;1492728949398;1492728949399
681;1492728949538;1492728949539
682;1492728949674;1492728949675
683;1492728949814;1492728949815
684;1492728949954;1492728949955
685;1492728950098;1492728950102
686;1492728950238;1492728950239
687;1492728950378;1492728950379
688;1492728950514;1492728950515
689;1492728950654;1492728950655
690;1492728950794;1492728950796
691;1492728950934;1492728950935
692;1492728951074;1492728951075
693;1492728951238;1492728951239
694;1492728951378;1492728951380
695;1492728951518;1492728951519
696;1492728951658;1492728951659
697;1492728951794;1492728951796
698;1492728951934;1492728951937
699;1492728952074;1492728952075
700;1492728952210;1492728952211
701;1492728952350;1492728952351
702;1492728952486;1492728952488
703;1492728952622;1492728952623
704;1492728952758;1492728952759
705;1492728952894;1492728952897
706;1492728953035;1492728953036
707;1492728953174;1492728953181
708;1492728953318;1492728953319
709;1492728953454;1492728953456
710;1492728953594;1492728953595
711;1492728953730;1492728953733
712;1492728953870;1492728953871
713;1492728954030;1492728954031
714;1492728954186;1492728954187
715;1492728954346;1492728954347
716;1492728954522;1492728954523
717;1492728954698;1492728954700
718;1492728954866;1492728954869
719;1492728955038;1492728955039
720;1492728955174;1492728955175
721;1492728955314;1492728955316
722;1492728955450;1492728955451
723;1492728955586;1492728955589
724;1492728955730;1492728955731
725;1492728955870;1492728955871
726;1492728956006;1492728956007
727;1492728956142;1492728956145
728;1492728956283;1492728956285
729;1492728956422;1492728956423
730;1492728956558;1492728956559
731;1492728956698;1492728956700
732;1492728956834;1492728956835
733;1492728956970;1492728956971
734;1492728957134;1492728957135
735;1492728957270;1492728957271
736;1492728957410;1492728957413
737;1492728957550;1492728957551
738;1492728957686;1492728957688
739;1492728957826;1492728957827
740;1492728957962;1492728957963
741;1492728958098;1492728958100
742;1492728958278;1492728958279
743;1492728958434;1492728958435
744;1492728958614;1492728958615
745;1492728958750;1492728958751
746;1492728958886;1492728958887
747;1492728959026;1492728959028
748;1492728959166;1492728959169
749;1492728959307;1492728959308
750;1492728959446;1492728959447
751;1492728959582;1492728959584
752;1492728959722;1492728959723
753;1492728959858;1492728959860
754;1492728959998;1492728959999
755;1492728960138;1492728960145
756;1492728960282;1492728960284
757;1492728960418;1492728960420
758;1492728960558;1492728960559
759;1492728960706;1492728960707
760;1492728960842;1492728960847
761;1492728960982;1492728960985
762;1492728961122;1492728961124
763;1492728961262;1492728961265
764;1492728961402;1492728961403
765;1492728961538;1492728961539
766;1492728961690;1492728961691
767;1492728961902;1492728961904
768;1492728962070;1492728962072
769;1492728962218;1492728962220
770;1492728962398;1492728962400
771;1492728962582;1492728962583
772;1492728962754;1492728962755
773;1492728962926;1492728962927
774;1492728963098;1492728963101
775;1492728963258;1492728963260
776;1492728963414;1492728963415
777;1492728963598;1492728963601
778;1492728963762;1492728963764
779;1492728963902;1492728963903
780;1492728964038;1492728964039
781;1492728964174;1492728964178
782;1492728964314;1492728964315
783;1492728964450;1492728964451
784;1492728964586;1492728964587
785;1492728964722;1492728964725
786;1492728964862;1492728964864
787;1492728965062;1492728965065
788;1492728965222;1492728965224
789;1492728965370;1492728965373
790;1492728965510;1492728965511
791;1492728965650;1492728965652
792;1492728965874;1492728965876
793;1492728966066;1492728966069
794;1492728966246;1492728966250
795;1492728966418;1492728966430
796;1492728966614;1492728966616
797;1492728966826;1492728966827
798;1492728967042;1492728967043
799;1492728967226;1492728967232
800;1492728967386;1492728967388
801;1492728967526;1492728967527
802;1492728967678;1492728967679
803;1492728967910;1492728967911
804;1492728968050;1492728968053
805;1492728968222;1492728968227
806;1492728968366;1492728968371
807;1492728968562;1492728968564
808;1492728968698;1492728968700
809;1492728968838;1492728968840
810;1492728968974;1492728968975
811;1492728969142;1492728969145
812;1492728969314;1492728969315
813;1492728969470;1492728969471
814;1492728969650;1492728969654
815;1492728969806;1492728969807
816;1492728969942;1492728969944
817;1492728970082;1492728970083
818;1492728970222;1492728970223
819;1492728970358;1492728970359
820;1492728970494;1492728970495
821;1492728970630;1492728970631
822;1492728970766;1492728970767
823;1492728970902;1492728970903
824;1492728971038;1492728971039
825;1492728971190;1492728971191
826;1492728971326;1492728971327
827;1492728971462;1492728971463
828;1492728971598;1492728971602
829;1492728971738;1492728971739
830;1492728971886;1492728971887
831;1492728972026;1492728972027
832;1492728972162;1492728972166
833;1492728972302;1492728972304
834;1492728972438;1492728972439
835;1492728972574;1492728972575
836;1492728972710;1492728972712
837;1492728972850;1492728972851
838;1492728972986;1492728972987
839;1492728973126;1492728973127
840;1492728973262;1492728973263
841;1492728973402;1492728973402
842;1492728973538;1492728973539
843;1492728973674;1492728973675
844;1492728973810;1492728973811
845;1492728973946;1492728973947
846;1492728974082;1492728974084
847;1492728974218;1492728974220
848;1492728974354;1492728974368
849;1492728974502;1492728974503
850;1492728974638;1492728974639
851;1492728974774;1492728974775
852;1492728974910;1492728974914
853;1492728975050;1492728975051
854;1492728975202;1492728975203
855;1492728975382;1492728975384
856;1492728975562;1492728975563
857;1492728975726;1492728975727
858;1492728975902;1492728975903
859;1492728976070;1492728978037
860;1492728978310;1492728978318
861;1492728978482;1492728978483
862;1492728978646;1492728978647
863;1492728978794;1492728978795
864;1492728978926;1492728978929
865;1492728979086;1492728979088
866;1492728979238;1492728979239
867;1492728979382;1492728979383
868;1492728979522;1492728979523
869;1492728979682;1492728979683
870;1492728979850;1492728979851
871;1492728980010;1492728980011
872;1492728980162;1492728980163
873;1492728980318;1492728980319
874;1492728980474;1492728980478
875;1492728980626;1492728980627
876;1492728980766;1492728980767
877;1492728980930;1492728980932
878;1492728981114;1492728981116
879;1492728981278;1492728981279
880;1492728981422;1492728981423
881;1492728981558;1492728981559
882;1492728981706;1492728981707
883;1492728981850;1492728981852
884;1492728982006;1492728982007
885;1492728982158;1492728982159
886;1492728982302;1492728982303
887;1492728982442;1492728982443
888;1492728982586;1492728982587
889;1492728982730;1492728982731
890;1492728982882;1492728982884
891;1492728983022;1492728983025
892;1492728983170;1492728983171
893;1492728983314;1492728983317
894;1492728983458;1492728983461
895;1492728983610;1492728983611
896;1492728983742;1492728983743
897;1492728983898;1492728983899
898;1492728984042;1492728984044
899;1492728984178;1492728984181
900;1492728984322;1492728984328
901;1492728984483;1492728984487
902;1492728984630;1492728984637
903;1492728984782;1492728984783
904;1492728984926;1492728984927
905;1492728985070;1492728985072
906;1492728985214;1492728985217
907;1492728985358;1492728985361
908;1492728985510;1492728985512
909;1492728985654;1492728985659
910;1492728985802;1492728985803
911;1492728985950;1492728985951
912;1492728986094;1492728986095
913;1492728986234;1492728986235
914;1492728986382;1492728986383
915;1492728986522;1492728986523
916;1492728986678;1492728986682
917;1492728986822;1492728986823
918;1492728986967;1492728986968
919;1492728987110;1492728987114
920;1492728987254;1492728987257
921;1492728987406;1492728987407
922;1492728987558;1492728987559
923;1492728987690;1492728987691
924;1492728987834;1492728987835
925;1492728987974;1492728987977
926;1492728988122;1492728988125
927;1492728988266;1492728988267
928;1492728988414;1492728988416
929;1492728988566;1492728988567
930;1492728988710;1492728988711
931;1492728988866;1492728988867
932;1492728989010;1492728989011
933;1492728989150;1492728989152
934;1492728989354;1492728989356
935;1492728989559;1492728989562
936;1492728989774;1492728989776
937;1492728989982;1492728989983
938;1492728990198;1492728990199
939;1492728990382;1492728990383
940;1492728990566;1492728990568
941;1492728990682;1492728990683
942;1492728990822;1492728990823
943;1492728990966;1492728990967
944;1492728991118;1492728991119
945;1492728991266;1492728991267
946;1492728991414;1492728991416
947;1492728991562;1492728991563
948;1492728991718;1492728991719
949;1492728991862;1492728991866
950;1492728992010;1492728992011
951;1492728992150;1492728992155
952;1492728992330;1492728992331
953;1492728992474;1492728992475
954;1492728992658;1492728992659
955;1492728992794;1492728992795
956;1492728992942;1492728992947
957;1492728993090;1492728993097
958;1492728993234;1492728993237
959;1492728993390;1492728993391
960;1492728993542;1492728993544
961;1492728993694;1492728993696
962;1492728993858;1492728993864
963;1492728994022;1492728994023
964;1492728994178;1492728994180
965;1492728994378;1492728994380
966;1492728994522;1492728994534
967;1492728994702;1492728994706
968;1492728994850;1492728994851
969;1492728995002;1492728995014
970;1492728995162;1492728995163
971;1492728995314;1492728995315
972;1492728995454;1492728995456
973;1492728995618;1492728995619
974;1492728995762;1492728995763
975;1492728995910;1492728995912
976;1492728996062;1492728996065
977;1492728996214;1492728996216
978;1492728996362;1492728996383
979;1492728996538;1492728996541
980;1492728996690;1492728996694
981;1492728996834;1492728996838
982;1492728996974;1492728996976
983;1492728997122;1492728997125
984;1492728997282;1492728997285
985;1492728997430;1492728997432
986;1492728997614;1492728997616
987;1492728997726;1492728997727
988;1492728997874;1492728997875
989;1492728998014;1492728998015
990;1492728998182;1492728998183
991;1492728998326;1492728998327
992;1492728998470;1492728998471
993;1492728998618;1492728998619
994;1492728998766;1492728998767
