0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Contador,Tempo,Tempo Milisegundos,Total Hosts Ativos,Total CPU Alocada,Total CPU Usada,Total RAM Alocada,Total RAM Usada,CPU Limite Superior,CPU Limite Inferior,% Carga de CPU,Load Calculado,Threshold Inferior,Threshold Superior,Tempos de Monitoramento
1;0;1494102953820;1;200.0;0.06;3970948.0;33792.902;160.0;80.0;2.9999999E-4;1.4999999E-4;0.4;0.8;;1494102786
2;15;1494102968651;1;200.0;0.11999999;3970948.0;43008.0;160.0;80.0;5.9999997E-4;3.7499997E-4;0.4;0.8;;1494102801
3;30;1494102983605;1;200.0;0.13999999;3970948.0;43008.0;160.0;80.0;6.999999E-4;5.3749996E-4;0.4;0.8;;1494102811
4;45;1494102999619;1;200.0;5.18;3970948.0;103424.0;160.0;80.0;0.025899999;0.013218749;0.4;0.8;;1494102831
5;60;1494103013607;1;200.0;5.1699996;3970948.0;103424.0;160.0;80.0;0.025849998;0.019534374;0.4;0.8;;1494102841
6;75;1494103028710;1;200.0;32.64;3970948.0;440320.0;160.0;80.0;0.16319999;0.091367185;0.4;0.8;;1494102861
7;90;1494103043650;1;200.0;44.1;3970948.0;436224.0;160.0;80.0;0.22049999;0.15593359;0.4;0.8;;1494102871
8;105;1494103060153;1;200.0;50.79;3970948.0;438272.0;160.0;80.0;0.25395;0.2049418;0.4;0.8;;1494102891
9;120;1494103073684;1;200.0;52.96;3970948.0;440320.0;160.0;80.0;0.26479998;0.23487088;0.4;0.8;;1494102901
10;135;1494103088654;1;200.0;61.16;3970948.0;476160.0;160.0;80.0;0.3058;0.27033544;0.4;0.8;;1494102916
11;150;1494103106000;1;200.0;71.79;3970948.0;497664.0;160.0;80.0;0.35895002;0.31464273;0.4;0.8;;1494102936
12;165;1494103118644;1;200.0;71.11;3970948.0;497664.0;160.0;80.0;0.35555;0.33509636;0.4;0.8;;1494102946
13;180;1494103133675;1;200.0;74.479996;3970948.0;531456.0;160.0;80.0;0.3724;0.35374817;0.4;0.8;;1494102967
14;195;1494103148661;1;200.0;90.600006;3970948.0;577536.0;160.0;80.0;0.45300004;0.4033741;0.4;0.8;;1494102977
15;210;1494103165843;1;200.0;100.39;3970948.0;608256.0;160.0;80.0;0.50195;0.45266205;0.4;0.8;;1494102997
16;225;1494103178643;1;200.0;104.56;3970948.0;608256.0;160.0;80.0;0.52279997;0.487731;0.4;0.8;;1494103007
17;240;1494103193645;1;200.0;103.729996;3970948.0;631808.0;160.0;80.0;0.51865;0.5031905;0.4;0.8;;1494103027
18;255;1494103208991;1;200.0;122.759995;3970948.0;708608.0;160.0;80.0;0.6138;0.5584953;0.4;0.8;;1494103041
19;270;1494103223651;1;200.0;121.32;3970948.0;696320.0;160.0;80.0;0.6066;0.58254766;0.4;0.8;;1494103051
20;285;1494103238655;1;200.0;123.32;3970948.0;777216.0;160.0;80.0;0.6166;0.59957385;0.4;0.8;;1494103071
21;300;1494103253656;1;200.0;132.15999;3970948.0;814080.0;160.0;80.0;0.6607999;0.6301869;0.4;0.8;;1494103082
22;315;1494103269967;1;200.0;136.03;3970948.0;822272.0;160.0;80.0;0.68015;0.6551684;0.4;0.8;;1494103102
23;330;1494103283657;1;200.0;132.73001;3970948.0;830464.0;160.0;80.0;0.66365004;0.6594092;0.4;0.8;;1494103112
24;345;1494103298664;1;200.0;139.97;3970948.0;878592.0;160.0;80.0;0.69985;0.6796296;0.4;0.8;;1494103132
25;360;1494103313667;1;200.0;134.41;3970948.0;914432.0;160.0;80.0;0.67205;0.6758398;0.4;0.8;;1494103142
26;375;1494103329355;1;200.0;138.94;3970948.0;917504.0;160.0;80.0;0.6947;0.6852699;0.4;0.8;;1494103161
27;390;1494103343701;1;200.0;142.07;3970948.0;917504.0;160.0;80.0;0.71035004;0.69780993;0.4;0.8;;1494103176
28;405;1494103358710;1;200.0;144.48;3970948.0;925696.0;160.0;80.0;0.72239995;0.71010494;0.4;0.8;;1494103185
29;420;1494103374228;1;200.0;131.55;3970948.0;946176.0;160.0;80.0;0.65775;0.6839275;0.4;0.8;;1494103206
30;435;1494103388682;1;200.0;146.17001;3970948.0;949248.0;160.0;80.0;0.73085004;0.70738876;0.4;0.8;;1494103216
31;450;1494103403699;1;200.0;139.70999;3970948.0;972800.0;160.0;80.0;0.69855;0.7029694;0.4;0.8;;1494103236
32;465;1494103418716;1;200.0;140.32;3970948.0;978944.0;160.0;80.0;0.7016;0.7022847;0.4;0.8;;1494103246
33;480;1494103434544;1;200.0;139.34999;3970948.0;995328.0;160.0;80.0;0.6967499;0.6995173;0.4;0.8;;1494103266
34;495;1494103448812;1;200.0;137.34999;3970948.0;999424.0;160.0;80.0;0.68674994;0.6931336;0.4;0.8;;1494103276
35;510;1494103463688;1;200.0;146.54999;3970948.0;1042432.0;160.0;80.0;0.73274994;0.71294177;0.4;0.8;;1494103296
36;525;1494103478688;1;200.0;144.2;3970948.0;1067008.0;160.0;80.0;0.72099996;0.71697086;0.4;0.8;;1494103306
37;540;1494103494002;1;200.0;149.66;3970948.0;1120256.0;160.0;80.0;0.7483;0.73263544;0.4;0.8;;1494103325
38;555;1494103508706;1;200.0;152.29001;3970948.0;1120256.0;160.0;80.0;0.76145005;0.7470428;0.4;0.8;;1494103341
39;570;1494103523691;1;200.0;147.76001;3970948.0;1123328.0;160.0;80.0;0.73880005;0.7429214;0.4;0.8;;1494103351
40;585;1494103540494;1;200.0;145.17;3970948.0;1149952.0;160.0;80.0;0.72585;0.7343857;0.4;0.8;;1494103371
41;600;1494103553694;1;200.0;145.51;3970948.0;1149952.0;160.0;80.0;0.72754997;0.7309679;0.4;0.8;;1494103381
42;615;1494103568695;1;200.0;143.18001;3970948.0;1153024.0;160.0;80.0;0.71590006;0.723434;0.4;0.8;;1494103401
43;630;1494103583743;1;200.0;152.73;3970948.0;1153024.0;160.0;80.0;0.76365;0.74354196;0.4;0.8;;1494103412
44;645;1494103598885;1;200.0;153.62;3970948.0;1200128.0;160.0;80.0;0.76809996;0.755821;0.4;0.8;;1494103432
45;660;1494103613698;1;200.0;149.13;3970948.0;1207296.0;160.0;80.0;0.74565005;0.7507355;0.4;0.8;;1494103442
46;675;1494103628699;1;200.0;157.05;3970948.0;1228800.0;160.0;80.0;0.78525;0.76799273;0.4;0.8;;1494103456
47;690;1494103645796;1;200.0;163.19;3970948.0;1231872.0;160.0;80.0;0.81595004;0.7919714;0.4;0.8;;1494103476
48;705;1494103658763;1;200.0;163.43;3970948.0;1231872.0;160.0;80.0;0.81714994;0.80456066;0.4;0.8;;1494103486
49;729;1494103684686;1;200.0;150.31;3970948.0;1261568.0;160.0;80.0;0.75154996;0.7780553;0.4;0.8;;1494103519
50;744;1494103698394;1;200.0;156.31;3970948.0;1261568.0;160.0;80.0;0.78155;0.7798027;0.4;0.8;;1494103529
51;759;1494103713534;2;400.0;149.58;7941896.0;1358848.0;320.0;160.0;0.37395;0.57687634;0.4;0.8;;1494103544;1494103549
52;774;1494103729127;2;400.0;229.98;7941896.0;2288640.0;320.0;160.0;0.57495;0.5759132;0.4;0.8;;1494103561;1494103559
53;789;1494103746490;2;400.0;218.91;7941896.0;2289664.0;320.0;160.0;0.547275;0.5615941;0.4;0.8;;1494103571;1494103578
54;804;1494103758958;2;400.0;238.47;7941896.0;2287616.0;320.0;160.0;0.596175;0.5788846;0.4;0.8;;1494103592;1494103588
55;819;1494103773772;2;400.0;239.84;7941896.0;2294784.0;320.0;160.0;0.5996;0.58924234;0.4;0.8;;1494103607;1494103608
56;834;1494103789087;2;400.0;243.23;7941896.0;2299904.0;320.0;160.0;0.60807496;0.5986587;0.4;0.8;;1494103623;1494103621
57;849;1494103803430;2;400.0;243.12;7941896.0;2306048.0;320.0;160.0;0.6078;0.60322934;0.4;0.8;;1494103633;1494103638
58;864;1494103819623;2;400.0;239.66;7941896.0;2308096.0;320.0;160.0;0.59915;0.6011897;0.4;0.8;;1494103646;1494103648
59;879;1494103834683;2;400.0;246.82999;7941896.0;2312192.0;320.0;160.0;0.61707497;0.6091323;0.4;0.8;;1494103666;1494103668
60;894;1494103849434;2;400.0;249.84;7941896.0;2313216.0;320.0;160.0;0.6246;0.6168661;0.4;0.8;;1494103674;1494103681
61;909;1494103863450;2;400.0;257.78;7941896.0;2315264.0;320.0;160.0;0.64445;0.63065803;0.4;0.8;;1494103694;1494103698
62;924;1494103878435;2;400.0;254.06999;7941896.0;2319360.0;320.0;160.0;0.635175;0.6329165;0.4;0.8;;1494103707;1494103707
63;939;1494103893763;2;400.0;253.53003;7941896.0;2332672.0;320.0;160.0;0.63382506;0.63337076;0.4;0.8;;1494103724;1494103727
64;954;1494103908796;2;400.0;249.82;7941896.0;2343936.0;320.0;160.0;0.62455004;0.6289604;0.4;0.8;;1494103744;1494103737
65;969;1494103924178;2;400.0;257.83002;7941896.0;2368512.0;320.0;160.0;0.64457506;0.63676775;0.4;0.8;;1494103755;1494103757
66;984;1494103939124;2;400.0;248.69;7941896.0;2372608.0;320.0;160.0;0.621725;0.62924635;0.4;0.8;;1494103772;1494103768
67;999;1494103953868;2;400.0;249.18;7941896.0;2372608.0;320.0;160.0;0.62294996;0.62609816;0.4;0.8;;1494103785;1494103788
68;1014;1494103968448;2;400.0;258.14;7941896.0;2372608.0;320.0;160.0;0.64535004;0.63572407;0.4;0.8;;1494103795;1494103798
69;1029;1494103984966;2;400.0;257.72;7941896.0;2378752.0;320.0;160.0;0.6443;0.640012;0.4;0.8;;1494103814;1494103818
70;1044;1494103999995;2;400.0;255.75;7941896.0;2393088.0;320.0;160.0;0.639375;0.6396935;0.4;0.8;;1494103834;1494103828
71;1059;1494104013903;2;400.0;259.08002;7941896.0;2403328.0;320.0;160.0;0.6477001;0.6436968;0.4;0.8;;1494103844;1494103849
72;1074;1494104028515;2;400.0;255.05998;7941896.0;2420736.0;320.0;160.0;0.63764995;0.6406734;0.4;0.8;;1494103863;1494103859
73;1089;1494104044846;2;400.0;259.93;7941896.0;2441216.0;320.0;160.0;0.649825;0.6452492;0.4;0.8;;1494103877;1494103871
74;1104;1494104059798;2;400.0;257.75;7941896.0;2445312.0;320.0;160.0;0.644375;0.6448121;0.4;0.8;;1494103887;1494103892
75;1119;1494104073485;2;400.0;260.06;7941896.0;2450432.0;320.0;160.0;0.65015;0.6474811;0.4;0.8;;1494103908;1494103902
76;1134;1494104089401;2;400.0;261.68;7941896.0;2458624.0;320.0;160.0;0.65419996;0.6508405;0.4;0.8;;1494103918;1494103923
77;1149;1494104104005;2;400.0;263.93;7941896.0;2462720.0;320.0;160.0;0.65982497;0.65533274;0.4;0.8;;1494103938;1494103934
78;1164;1494104120722;2;400.0;252.49;7941896.0;2481152.0;320.0;160.0;0.631225;0.64327884;0.4;0.8;;1494103948;1494103954
79;1179;1494104133520;2;400.0;256.93;7941896.0;2485248.0;320.0;160.0;0.642325;0.6428019;0.4;0.8;;1494103968;1494103964
80;1194;1494104148973;2;400.0;261.95;7941896.0;2492416.0;320.0;160.0;0.65487504;0.64883846;0.4;0.8;;1494103978;1494103984
81;1209;1494104165335;2;400.0;246.16;7941896.0;2498560.0;320.0;160.0;0.6154;0.63211924;0.4;0.8;;1494103999;1494103996
82;1224;1494104178695;2;400.0;264.34;7941896.0;2500608.0;320.0;160.0;0.66085;0.6464846;0.4;0.8;;1494104010;1494104006
83;1239;1494104193515;2;400.0;266.21;7941896.0;2508800.0;320.0;160.0;0.66552496;0.6560048;0.4;0.8;;1494104022;1494104027
84;1254;1494104208533;2;400.0;260.9;7941896.0;2512896.0;320.0;160.0;0.65225;0.65412736;0.4;0.8;;1494104042;1494104037
85;1269;1494104224092;2;400.0;262.8;7941896.0;2563072.0;320.0;160.0;0.65699995;0.65556365;0.4;0.8;;1494104050;1494104057
86;1284;1494104238479;2;400.0;269.15;7941896.0;2573312.0;320.0;160.0;0.672875;0.6642193;0.4;0.8;;1494104070;1494104067
87;1299;1494104253466;2;400.0;249.12999;7941896.0;2574336.0;320.0;160.0;0.62282497;0.64352214;0.4;0.8;;1494104082;1494104088
88;1314;1494104270924;2;400.0;259.77002;7941896.0;2575360.0;320.0;160.0;0.649425;0.6464736;0.4;0.8;;1494104102;1494104097
89;1329;1494104284048;2;400.0;253.69;7941896.0;2586624.0;320.0;160.0;0.634225;0.64034927;0.4;0.8;;1494104110;1494104117
90;1344;1494104298484;2;400.0;264.62997;7941896.0;2594816.0;320.0;160.0;0.66157496;0.6509621;0.4;0.8;;1494104129;1494104132
91;1359;1494104315094;2;400.0;266.1;7941896.0;2632704.0;320.0;160.0;0.66525;0.6581061;0.4;0.8;;1494104149;1494104142
92;1374;1494104329891;2;400.0;267.66;7941896.0;2640896.0;320.0;160.0;0.66915;0.66362804;0.4;0.8;;1494104159;1494104163
93;1389;1494104343487;2;400.0;276.03;7941896.0;2669568.0;320.0;160.0;0.690075;0.6768515;0.4;0.8;;1494104179;1494104173
94;1404;1494104359752;2;400.0;275.27;7941896.0;2697216.0;320.0;160.0;0.68817496;0.68251324;0.4;0.8;;1494104188;1494104195
95;1419;1494104375535;2;400.0;278.99;7941896.0;2724864.0;320.0;160.0;0.69747496;0.6899941;0.4;0.8;;1494104208;1494104204
96;1434;1494104389878;2;400.0;266.38998;7941896.0;2749440.0;320.0;160.0;0.665975;0.67798454;0.4;0.8;;1494104218;1494104224
