T1-AntesDeConectar;T2-AposConectar
1492025975426;1492025999557

Contador;IniLoop
0;1492025999561
1;1492025999887
2;1492025999970
3;1492026000108
4;1492026000211
5;1492026000305
6;1492026000487
7;1492026000592
8;1492026000771
9;1492026000832
10;1492026001020
11;1492026001158
12;1492026001285
13;1492026001387
14;1492026001539
15;1492026001682
16;1492026001809
17;1492026001941
18;1492026002075
19;1492026002198
20;1492026002320
21;1492026002473
22;1492026002552
23;1492026002707
24;1492026002839
25;1492026002994
26;1492026003107
27;1492026003255
28;1492026003366
29;1492026003514
30;1492026003669
31;1492026003781
32;1492026003932
33;1492026003998
34;1492026004187
35;1492026004307
36;1492026004454
37;1492026004583
38;1492026004726
39;1492026004852
40;1492026004967
41;1492026005123
42;1492026005227
43;1492026005366
44;1492026005483
45;1492026005619
46;1492026005723
47;1492026005871
48;1492026006011
49;1492026006103
50;1492026006287
51;1492026006411
52;1492026006523
53;1492026006688
54;1492026006777
55;1492026006919
56;1492026007076
57;1492026007187
58;1492026007339
59;1492026007437
60;1492026007551
61;1492026007705
62;1492026007827
63;1492026007963
64;1492026008103
65;1492026008215
66;1492026008363
67;1492026008465
68;1492026008553
69;1492026008719
70;1492026008859
71;1492026009001
72;1492026009131
73;1492026009248
74;1492026009397
75;1492026009463
76;1492026009631
77;1492026009767
78;1492026009899
79;1492026010019
80;1492026010151
81;1492026010303
82;1492026010430
83;1492026010571
84;1492026010697
85;1492026010825
86;1492026010960
87;1492026011053
88;1492026011209
89;1492026011323
90;1492026011495
91;1492026011579
92;1492026011731
93;1492026011879
94;1492026011995
95;1492026012115
96;1492026012247
97;1492026012408
98;1492026012507
99;1492026012664
100;1492026012749
101;1492026012913
102;1492026013054
103;1492026013153
104;1492026013265
105;1492026013445
106;1492026013574
107;1492026013699
108;1492026013842
109;1492026013951
110;1492026014107
111;1492026014215
112;1492026014375
113;1492026014471
114;1492026014620
115;1492026014715
116;1492026014879
117;1492026015015
118;1492026015132
119;1492026015255
120;1492026015389
121;1492026015471
122;1492026015647
123;1492026015759
124;1492026015912
125;1492026016011
126;1492026016111
127;1492026016219
128;1492026016411
129;1492026016547
130;1492026016655
131;1492026016793
132;1492026016911
133;1492026017059
134;1492026017167
135;1492026017329
136;1492026017465
137;1492026017599
138;1492026017724
139;1492026017867
140;1492026017944
141;1492026018123
142;1492026018215
143;1492026018385
144;1492026018499
145;1492026018648
146;1492026018771
147;1492026018931
148;1492026019002
149;1492026019180
150;1492026019323
151;1492026019402
152;1492026019564
153;1492026019701
154;1492026019853
155;1492026019959
156;1492026020114
157;1492026020224
158;1492026020400
159;1492026020505
160;1492026020656
161;1492026020741
162;1492026020900
163;1492026021038
164;1492026021147
165;1492026021294
166;1492026021370
167;1492026021562
168;1492026021650
169;1492026021833
170;1492026021960
171;1492026022072
172;1492026022200
173;1492026022359
174;1492026022474
175;1492026022635
176;1492026022729
177;1492026022883
178;1492026023013
179;1492026023128
180;1492026023272
181;1492026023373
182;1492026023522
183;1492026023648
184;1492026023752
185;1492026023911
186;1492026024024
187;1492026024175
188;1492026024261
189;1492026024425
190;1492026024576
191;1492026024642
192;1492026024848
193;1492026024915
194;1492026025099
195;1492026025226
196;1492026025372
197;1492026025484
198;1492026025632
199;1492026025736
200;1492026025876
201;1492026025980
202;1492026026131
203;1492026026202
204;1492026026359
205;1492026026508
206;1492026026647
207;1492026026783
208;1492026026941
209;1492026027086
210;1492026027211
211;1492026027328
212;1492026027476
213;1492026027616
214;1492026027739
215;1492026027847
216;1492026027991
217;1492026028166
218;1492026028267
219;1492026028412
220;1492026028572
221;1492026028683
222;1492026028835
223;1492026028915
224;1492026029082
225;1492026029217
226;1492026029324
227;1492026029468
