Tarefa;T1-AntesDaElasticidade;T2-DepoisDaElasticidade
2085;1492727124250;1492727124251
2086;1492727124415;1492727124416
2087;1492727124578;1492727124579
2088;1492727124742;1492727124786
2089;1492727124911;1492727124913
2090;1492727125074;1492727125075
2091;1492727125238;1492727125239
2092;1492727125402;1492727125403
2093;1492727125566;1492727125569
2094;1492727125730;1492727125732
2095;1492727125894;1492727125896
2096;1492727126058;1492727126059
2097;1492727126226;1492727126228
2098;1492727126390;1492727126391
2099;1492727126554;1492727126555
2100;1492727126718;1492727126720
2101;1492727126882;1492727126883
2102;1492727127046;1492727127047
2103;1492727127210;1492727127212
2104;1492727127374;1492727127375
2105;1492727127538;1492727127541
2106;1492727127706;1492727127707
2107;1492727127870;1492727127873
2108;1492727128038;1492727128039
2109;1492727128202;1492727128203
2110;1492727128366;1492727128368
2111;1492727128530;1492727128531
2112;1492727128694;1492727128695
2113;1492727128858;1492727128859
2114;1492727129026;1492727129032
2115;1492727129194;1492727129201
2116;1492727129366;1492727129369
2117;1492727129534;1492727129538
2118;1492727129702;1492727129704
2119;1492727129870;1492727129872
2120;1492727130038;1492727130040
2121;1492727130202;1492727130204
2122;1492727130366;1492727130368
2123;1492727130530;1492727130532
2124;1492727130698;1492727130699
2125;1492727130862;1492727130863
2126;1492727131026;1492727131027
2127;1492727131190;1492727131193
2128;1492727131354;1492727131356
2129;1492727131518;1492727131520
2130;1492727131686;1492727131687
2131;1492727131850;1492727131851
2132;1492727132014;1492727132021
2133;1492727132182;1492727132184
2134;1492727132346;1492727132348
2135;1492727132510;1492727132527
2136;1492727132690;1492727132691
2137;1492727132854;1492727132858
2138;1492727133022;1492727133024
2139;1492727133186;1492727133188
2140;1492727133350;1492727133352
2141;1492727133514;1492727133515
2142;1492727133678;1492727133681
2143;1492727133842;1492727133843
2144;1492727134006;1492727134007
2145;1492727134170;1492727134171
2146;1492727134334;1492727134335
2147;1492727134498;1492727134499
2148;1492727134662;1492727134664
2149;1492727134826;1492727134828
2150;1492727134990;1492727134992
2151;1492727135154;1492727135160
2152;1492727135326;1492727135328
2153;1492727135494;1492727135495
2154;1492727135658;1492727135660
2155;1492727135822;1492727135823
2156;1492727135986;1492727135989
2157;1492727136150;1492727136151
2158;1492727136314;1492727136316
2159;1492727136478;1492727136481
2160;1492727136646;1492727136652
2161;1492727136814;1492727136815
2162;1492727136978;1492727136979
2163;1492727137142;1492727137144
2164;1492727137306;1492727137308
2165;1492727137470;1492727137478
2166;1492727137638;1492727137639
2167;1492727137802;1492727137803
2168;1492727137966;1492727137967
2169;1492727138130;1492727138131
2170;1492727138294;1492727138296
2171;1492727138458;1492727138459
2172;1492727138622;1492727138626
2173;1492727138786;1492727138787
2174;1492727138950;1492727138951
2175;1492727139114;1492727139116
2176;1492727139278;1492727139279
2177;1492727139443;1492727139445
2178;1492727139606;1492727139608
2179;1492727139770;1492727139772
2180;1492727139934;1492727139936
2181;1492727140098;1492727140099
2182;1492727140262;1492727140263
2183;1492727140422;1492727140424
2184;1492727140588;1492727140609
2185;1492727140770;1492727140771
2186;1492727140934;1492727140935
2187;1492727141098;1492727141100
2188;1492727141262;1492727141270
2189;1492727141430;1492727141431
2190;1492727141594;1492727141595
2191;1492727141759;1492727141761
2192;1492727141922;1492727141923
2193;1492727142086;1492727142087
2194;1492727142250;1492727142251
2195;1492727142414;1492727142419
2196;1492727142582;1492727142583
2197;1492727142746;1492727142747
2198;1492727142910;1492727142911
2199;1492727143074;1492727143076
2200;1492727143238;1492727143241
2201;1492727143402;1492727143404
2202;1492727143566;1492727143567
2203;1492727143730;1492727143732
2204;1492727143894;1492727143897
2205;1492727144058;1492727144059
2206;1492727144222;1492727144223
2207;1492727144394;1492727144396
2208;1492727144558;1492727144559
2209;1492727144722;1492727144723
2210;1492727144886;1492727144888
2211;1492727145051;1492727145052
2212;1492727145214;1492727145216
2213;1492727145378;1492727145379
2214;1492727145542;1492727145544
2215;1492727145706;1492727145708
2216;1492727145870;1492727145871
2217;1492727146030;1492727146031
2218;1492727146195;1492727146197
2219;1492727146358;1492727146360
2220;1492727146522;1492727146523
2221;1492727146686;1492727146688
2222;1492727146850;1492727146851
2223;1492727147010;1492727147013
2224;1492727147174;1492727147176
2225;1492727147338;1492727147340
2226;1492727147502;1492727147504
2227;1492727147666;1492727147668
2228;1492727147834;1492727147835
2229;1492727147998;1492727147999
2230;1492727148162;1492727148164
2231;1492727148326;1492727148328
2232;1492727148490;1492727148492
2233;1492727148654;1492727148656
2234;1492727148814;1492727148815
2235;1492727148978;1492727148981
2236;1492727149146;1492727149150
2237;1492727149314;1492727149318
2238;1492727149484;1492727149487
2239;1492727149650;1492727149652
2240;1492727149814;1492727149815
2241;1492727149978;1492727149979
2242;1492727150142;1492727150144
2243;1492727150306;1492727150308
2244;1492727150470;1492727150471
2245;1492727150634;1492727150637
2246;1492727150798;1492727150799
2247;1492727150962;1492727150964
2248;1492727151126;1492727151128
2249;1492727151286;1492727151287
2250;1492727151450;1492727151451
2251;1492727151614;1492727151616
2252;1492727151778;1492727151779
2253;1492727151938;1492727151939
2254;1492727152102;1492727152104
2255;1492727152266;1492727152268
2256;1492727152426;1492727152427
2257;1492727152590;1492727152592
2258;1492727152751;1492727152753
2259;1492727152914;1492727152916
2260;1492727153078;1492727153080
2261;1492727153238;1492727153240
2262;1492727153402;1492727153404
2263;1492727153562;1492727153564
2264;1492727153722;1492727153724
2265;1492727153886;1492727153888
2266;1492727154046;1492727154048
2267;1492727154210;1492727154211
2268;1492727154370;1492727154373
2269;1492727154534;1492727154536
2270;1492727154698;1492727154699
2271;1492727154858;1492727154860
2272;1492727155022;1492727155023
2273;1492727155182;1492727155184
2274;1492727155342;1492727155343
2275;1492727155502;1492727155503
2276;1492727155670;1492727155672
2277;1492727155834;1492727155835
2278;1492727155999;1492727156001
2279;1492727156158;1492727156159
2280;1492727156318;1492727156319
2281;1492727156478;1492727156480
2282;1492727156638;1492727156639
2283;1492727156798;1492727156800
2284;1492727156958;1492727156960
2285;1492727157122;1492727157124
2286;1492727157282;1492727157284
2287;1492727157442;1492727157444
2288;1492727157602;1492727157604
2289;1492727157762;1492727157763
2290;1492727157922;1492727157923
2291;1492727158083;1492727158084
2292;1492727158242;1492727158244
2293;1492727158402;1492727158404
2294;1492727158562;1492727158563
2295;1492727158722;1492727158724
2296;1492727158886;1492727158887
2297;1492727159046;1492727159048
2298;1492727159206;1492727159208
2299;1492727159366;1492727159368
2300;1492727159526;1492727159527
2301;1492727159686;1492727159687
2302;1492727159846;1492727159847
2303;1492727160006;1492727160007
2304;1492727160167;1492727160168
2305;1492727160330;1492727160331
2306;1492727160494;1492727160496
2307;1492727160654;1492727160656
2308;1492727160814;1492727160816
2309;1492727160974;1492727160976
2310;1492727161134;1492727161137
2311;1492727161298;1492727161300
2312;1492727161462;1492727161463
2313;1492727161622;1492727161623
2314;1492727161782;1492727161783
2315;1492727161942;1492727161943
2316;1492727162106;1492727162107
2317;1492727162271;1492727162272
2318;1492727162434;1492727162436
2319;1492727162594;1492727162595
2320;1492727162754;1492727162756
2321;1492727162914;1492727162916
2322;1492727163074;1492727163075
2323;1492727163234;1492727163236
2324;1492727163398;1492727163400
2325;1492727163558;1492727163560
2326;1492727163718;1492727163720
2327;1492727163878;1492727163879
2328;1492727164038;1492727164040
2329;1492727164198;1492727164199
2330;1492727164362;1492727164364
2331;1492727164522;1492727164524
2332;1492727164682;1492727164684
2333;1492727164842;1492727164843
2334;1492727165002;1492727165004
2335;1492727165166;1492727165168
2336;1492727165332;1492727165333
2337;1492727165494;1492727165496
2338;1492727165658;1492727165660
2339;1492727165818;1492727165819
2340;1492727165978;1492727165980
2341;1492727166138;1492727166139
2342;1492727166298;1492727166300
2343;1492727166462;1492727166463
2344;1492727166622;1492727166623
2345;1492727166782;1492727166783
2346;1492727166942;1492727166943
2347;1492727167102;1492727167103
2348;1492727167262;1492727167264
2349;1492727167423;1492727167424
2350;1492727167582;1492727167584
2351;1492727167742;1492727167744
2352;1492727167902;1492727167904
2353;1492727168062;1492727168063
2354;1492727168222;1492727168224
2355;1492727168382;1492727168385
2356;1492727168546;1492727168547
2357;1492727168706;1492727168708
2358;1492727168866;1492727168867
2359;1492727169030;1492727169033
2360;1492727169194;1492727169197
2361;1492727169358;1492727169361
2362;1492727169522;1492727169525
2363;1492727169690;1492727169694
2364;1492727169850;1492727169853
2365;1492727170010;1492727170012
2366;1492727170170;1492727170176
2367;1492727170334;1492727170336
2368;1492727170495;1492727170497
2369;1492727170654;1492727170656
2370;1492727170814;1492727170815
2371;1492727170974;1492727170975
2372;1492727171134;1492727171135
2373;1492727171294;1492727171296
2374;1492727171455;1492727171457
2375;1492727171614;1492727171615
2376;1492727171774;1492727171777
2377;1492727171934;1492727171937
2378;1492727172098;1492727172102
2379;1492727172262;1492727172264
2380;1492727172422;1492727172424
2381;1492727172582;1492727172584
2382;1492727172746;1492727172747
2383;1492727172906;1492727172908
2384;1492727173066;1492727173068
2385;1492727173226;1492727173227
2386;1492727173386;1492727173388
2387;1492727173546;1492727173547
2388;1492727173706;1492727173708
2389;1492727173866;1492727173867
2390;1492727174026;1492727174027
2391;1492727174186;1492727174187
2392;1492727174346;1492727174348
2393;1492727174507;1492727174509
2394;1492727174666;1492727174668
2395;1492727174826;1492727174827
2396;1492727174986;1492727174990
2397;1492727175150;1492727175152
2398;1492727175310;1492727175312
2399;1492727175472;1492727175473
2400;1492727175630;1492727175632
2401;1492727175790;1492727175792
2402;1492727175950;1492727175954
2403;1492727176114;1492727176116
2404;1492727176278;1492727176280
2405;1492727176438;1492727176441
2406;1492727176598;1492727176599
2407;1492727176758;1492727176759
2408;1492727176918;1492727176919
2409;1492727177078;1492727177080
2410;1492727177238;1492727177240
2411;1492727177398;1492727177399
2412;1492727177562;1492727177564
2413;1492727177722;1492727177724
2414;1492727177882;1492727177884
2415;1492727178042;1492727178044
2416;1492727178202;1492727178203
2417;1492727178362;1492727178364
2418;1492727178535;1492727178537
2419;1492727178694;1492727178695
2420;1492727178854;1492727178855
2421;1492727179014;1492727179015
2422;1492727179174;1492727179175
2423;1492727179334;1492727179335
2424;1492727179496;1492727179497
2425;1492727179654;1492727179655
2426;1492727179814;1492727179816
2427;1492727179974;1492727179976
2428;1492727180134;1492727180135
2429;1492727180294;1492727180296
2430;1492727180455;1492727180456
2431;1492727180614;1492727180616
2432;1492727180774;1492727180775
2433;1492727180934;1492727180935
2434;1492727181094;1492727181095
2435;1492727181254;1492727181256
2436;1492727181414;1492727181417
2437;1492727181574;1492727181576
2438;1492727181734;1492727181735
2439;1492727181894;1492727181895
2440;1492727182054;1492727182055
2441;1492727182214;1492727182216
2442;1492727182374;1492727182377
2443;1492727182534;1492727182535
2444;1492727182698;1492727182701
2445;1492727182858;1492727182860
2446;1492727183018;1492727183020
2447;1492727183178;1492727183180
2448;1492727183338;1492727183341
2449;1492727183502;1492727183503
2450;1492727183662;1492727183664
2451;1492727183822;1492727183823
2452;1492727183982;1492727183984
2453;1492727184142;1492727184144
2454;1492727184302;1492727184304
2455;1492727184462;1492727184465
2456;1492727184622;1492727184626
2457;1492727184782;1492727184787
2458;1492727184946;1492727184954
2459;1492727185110;1492727185112
2460;1492727185270;1492727185272
2461;1492727185430;1492727185433
2462;1492727185590;1492727185592
2463;1492727185750;1492727185751
2464;1492727185910;1492727185911
2465;1492727186070;1492727186072
2466;1492727186230;1492727186232
2467;1492727186390;1492727186391
2468;1492727186550;1492727186552
2469;1492727186710;1492727186712
2470;1492727186870;1492727186871
2471;1492727187030;1492727187031
2472;1492727187190;1492727187192
2473;1492727187350;1492727187352
2474;1492727187510;1492727187512
2475;1492727187670;1492727187673
2476;1492727187830;1492727187831
2477;1492727187990;1492727187992
2478;1492727188150;1492727188152
2479;1492727188310;1492727188313
2480;1492727188470;1492727188472
2481;1492727188630;1492727188632
2482;1492727188790;1492727188791
2483;1492727188950;1492727188952
2484;1492727189110;1492727189111
2485;1492727189270;1492727189272
2486;1492727189434;1492727189435
2487;1492727189594;1492727189596
2488;1492727189758;1492727189759
2489;1492727189918;1492727189919
2490;1492727190078;1492727190079
2491;1492727190238;1492727190240
2492;1492727190394;1492727190400
2493;1492727190558;1492727190560
2494;1492727190718;1492727190720
2495;1492727190878;1492727190879
2496;1492727191038;1492727191040
2497;1492727191198;1492727191200
2498;1492727191358;1492727191359
2499;1492727191518;1492727191520
2500;1492727191678;1492727191680
2501;1492727191838;1492727191840
2502;1492727191998;1492727191999
2503;1492727192158;1492727192160
2504;1492727192318;1492727192320
2505;1492727192478;1492727192480
2506;1492727192638;1492727192640
2507;1492727192798;1492727192800
2508;1492727192954;1492727192956
2509;1492727193114;1492727193116
2510;1492727193274;1492727193275
2511;1492727193430;1492727193432
2512;1492727193590;1492727193591
2513;1492727193750;1492727193751
2514;1492727193906;1492727193907
2515;1492727194066;1492727194068
2516;1492727194226;1492727194227
2517;1492727194382;1492727194384
2518;1492727194542;1492727194544
2519;1492727194702;1492727194704
2520;1492727194858;1492727194860
2521;1492727195018;1492727195020
2522;1492727195178;1492727195180
2523;1492727195338;1492727195340
2524;1492727195502;1492727195503
2525;1492727195662;1492727195663
2526;1492727195822;1492727195824
2527;1492727195982;1492727195984
2528;1492727196138;1492727196140
2529;1492727196298;1492727196300
2530;1492727196458;1492727196460
2531;1492727196618;1492727196620
2532;1492727196786;1492727196788
2533;1492727196942;1492727196950
2534;1492727197106;1492727197108
2535;1492727197262;1492727197264
2536;1492727197418;1492727197420
2537;1492727197578;1492727197579
2538;1492727197735;1492727197736
2539;1492727197894;1492727197896
2540;1492727198050;1492727198051
2541;1492727198206;1492727198208
2542;1492727198362;1492727198364
2543;1492727198518;1492727198520
2544;1492727198676;1492727198677
2545;1492727198834;1492727198835
2546;1492727198990;1492727198994
2547;1492727199150;1492727199153
2548;1492727199306;1492727199309
2549;1492727199466;1492727199468
2550;1492727199628;1492727199629
2551;1492727199786;1492727199787
2552;1492727199946;1492727199947
2553;1492727200102;1492727200104
2554;1492727200262;1492727200265
2555;1492727200422;1492727200423
2556;1492727200582;1492727200584
2557;1492727200738;1492727200744
2558;1492727200898;1492727200901
2559;1492727201058;1492727201060
2560;1492727201214;1492727201216
2561;1492727201370;1492727201372
2562;1492727201530;1492727201532
2563;1492727201690;1492727201692
2564;1492727201846;1492727201849
2565;1492727202006;1492727202007
2566;1492727202162;1492727202164
2567;1492727202318;1492727202320
2568;1492727202478;1492727202480
2569;1492727202634;1492727202636
2570;1492727202790;1492727202791
2571;1492727202946;1492727202947
2572;1492727203102;1492727203103
2573;1492727203260;1492727203261
2574;1492727203418;1492727203419
2575;1492727203574;1492727203576
2576;1492727203730;1492727203732
2577;1492727203886;1492727203888
2578;1492727204042;1492727204043
2579;1492727204199;1492727204202
2580;1492727204358;1492727204360
2581;1492727204518;1492727204519
2582;1492727204674;1492727204676
2583;1492727204830;1492727204832
2584;1492727204986;1492727204988
2585;1492727205142;1492727205144
2586;1492727205298;1492727205300
2587;1492727205454;1492727205456
2588;1492727205610;1492727205612
2589;1492727205766;1492727205768
2590;1492727205922;1492727205925
2591;1492727206082;1492727206083
2592;1492727206238;1492727206239
2593;1492727206394;1492727206396
2594;1492727206550;1492727206552
2595;1492727206706;1492727206707
2596;1492727206864;1492727206865
2597;1492727207022;1492727207024
2598;1492727207178;1492727207180
2599;1492727207338;1492727207339
2600;1492727207506;1492727207507
2601;1492727207662;1492727207664
2602;1492727207819;1492727207821
2603;1492727207978;1492727207980
2604;1492727208134;1492727208135
2605;1492727208290;1492727208295
2606;1492727208450;1492727208451
2607;1492727208606;1492727208608
2608;1492727208762;1492727208764
2609;1492727208922;1492727208923
2610;1492727209082;1492727209084
2611;1492727209242;1492727209245
2612;1492727209402;1492727209404
2613;1492727209562;1492727209565
2614;1492727209718;1492727209720
2615;1492727209874;1492727209875
2616;1492727210030;1492727210032
2617;1492727210186;1492727210188
2618;1492727210342;1492727210345
2619;1492727210500;1492727210501
2620;1492727210654;1492727210657
2621;1492727210814;1492727210816
2622;1492727210970;1492727210972
2623;1492727211126;1492727211128
2624;1492727211282;1492727211283
2625;1492727211438;1492727211440
2626;1492727211594;1492727211596
2627;1492727211750;1492727211751
2628;1492727211906;1492727211907
2629;1492727212062;1492727212064
2630;1492727212218;1492727212221
2631;1492727212378;1492727212380
2632;1492727212534;1492727212538
2633;1492727212694;1492727212695
2634;1492727212850;1492727212851
2635;1492727213006;1492727213008
2636;1492727213163;1492727213165
2637;1492727213318;1492727213320
2638;1492727213474;1492727213476
2639;1492727213630;1492727213632
2640;1492727213786;1492727213788
2641;1492727213942;1492727213944
2642;1492727214098;1492727214102
2643;1492727214258;1492727214261
2644;1492727214418;1492727214421
2645;1492727214574;1492727214577
2646;1492727214730;1492727214732
2647;1492727214886;1492727214889
2648;1492727215042;1492727215044
2649;1492727215198;1492727215200
2650;1492727215354;1492727215356
2651;1492727215510;1492727215512
2652;1492727215666;1492727215668
2653;1492727215824;1492727215825
2654;1492727215982;1492727215983
2655;1492727216138;1492727216139
2656;1492727216294;1492727216296
2657;1492727216450;1492727216451
2658;1492727216606;1492727216607
2659;1492727216766;1492727216771
2660;1492727216926;1492727216928
2661;1492727217086;1492727217087
2662;1492727217242;1492727217243
2663;1492727217398;1492727217401
2664;1492727217554;1492727217556
2665;1492727217710;1492727217712
2666;1492727217866;1492727217867
2667;1492727218022;1492727218023
2668;1492727218178;1492727218180
2669;1492727218334;1492727218336
2670;1492727218491;1492727218492
2671;1492727218646;1492727218650
2672;1492727218806;1492727218807
2673;1492727218962;1492727218963
2674;1492727219118;1492727219123
2675;1492727219278;1492727219280
2676;1492727219434;1492727219435
2677;1492727219590;1492727219591
2678;1492727219750;1492727219755
2679;1492727219910;1492727219912
2680;1492727220066;1492727220070
2681;1492727220227;1492727220228
2682;1492727220382;1492727220384
2683;1492727220538;1492727220539
2684;1492727220694;1492727220695
2685;1492727220850;1492727220852
2686;1492727221006;1492727221008
2687;1492727221166;1492727221168
2688;1492727221326;1492727221327
2689;1492727221482;1492727221483
2690;1492727221638;1492727221641
2691;1492727221794;1492727221795
2692;1492727221952;1492727221953
2693;1492727222106;1492727222108
2694;1492727222262;1492727222264
2695;1492727222418;1492727222420
2696;1492727222574;1492727222576
2697;1492727222730;1492727222733
2698;1492727222886;1492727222888
2699;1492727223042;1492727223045
2700;1492727223198;1492727223199
2701;1492727223354;1492727223355
2702;1492727223510;1492727223512
2703;1492727223667;1492727223669
2704;1492727223822;1492727223824
2705;1492727223978;1492727223979
2706;1492727224134;1492727224136
2707;1492727224290;1492727224292
2708;1492727224446;1492727224448
2709;1492727224602;1492727224603
2710;1492727224758;1492727224760
2711;1492727224914;1492727224915
2712;1492727225070;1492727225073
2713;1492727225226;1492727225228
2714;1492727225383;1492727225385
2715;1492727225538;1492727225540
2716;1492727225694;1492727225696
2717;1492727225850;1492727225852
2718;1492727226006;1492727226013
2719;1492727226166;1492727226167
2720;1492727226322;1492727226323
2721;1492727226478;1492727226479
2722;1492727226634;1492727226636
2723;1492727226790;1492727226791
2724;1492727226946;1492727226948
2725;1492727227103;1492727227105
2726;1492727227258;1492727227260
2727;1492727227414;1492727227416
2728;1492727227570;1492727227572
2729;1492727227726;1492727227728
2730;1492727227882;1492727227884
2731;1492727228038;1492727228040
2732;1492727228194;1492727228195
2733;1492727228350;1492727228352
2734;1492727228506;1492727228508
2735;1492727228662;1492727228664
2736;1492727228820;1492727228821
2737;1492727228974;1492727228976
2738;1492727229130;1492727229131
2739;1492727229286;1492727229287
2740;1492727229442;1492727229443
2741;1492727229598;1492727229599
2742;1492727229754;1492727229755
2743;1492727229910;1492727229911
2744;1492727230066;1492727230069
2745;1492727230222;1492727230223
2746;1492727230378;1492727230379
2747;1492727230535;1492727230539
2748;1492727230690;1492727230692
2749;1492727230846;1492727230847
2750;1492727231002;1492727231004
2751;1492727231158;1492727231160
2752;1492727231314;1492727231317
2753;1492727231470;1492727231472
2754;1492727231626;1492727231627
2755;1492727231782;1492727231783
2756;1492727231938;1492727231939
2757;1492727232094;1492727232095
2758;1492727232250;1492727232252
2759;1492727232406;1492727232408
2760;1492727232562;1492727232564
2761;1492727232718;1492727232719
2762;1492727232874;1492727232875
2763;1492727233044;1492727233046
2764;1492727233198;1492727233201
2765;1492727233354;1492727233355
2766;1492727233510;1492727233511
2767;1492727233666;1492727233668
2768;1492727233822;1492727233823
2769;1492727233978;1492727233981
2770;1492727234134;1492727234136
2771;1492727234290;1492727234293
2772;1492727234450;1492727234453
2773;1492727234611;1492727234613
2774;1492727234767;1492727234768
2775;1492727234922;1492727234924
2776;1492727235078;1492727235080
2777;1492727235234;1492727235236
2778;1492727235390;1492727235391
2779;1492727235542;1492727235545
2780;1492727235698;1492727235701
2781;1492727235854;1492727235858
2782;1492727236010;1492727236011
2783;1492727236167;1492727236168
2784;1492727236322;1492727236323
2785;1492727236478;1492727236480
2786;1492727236630;1492727236632
2787;1492727236786;1492727236787
2788;1492727236938;1492727236939
2789;1492727237090;1492727237092
2790;1492727237244;1492727237245
2791;1492727237406;1492727237408
2792;1492727237562;1492727237564
2793;1492727237722;1492727237724
2794;1492727237874;1492727237876
2795;1492727238030;1492727238033
2796;1492727238186;1492727238188
2797;1492727238338;1492727238340
2798;1492727238490;1492727238492
2799;1492727238646;1492727238648
2800;1492727238798;1492727238800
2801;1492727238954;1492727238956
2802;1492727239110;1492727239112
2803;1492727239262;1492727239264
2804;1492727239414;1492727239415
2805;1492727239566;1492727239567
2806;1492727239724;1492727239725
2807;1492727239878;1492727239880
2808;1492727240030;1492727240032
2809;1492727240182;1492727240187
2810;1492727240338;1492727240339
2811;1492727240491;1492727240493
2812;1492727240646;1492727240647
2813;1492727240798;1492727240800
2814;1492727240950;1492727240952
2815;1492727241102;1492727241104
2816;1492727241254;1492727241257
2817;1492727241410;1492727241412
2818;1492727241562;1492727241564
2819;1492727241718;1492727241720
2820;1492727241870;1492727241871
2821;1492727242022;1492727242024
2822;1492727242178;1492727242180
2823;1492727242330;1492727242331
2824;1492727242482;1492727242484
2825;1492727242634;1492727242636
2826;1492727242786;1492727242789
2827;1492727242944;1492727242945
2828;1492727243098;1492727243100
2829;1492727243250;1492727243252
2830;1492727243402;1492727243404
2831;1492727243554;1492727243557
2832;1492727243711;1492727243713
2833;1492727243866;1492727243868
2834;1492727244018;1492727244020
2835;1492727244170;1492727244171
2836;1492727244322;1492727244324
2837;1492727244474;1492727244477
2838;1492727244630;1492727244633
2839;1492727244786;1492727244788
2840;1492727244938;1492727244940
2841;1492727245090;1492727245092
2842;1492727245242;1492727245244
2843;1492727245398;1492727245399
2844;1492727245558;1492727245560
2845;1492727245710;1492727245712
2846;1492727245862;1492727245864
2847;1492727246014;1492727246016
2848;1492727246167;1492727246169
2849;1492727246322;1492727246324
2850;1492727246474;1492727246476
2851;1492727246626;1492727246628
2852;1492727246778;1492727246780
2853;1492727246931;1492727246932
2854;1492727247082;1492727247083
2855;1492727247234;1492727247236
2856;1492727247386;1492727247388
2857;1492727247538;1492727247540
2858;1492727247690;1492727247694
2859;1492727247846;1492727247848
2860;1492727247998;1492727248000
2861;1492727248154;1492727248156
2862;1492727248306;1492727248308
2863;1492727248458;1492727248460
2864;1492727248610;1492727248612
2865;1492727248762;1492727248764
2866;1492727248914;1492727248916
2867;1492727249066;1492727249067
2868;1492727249222;1492727249224
2869;1492727249377;1492727249378
2870;1492727249530;1492727249532
2871;1492727249686;1492727249688
2872;1492727249842;1492727249844
2873;1492727249998;1492727250000
2874;1492727250160;1492727250161
2875;1492727250314;1492727250316
2876;1492727250466;1492727250469
2877;1492727250618;1492727250620
2878;1492727250770;1492727250772
2879;1492727250924;1492727250925
2880;1492727251082;1492727251084
2881;1492727251234;1492727251235
2882;1492727251386;1492727251388
2883;1492727251538;1492727251540
2884;1492727251690;1492727251692
2885;1492727251842;1492727251843
2886;1492727251994;1492727251996
2887;1492727252146;1492727252148
2888;1492727252298;1492727252300
2889;1492727252450;1492727252452
2890;1492727252606;1492727252609
2891;1492727252758;1492727252759
2892;1492727252910;1492727252911
2893;1492727253062;1492727253064
2894;1492727253214;1492727253216
2895;1492727253366;1492727253368
2896;1492727253518;1492727253524
2897;1492727253674;1492727253676
2898;1492727253826;1492727253827
2899;1492727253978;1492727253979
2900;1492727254130;1492727254132
2901;1492727254282;1492727254284
2902;1492727254434;1492727254436
2903;1492727254586;1492727254588
2904;1492727254738;1492727254739
2905;1492727254891;1492727254893
2906;1492727255042;1492727255043
2907;1492727255194;1492727255196
2908;1492727255346;1492727255347
2909;1492727255498;1492727255500
2910;1492727255651;1492727255653
2911;1492727255802;1492727255804
2912;1492727255954;1492727255955
2913;1492727256106;1492727256109
2914;1492727256258;1492727256260
2915;1492727256412;1492727256415
2916;1492727256566;1492727256567
2917;1492727256718;1492727256720
2918;1492727256870;1492727256871
2919;1492727257022;1492727257024
2920;1492727257174;1492727257177
2921;1492727257326;1492727257328
2922;1492727257478;1492727257480
2923;1492727257630;1492727257632
2924;1492727257782;1492727257783
2925;1492727257934;1492727257937
2926;1492727258090;1492727258092
2927;1492727258242;1492727258244
2928;1492727258394;1492727258396
2929;1492727258546;1492727258548
2930;1492727258698;1492727258700
2931;1492727258850;1492727258852
2932;1492727259014;1492727259016
2933;1492727259166;1492727259168
2934;1492727259318;1492727259320
2935;1492727259470;1492727259472
2936;1492727259622;1492727259624
2937;1492727259774;1492727259775
2938;1492727259926;1492727259928
2939;1492727260078;1492727260080
2940;1492727260230;1492727260233
2941;1492727260386;1492727260388
2942;1492727260538;1492727260540
2943;1492727260690;1492727260692
2944;1492727260842;1492727260843
2945;1492727260994;1492727260996
2946;1492727261146;1492727261147
2947;1492727261298;1492727261300
2948;1492727261450;1492727261452
2949;1492727261602;1492727261604
2950;1492727261754;1492727261756
2951;1492727261906;1492727261908
2952;1492727262058;1492727262060
2953;1492727262210;1492727262212
2954;1492727262362;1492727262364
2955;1492727262514;1492727262517
2956;1492727262666;1492727262668
2957;1492727262818;1492727262819
2958;1492727262970;1492727262971
2959;1492727263122;1492727263124
2960;1492727263274;1492727263276
2961;1492727263426;1492727263427
2962;1492727263578;1492727263581
2963;1492727263730;1492727263732
2964;1492727263882;1492727263884
2965;1492727264034;1492727264036
2966;1492727264186;1492727264188
2967;1492727264338;1492727264340
2968;1492727264490;1492727264492
2969;1492727264642;1492727264644
2970;1492727264794;1492727264795
2971;1492727264946;1492727264948
2972;1492727265098;1492727265100
2973;1492727265250;1492727265251
2974;1492727265402;1492727265404
2975;1492727265554;1492727265556
2976;1492727265710;1492727265712
2977;1492727265862;1492727265864
2978;1492727266014;1492727266016
2979;1492727266166;1492727266168
2980;1492727266318;1492727266320
2981;1492727266470;1492727266472
2982;1492727266622;1492727266624
2983;1492727266774;1492727266776
2984;1492727266926;1492727266927
2985;1492727267078;1492727267080
2986;1492727267230;1492727267232
2987;1492727267382;1492727267384
2988;1492727267534;1492727267536
2989;1492727267686;1492727267688
2990;1492727267838;1492727267840
2991;1492727267990;1492727267992
2992;1492727268142;1492727268152
2993;1492727268302;1492727268303
2994;1492727268454;1492727268456
2995;1492727268606;1492727268607
2996;1492727268770;1492727268772
2997;1492727268922;1492727268924
2998;1492727269070;1492727269077
2999;1492727269226;1492727269228
3000;1492727269378;1492727269380
3001;1492727269530;1492727269532
3002;1492727269682;1492727269684
3003;1492727269834;1492727269836
3004;1492727269982;1492727269983
3005;1492727270134;1492727270136
3006;1492727270286;1492727270287
3007;1492727270438;1492727270440
3008;1492727270586;1492727270588
3009;1492727270738;1492727270740
3010;1492727270890;1492727270891
3011;1492727271042;1492727271044
3012;1492727271194;1492727271197
3013;1492727271346;1492727271348
3014;1492727271498;1492727271499
3015;1492727271650;1492727271656
