0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Contador,Tempo,Tempo Milisegundos,Total Hosts Ativos,Total CPU Alocada,Total CPU Usada,Total RAM Alocada,Total RAM Usada,CPU Limite Superior,CPU Limite Inferior,% Carga de CPU,Load Calculado,Threshold Inferior,Threshold Superior,Tempos de Monitoramento
1;0;1494264707425;2;400.0;0.31;7941896.0;120832.8;320.0;160.0;7.75E-4;3.875E-4;0.4;0.8;;1494264539;1494264539
0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Contador,Tempo,Tempo Milisegundos,Total Hosts Ativos,Total CPU Alocada,Total CPU Usada,Total RAM Alocada,Total RAM Usada,CPU Limite Superior,CPU Limite Inferior,% Carga de CPU,Load Calculado,Threshold Inferior,Threshold Superior,Tempos de Monitoramento
1;0;1494265205852;1;200.0;0.32999998;3970948.0;133120.0;160.0;80.0;0.0016499999;8.2499994E-4;0.4;0.8;;1494265039
2;15;1494265221127;1;200.0;0.36000004;3970948.0;134144.0;160.0;80.0;0.0018000002;0.0013125001;0.4;0.8;;1494265052
3;30;1494265235389;1;200.0;0.26999998;3970948.0;134144.0;160.0;80.0;0.0013499999;0.00133125;0.4;0.8;;1494265069
4;45;1494265250485;1;200.0;0.32000002;3970948.0;135168.0;160.0;80.0;0.0016000001;0.001465625;0.4;0.8;;1494265079
5;60;1494265266095;1;200.0;0.34;3970948.0;142336.0;160.0;80.0;0.0017;0.0015828125;0.4;0.8;;1494265097
6;75;1494265282124;1;200.0;0.32;3970948.0;146432.0;160.0;80.0;0.0016;0.0015914063;0.4;0.8;;1494265109
7;90;1494265295704;1;200.0;0.41;3970948.0;146432.0;160.0;80.0;0.00205;0.0018207032;0.4;0.8;;1494265129
8;105;1494265311192;1;200.0;0.32000002;3970948.0;146432.0;160.0;80.0;0.0016000001;0.0017103516;0.4;0.8;;1494265147
9;120;1494265325410;1;200.0;2.22;3970948.0;254976.0;160.0;80.0;0.0111;0.0064051757;0.4;0.8;;1494265159
10;135;1494265341175;1;200.0;36.04;3970948.0;821248.0;160.0;80.0;0.18020001;0.09330259;0.4;0.8;;1494265177
