75;1110;1494092830961;1;200.0;155.97;3970948.0;1611776.0;160.0;80.0;0.77985;0.77560115;0.4;0.8;;1494092657
76;1125;1494092846608;1;200.0;157.48;3970948.0;1618944.0;160.0;80.0;0.7874;0.7815006;0.4;0.8;;1494092677
77;1140;1494092860964;1;200.0;156.52;3970948.0;1618944.0;160.0;80.0;0.78260005;0.7820503;0.4;0.8;;1494092687
78;1155;1494092876027;1;200.0;156.62001;3970948.0;1629184.0;160.0;80.0;0.78310007;0.7825752;0.4;0.8;;1494092711
79;1170;1494092891918;1;200.0;139.40001;3970948.0;1633280.0;160.0;80.0;0.697;0.7397876;0.4;0.8;;1494092721
80;1185;1494092907112;1;200.0;136.06;3970948.0;1631232.0;160.0;80.0;0.6803;0.7100438;0.4;0.8;;1494092741
81;1200;1494092920983;1;200.0;149.70999;3970948.0;1631232.0;160.0;80.0;0.74854994;0.72929686;0.4;0.8;;1494092751
82;1215;1494092936031;1;200.0;148.61;3970948.0;1634304.0;160.0;80.0;0.74305;0.7361734;0.4;0.8;;1494092771
83;1230;1494092951664;1;200.0;155.09;3970948.0;1636352.0;160.0;80.0;0.77545;0.7558117;0.4;0.8;;1494092781
84;1245;1494092967175;1;200.0;153.86;3970948.0;1636352.0;160.0;80.0;0.7693;0.76255584;0.4;0.8;;1494092802
85;1260;1494092980972;1;200.0;155.3;3970948.0;1638400.0;160.0;80.0;0.7765;0.7695279;0.4;0.8;;1494092811
86;1275;1494092996596;1;200.0;150.9;3970948.0;1667072.0;160.0;80.0;0.7545;0.7620139;0.4;0.8;;1494092831
87;1290;1494093011584;1;200.0;157.23;3970948.0;1673216.0;160.0;80.0;0.78615;0.77408195;0.4;0.8;;1494092846
88;1305;1494093026037;1;200.0;155.02;3970948.0;1673216.0;160.0;80.0;0.7751;0.77459097;0.4;0.8;;1494092857
89;1320;1494093040991;1;200.0;155.41;3970948.0;1679360.0;160.0;80.0;0.77705;0.7758205;0.4;0.8;;1494092868
90;1335;1494093058227;1;200.0;160.64;3970948.0;1679360.0;160.0;80.0;0.8032;0.78951025;0.4;0.8;;1494092888
91;1350;1494093071261;1;200.0;158.88;3970948.0;1679360.0;160.0;80.0;0.79440004;0.7919551;0.4;0.8;;1494092906
92;1365;1494093086088;1;200.0;162.06;3970948.0;1679360.0;160.0;80.0;0.8103;0.80112755;0.4;0.8;;1494092918
93;1392;1494093113496;1;200.0;160.49;3970948.0;1681408.0;160.0;80.0;0.80245;0.8017888;0.4;0.8;;1494092947
94;1407;1494093128359;1;200.0;161.62;3970948.0;1685504.0;160.0;80.0;0.8081;0.8049444;0.4;0.8;;1494092962
95;1422;1494093143552;2;400.0;121.590004;7941896.0;1721344.0;320.0;160.0;0.30397502;0.5544597;0.4;0.8;;1494092976;1494092973
96;1437;1494093160160;2;400.0;236.60999;7941896.0;2510848.0;320.0;160.0;0.59152496;0.5729923;0.4;0.8;;1494092987;1494092994
97;1452;1494093177141;2;400.0;257.73;7941896.0;2930688.0;320.0;160.0;0.644325;0.6086587;0.4;0.8;;1494093009;1494093011
98;1467;1494093188485;2;400.0;249.91;7941896.0;3090432.0;320.0;160.0;0.624775;0.61671686;0.4;0.8;;1494093019;1494093014
99;1482;1494093204835;2;400.0;263.51;7941896.0;3091456.0;320.0;160.0;0.65877503;0.637746;0.4;0.8;;1494093032;1494093034
100;1497;1494093224270;2;400.0;251.90999;7941896.0;3089408.0;320.0;160.0;0.629775;0.63376045;0.4;0.8;;1494093054;1494093055
101;1512;1494093233596;2;400.0;265.44;7941896.0;3089408.0;320.0;160.0;0.6636;0.6486802;0.4;0.8;;1494093064;1494093065
102;1527;1494093249205;2;400.0;265.55002;7941896.0;3095552.0;320.0;160.0;0.66387504;0.65627766;0.4;0.8;;1494093075;1494093076
103;1542;1494093266249;2;400.0;250.09;7941896.0;3101696.0;320.0;160.0;0.625225;0.64075136;0.4;0.8;;1494093095;1494093098
104;1557;1494093281509;2;400.0;261.11002;7941896.0;3112960.0;320.0;160.0;0.65277505;0.6467632;0.4;0.8;;1494093111;1494093111
105;1572;1494093293564;2;400.0;272.56998;7941896.0;3112960.0;320.0;160.0;0.6814249;0.6640941;0.4;0.8;;1494093125;1494093128
106;1587;1494093310351;2;400.0;261.80002;7941896.0;3113984.0;320.0;160.0;0.65450007;0.6592971;0.4;0.8;;1494093136;1494093138
107;1602;1494093327603;2;400.0;261.23;7941896.0;3118080.0;320.0;160.0;0.65307504;0.6561861;0.4;0.8;;1494093156;1494093158
108;1617;1494093338546;2;400.0;265.93002;7941896.0;3122176.0;320.0;160.0;0.6648251;0.6605056;0.4;0.8;;1494093167;1494093169
109;1632;1494093353602;2;400.0;269.65;7941896.0;3155968.0;320.0;160.0;0.67412496;0.66731524;0.4;0.8;;1494093178;1494093181
110;1647;1494093372395;2;400.0;256.56;7941896.0;3164160.0;320.0;160.0;0.6414;0.6543576;0.4;0.8;;1494093200;1494093201
111;1662;1494093384997;2;400.0;262.1;7941896.0;3170304.0;320.0;160.0;0.65525;0.6548038;0.4;0.8;;1494093216;1494093216
112;1677;1494093398477;2;400.0;279.46;7941896.0;3173376.0;320.0;160.0;0.69865;0.67672694;0.4;0.8;;1494093232;1494093231
113;1692;1494093414623;2;400.0;271.25;7941896.0;3178496.0;320.0;160.0;0.678125;0.677426;0.4;0.8;;1494093242;1494093241
114;1707;1494093432456;2;400.0;276.26;7941896.0;3170304.0;320.0;160.0;0.69065005;0.68403804;0.4;0.8;;1494093262;1494093262
115;1722;1494093444019;2;400.0;276.3;7941896.0;3168256.0;320.0;160.0;0.69074994;0.687394;0.4;0.8;;1494093276;1494093272
116;1737;1494093458600;2;400.0;279.22;7941896.0;3172352.0;320.0;160.0;0.69805;0.692722;0.4;0.8;;1494093292;1494093292
117;1752;1494093477620;2;400.0;281.97998;7941896.0;3187712.0;320.0;160.0;0.70495;0.69883597;0.4;0.8;;1494093304;1494093302
118;1767;1494093493758;2;400.0;270.52;7941896.0;3223552.0;320.0;160.0;0.6763;0.68756795;0.4;0.8;;1494093321;1494093324
119;1782;1494093503525;2;400.0;275.68;7941896.0;3226624.0;320.0;160.0;0.6892;0.68838394;0.4;0.8;;1494093336;1494093335
120;1797;1494093519356;2;400.0;273.02;7941896.0;3256320.0;320.0;160.0;0.68254995;0.68546695;0.4;0.8;;1494093346;1494093345
121;1812;1494093538126;2;400.0;274.97;7941896.0;3265536.0;320.0;160.0;0.687425;0.68644595;0.4;0.8;;1494093366;1494093365
122;1827;1494093550463;2;400.0;254.92;7941896.0;3259392.0;320.0;160.0;0.6373;0.661873;0.4;0.8;;1494093381;1494093381
123;1842;1494093563560;2;400.0;280.47998;7941896.0;3260416.0;320.0;160.0;0.70119995;0.68153644;0.4;0.8;;1494093397;1494093396
124;1857;1494093580683;2;400.0;268.4;7941896.0;3267584.0;320.0;160.0;0.671;0.6762682;0.4;0.8;;1494093407;1494093407
125;1872;1494093599797;2;400.0;280.45;7941896.0;3272704.0;320.0;160.0;0.701125;0.6886966;0.4;0.8;;1494093429;1494093429
126;1887;1494093608585;2;400.0;286.23;7941896.0;3272704.0;320.0;160.0;0.71557504;0.7021358;0.4;0.8;;1494093439;1494093439
127;1902;1494093624542;2;400.0;277.7;7941896.0;3275776.0;320.0;160.0;0.69425005;0.69819295;0.4;0.8;;1494093450;1494093459
128;1917;1494093641203;2;400.0;276.84998;7941896.0;3281920.0;320.0;160.0;0.69212496;0.69515896;0.4;0.8;;1494093471;1494093470
129;1932;1494093656217;2;400.0;265.39;7941896.0;3286016.0;320.0;160.0;0.66347504;0.679317;0.4;0.8;;1494093486;1494093490
130;1947;1494093668589;2;400.0;284.07;7941896.0;3281920.0;320.0;160.0;0.71017504;0.694746;0.4;0.8;;1494093502;1494093500
131;1962;1494093685873;2;400.0;267.0;7941896.0;3272704.0;320.0;160.0;0.6675;0.681123;0.4;0.8;;1494093513;1494093513
132;1977;1494093699532;2;400.0;165.09;7941896.0;1893376.0;320.0;160.0;0.412725;0.546924;0.4;0.8;;1494093533;1494093534
133;1992;1494093713579;2;400.0;165.09;7941896.0;1893376.0;320.0;160.0;0.412725;0.47982448;0.4;0.8;;1494093541;1494093541
134;2007;1494093728580;2;400.0;165.09;7941896.0;1893376.0;320.0;160.0;0.412725;0.44627476;0.4;0.8;;1494093561;1494093561
135;2022;1494093743581;2;400.0;165.09;7941896.0;1893376.0;320.0;160.0;0.412725;0.42949986;0.4;0.8;;1494093572;1494093572
136;2037;1494093758590;2;400.0;165.09;7941896.0;1893376.0;320.0;160.0;0.412725;0.42111242;0.4;0.8;;1494093593;1494093592
137;2052;1494093773594;2;400.0;165.09;7941896.0;1893376.0;320.0;160.0;0.412725;0.4169187;0.4;0.8;;1494093601;1494093601
138;2067;1494093788657;2;400.0;165.09;7941896.0;1893376.0;320.0;160.0;0.412725;0.41482186;0.4;0.8;;1494093621;1494093621
139;2082;1494093803595;2;400.0;165.09;7941896.0;1893376.0;320.0;160.0;0.412725;0.41377342;0.4;0.8;;1494093632;1494093632
