T1-AntesDeConectar;T2-AposConectar
1491951364000;1491951370187

Contador;IniLoop
0;1491951370192
1;1491951370435
2;1491951370611
3;1491951370789
4;1491951370956
5;1491951371108
6;1491951371246
7;1491951371380
8;1491951371542
9;1491951371706
10;1491951371840
11;1491951371986
12;1491951372128
13;1491951372278
14;1491951372421
15;1491951372564
16;1491951372737
17;1491951372894
18;1491951373057
19;1491951373197
20;1491951373365
21;1491951373545
22;1491951373762
23;1491951373909
24;1491951374054
25;1491951374205
26;1491951374352
27;1491951374511
28;1491951374670
29;1491951374830
30;1491951374973
31;1491951375118
32;1491951375261
33;1491951375403
34;1491951375550
35;1491951375700
36;1491951375886
37;1491951376021
38;1491951376165
39;1491951376312
40;1491951376461
41;1491951376607
42;1491951376761
43;1491951376904
44;1491951377052
45;1491951377197
46;1491951377349
47;1491951377483
48;1491951377628
49;1491951377777
50;1491951377926
51;1491951378076
52;1491951378225
53;1491951378368
54;1491951378514
55;1491951378663
56;1491951378813
57;1491951378956
58;1491951379104
59;1491951379245
60;1491951379391
61;1491951379537
62;1491951379687
63;1491951379831
64;1491951379972
65;1491951380118
66;1491951380265
67;1491951380412
68;1491951380562
69;1491951380713
70;1491951380862
71;1491951381004
72;1491951381157
73;1491951381293
74;1491951381441
75;1491951381590
76;1491951381732
77;1491951381874
78;1491951382020
79;1491951382165
80;1491951382311
81;1491951382452
82;1491951382601
83;1491951382752
84;1491951382902
85;1491951383045
86;1491951383190
87;1491951383338
88;1491951383480
89;1491951383626
90;1491951383778
91;1491951383918
92;1491951384064
93;1491951384214
94;1491951384367
95;1491951384512
96;1491951384658
97;1491951384800
98;1491951384943
99;1491951385084
100;1491951385230
101;1491951385463
102;1491951385669
103;1491951385843
104;1491951385977
105;1491951386166
106;1491951386333
107;1491951386499
108;1491951386646
109;1491951386788
110;1491951386935
111;1491951387077
112;1491951387222
113;1491951387365
114;1491951387515
115;1491951387689
116;1491951387884
117;1491951388057
118;1491951388202
119;1491951388353
120;1491951388500
121;1491951388648
122;1491951388794
123;1491951388941
124;1491951389095
125;1491951389236
126;1491951389386
127;1491951389543
128;1491951389682
129;1491951389834
130;1491951389988
131;1491951390145
132;1491951390291
133;1491951390451
134;1491951390601
135;1491951390749
136;1491951390890
137;1491951391084
138;1491951391233
139;1491951391408
140;1491951391584
141;1491951391759
142;1491951391922
143;1491951392071
144;1491951392233
145;1491951392376
146;1491951392525
147;1491951392676
148;1491951392817
149;1491951392968
150;1491951393115
151;1491951393262
152;1491951393406
153;1491951393553
154;1491951393699
155;1491951393849
156;1491951394062
157;1491951394266
158;1491951394436
159;1491951394586
160;1491951394726
161;1491951394917
162;1491951395020
163;1491951395169
164;1491951395312
165;1491951395453
166;1491951395599
167;1491951395750
168;1491951395896
169;1491951396045
170;1491951396196
171;1491951396344
172;1491951396526
173;1491951396675
174;1491951396826
175;1491951396976
176;1491951397123
177;1491951397267
178;1491951397416
179;1491951397559
180;1491951397704
181;1491951397854
182;1491951398005
183;1491951398155
184;1491951398299
185;1491951398448
186;1491951398601
187;1491951398744
188;1491951398893
189;1491951399035
190;1491951399179
191;1491951399320
192;1491951399466
193;1491951399611
194;1491951399766
195;1491951399910
196;1491951400057
197;1491951400206
198;1491951400353
199;1491951400497
200;1491951400650
201;1491951400797
202;1491951400940
203;1491951401080
204;1491951401230
205;1491951401376
206;1491951401529
207;1491951401675
208;1491951401821
209;1491951401966
210;1491951402113
211;1491951402254
212;1491951402401
213;1491951402553
214;1491951402699
215;1491951402841
216;1491951402988
217;1491951403136
218;1491951403279
219;1491951403425
220;1491951403570
221;1491951403712
222;1491951403857
223;1491951404004
224;1491951404152
225;1491951404300
226;1491951404445
227;1491951404597
228;1491951404747
229;1491951404898
230;1491951405043
231;1491951405192
232;1491951405344
233;1491951405488
234;1491951405633
235;1491951405887
236;1491951406061
237;1491951406239
238;1491951406424
239;1491951406584
240;1491951406728
241;1491951406878
242;1491951407019
243;1491951407166
244;1491951407308
245;1491951407459
246;1491951407599
247;1491951407743
248;1491951407890
249;1491951408039
250;1491951408196
251;1491951408371
252;1491951408569
253;1491951408764
254;1491951408904
255;1491951409044
256;1491951409190
257;1491951409337
258;1491951409483
259;1491951409674
260;1491951409831
261;1491951410025
262;1491951410200
263;1491951410374
264;1491951410584
265;1491951410727
266;1491951410899
267;1491951411035
268;1491951411181
269;1491951411334
270;1491951411479
271;1491951411628
272;1491951411779
273;1491951411925
274;1491951412071
275;1491951412225
276;1491951412377
277;1491951412527
278;1491951412714
279;1491951412871
280;1491951413015
281;1491951413160
282;1491951413309
283;1491951413458
284;1491951413604
285;1491951413754
286;1491951413899
287;1491951414048
288;1491951414193
289;1491951414345
290;1491951414490
291;1491951414671
292;1491951414842
293;1491951415056
294;1491951415207
295;1491951415357
296;1491951415509
297;1491951415654
298;1491951415799
299;1491951415947
300;1491951416091
301;1491951416241
302;1491951416387
303;1491951416538
304;1491951416689
305;1491951416835
306;1491951416997
307;1491951417179
308;1491951417331
309;1491951417475
310;1491951417627
311;1491951417778
312;1491951417925
313;1491951418078
314;1491951418228
315;1491951418380
316;1491951418529
317;1491951418684
318;1491951418834
319;1491951418980
320;1491951419129
321;1491951419282
322;1491951419431
323;1491951419579
324;1491951419727
325;1491951419878
326;1491951420029
327;1491951420174
328;1491951420324
329;1491951420471
330;1491951420619
331;1491951420771
332;1491951420918
333;1491951421069
334;1491951421214
335;1491951421360
336;1491951421509
337;1491951421656
338;1491951421805
339;1491951421959
340;1491951422100
341;1491951422246
342;1491951422396
343;1491951422545
344;1491951422692
345;1491951422842
346;1491951422990
347;1491951423145
348;1491951423304
349;1491951423442
350;1491951423589
351;1491951423734
352;1491951423882
353;1491951424029
354;1491951424181
355;1491951424341
356;1491951424483
357;1491951424639
358;1491951424792
359;1491951424946
360;1491951425098
361;1491951425245
362;1491951425384
363;1491951425571
364;1491951425804
365;1491951426012
366;1491951426201
367;1491951426367
368;1491951426524
369;1491951426672
370;1491951426826
371;1491951426991
372;1491951427139
373;1491951427293
374;1491951427485
375;1491951427625
376;1491951427772
377;1491951427921
378;1491951428066
379;1491951428217
380;1491951428367
381;1491951428515
382;1491951428685
383;1491951428837
384;1491951429043
385;1491951429208
386;1491951429403
387;1491951429541
388;1491951429691
389;1491951429842
390;1491951429988
391;1491951430134
392;1491951430288
393;1491951430442
394;1491951430596
395;1491951430741
396;1491951430888
397;1491951431045
398;1491951431189
399;1491951431343
400;1491951431516
401;1491951431675
402;1491951431825
403;1491951431974
404;1491951432124
405;1491951432283
406;1491951432424
407;1491951432577
408;1491951432724
409;1491951432865
410;1491951433015
411;1491951433161
412;1491951433310
413;1491951433465
414;1491951433643
415;1491951433855
416;1491951434010
417;1491951434197
418;1491951434370
419;1491951434561
420;1491951434711
421;1491951434860
422;1491951435011
423;1491951435167
424;1491951435336
425;1491951435532
426;1491951435713
427;1491951435865
428;1491951436018
429;1491951436171
430;1491951436326
431;1491951436479
432;1491951436666
433;1491951436819
434;1491951436971
435;1491951437120
436;1491951437268
437;1491951437418
438;1491951437573
439;1491951437757
440;1491951437908
441;1491951438056
442;1491951438216
443;1491951438366
444;1491951438519
445;1491951438684
446;1491951438833
447;1491951438997
448;1491951439139
449;1491951439286
450;1491951439439
451;1491951439586
452;1491951439736
453;1491951439889
454;1491951440036
455;1491951440186
456;1491951440333
457;1491951440483
458;1491951440634
459;1491951440779
460;1491951440925
461;1491951441079
462;1491951441217
463;1491951441364
464;1491951441508
465;1491951441655
466;1491951441801
467;1491951441948
468;1491951446471
469;1491951446714
470;1491951446860
471;1491951446994
472;1491951447117
473;1491951447245
474;1491951447383
475;1491951447503
476;1491951447629
477;1491951447757
478;1491951447887
479;1491951448026
480;1491951448168
481;1491951448291
482;1491951448417
483;1491951448542
484;1491951448662
485;1491951448789
486;1491951448935
487;1491951449073
488;1491951449195
489;1491951449325
490;1491951449451
491;1491951449634
492;1491951449769
493;1491951449955
494;1491951450070
495;1491951450198
496;1491951450315
497;1491951450443
498;1491951450565
499;1491951450687
500;1491951450813
501;1491951450934
502;1491951451060
503;1491951451182
504;1491951451308
505;1491951451429
506;1491951451555
507;1491951451679
508;1491951451803
509;1491951451926
510;1491951452078
511;1491951452194
512;1491951452315
513;1491951452445
514;1491951452569
515;1491951452696
516;1491951452822
517;1491951452947
518;1491951453075
519;1491951453199
520;1491951453332
521;1491951453449
522;1491951453601
523;1491951453753
524;1491951453913
525;1491951454096
526;1491951454238
527;1491951454384
528;1491951454513
529;1491951454635
530;1491951454757
531;1491951454881
532;1491951455011
533;1491951455130
534;1491951455257
535;1491951455383
536;1491951455513
537;1491951455633
538;1491951455765
539;1491951455923
540;1491951456074
541;1491951456219
542;1491951456349
543;1491951456506
544;1491951456627
545;1491951456758
546;1491951456879
547;1491951457005
548;1491951457127
549;1491951457253
550;1491951457379
551;1491951457510
552;1491951457650
553;1491951457785
554;1491951457940
555;1491951458121
556;1491951458279
557;1491951458455
558;1491951458585
559;1491951458738
560;1491951458893
561;1491951459054
562;1491951459211
563;1491951459367
564;1491951459491
565;1491951459659
566;1491951459864
567;1491951460031
568;1491951460160
569;1491951460274
570;1491951460397
571;1491951460527
572;1491951460657
573;1491951460797
574;1491951460915
575;1491951461044
576;1491951461167
577;1491951461294
578;1491951461415
579;1491951461545
580;1491951461666
581;1491951461792
582;1491951461919
583;1491951462091
584;1491951462209
585;1491951462328
586;1491951462452
587;1491951462580
588;1491951462701
589;1491951462828
590;1491951462949
591;1491951463074
592;1491951463201
593;1491951463321
594;1491951463447
595;1491951463572
596;1491951463696
597;1491951463833
598;1491951463961
599;1491951464117
600;1491951464237
601;1491951464359
602;1491951464489
603;1491951464615
604;1491951464743
605;1491951464866
606;1491951465023
607;1491951465157
608;1491951465298
609;1491951465422
610;1491951465539
611;1491951465665
612;1491951465794
613;1491951465915
614;1491951466041
615;1491951466183
616;1491951466314
617;1491951466439
618;1491951466565
619;1491951466693
620;1491951466819
621;1491951466949
622;1491951467075
623;1491951467204
624;1491951467326
625;1491951467445
626;1491951467573
627;1491951467698
628;1491951467825
629;1491951467951
630;1491951468081
631;1491951468210
632;1491951468341
633;1491951468470
634;1491951468594
635;1491951468725
636;1491951468847
637;1491951468976
638;1491951469099
639;1491951469226
640;1491951469349
641;1491951469470
642;1491951469597
643;1491951469723
644;1491951469850
645;1491951469974
646;1491951470135
647;1491951470290
648;1491951470430
649;1491951470580
650;1491951470724
651;1491951470853
652;1491951470976
653;1491951471101
654;1491951471230
655;1491951471359
656;1491951471489
657;1491951471620
658;1491951471748
659;1491951471877
660;1491951472005
661;1491951472140
662;1491951472267
663;1491951472399
664;1491951472523
665;1491951472674
666;1491951472817
667;1491951472946
668;1491951473082
669;1491951473203
670;1491951473334
671;1491951473459
672;1491951473589
673;1491951473722
674;1491951473846
675;1491951473978
676;1491951474103
677;1491951474232
678;1491951474360
679;1491951474511
680;1491951474652
681;1491951474835
682;1491951475010
683;1491951475180
684;1491951475299
685;1491951475460
686;1491951475581
687;1491951475709
688;1491951475834
689;1491951475961
690;1491951476088
691;1491951476214
692;1491951476340
693;1491951476493
694;1491951476648
695;1491951476810
696;1491951476934
697;1491951477060
698;1491951477186
699;1491951477309
700;1491951477480
701;1491951477595
702;1491951477724
703;1491951477847
704;1491951477973
705;1491951478101
706;1491951478220
707;1491951478354
708;1491951478476
709;1491951478598
710;1491951478727
711;1491951478861
712;1491951478986
713;1491951479113
714;1491951479242
715;1491951479369
716;1491951479506
717;1491951479638
718;1491951479771
719;1491951479889
720;1491951480020
721;1491951480162
722;1491951480333
723;1491951480492
724;1491951480647
725;1491951480766
726;1491951480890
727;1491951481012
728;1491951481132
729;1491951481257
730;1491951481400
731;1491951481579
732;1491951481733
733;1491951481882
734;1491951482040
735;1491951482197
736;1491951482360
737;1491951482485
738;1491951482610
739;1491951482763
740;1491951482885
741;1491951483011
742;1491951483138
743;1491951483259
744;1491951483386
745;1491951483511
746;1491951483640
747;1491951483765
748;1491951483888
749;1491951484018
750;1491951484149
751;1491951484281
752;1491951484433
753;1491951484562
754;1491951484697
755;1491951484853
756;1491951484982
757;1491951485115
758;1491951485240
759;1491951485371
760;1491951485517
761;1491951485650
762;1491951485792
763;1491951485923
764;1491951486055
765;1491951486178
766;1491951486313
767;1491951486445
768;1491951486575
769;1491951486701
770;1491951486831
771;1491951486955
772;1491951487091
773;1491951487214
774;1491951487334
775;1491951487460
776;1491951487590
777;1491951487718
778;1491951487849
779;1491951487978
780;1491951488101
781;1491951488226
782;1491951488352
783;1491951488487
784;1491951488606
785;1491951488734
786;1491951488858
787;1491951488986
788;1491951489113
789;1491951489234
