T1-AntesDeConectar;T2-AposConectar
1491948399722;1491948445817

Contador;IniLoop
0;1491948445821
1;1491948445923
2;1491948446009
3;1491948446095
4;1491948446182
5;1491948446263
6;1491948446343
7;1491948446424
8;1491948446504
9;1491948446583
10;1491948446663
11;1491948446743
12;1491948446819
13;1491948446899
14;1491948446979
15;1491948447059
16;1491948447135
17;1491948447215
18;1491948447296
19;1491948447379
20;1491948447459
21;1491948447539
22;1491948447619
23;1491948447699
24;1491948447775
25;1491948447852
26;1491948447931
27;1491948448011
28;1491948448092
29;1491948448171
30;1491948448252
31;1491948448331
32;1491948448411
33;1491948448500
34;1491948448579
35;1491948448659
36;1491948448739
37;1491948448819
38;1491948448899
39;1491948448979
40;1491948449060
41;1491948449139
42;1491948449220
43;1491948449300
44;1491948449380
45;1491948449460
46;1491948449547
47;1491948449624
48;1491948449708
49;1491948449792
50;1491948449872
51;1491948449956
52;1491948450044
53;1491948450124
54;1491948450204
55;1491948450288
56;1491948450372
57;1491948450454
58;1491948450532
59;1491948450620
60;1491948450700
61;1491948450780
62;1491948450864
63;1491948450948
64;1491948451032
65;1491948451116
66;1491948451210
67;1491948451288
68;1491948451372
69;1491948451452
70;1491948451532
71;1491948451616
72;1491948451701
73;1491948451785
74;1491948451871
75;1491948451949
76;1491948452033
77;1491948452117
78;1491948452201
79;1491948452281
80;1491948452361
81;1491948452445
82;1491948452527
83;1491948452609
84;1491948452693
85;1491948452773
86;1491948452857
87;1491948452937
88;1491948453023
89;1491948453101
90;1491948453181
91;1491948453265
92;1491948453345
93;1491948453429
94;1491948453510
95;1491948453593
96;1491948453681
97;1491948453761
98;1491948453845
99;1491948453925
100;1491948454006
101;1491948454085
102;1491948454165
103;1491948454250
104;1491948454330
105;1491948454414
106;1491948454494
107;1491948454578
108;1491948454658
109;1491948454738
110;1491948454818
111;1491948454902
112;1491948454986
113;1491948455070
114;1491948455150
115;1491948455230
116;1491948455315
117;1491948455394
118;1491948455474
119;1491948455554
120;1491948455639
121;1491948455718
122;1491948455798
123;1491948455878
124;1491948455958
125;1491948456043
126;1491948456122
127;1491948456206
128;1491948456286
129;1491948456367
130;1491948456446
131;1491948456526
132;1491948456611
133;1491948456690
134;1491948456771
135;1491948456855
136;1491948456935
137;1491948457019
138;1491948457099
139;1491948457183
140;1491948457263
141;1491948457343
142;1491948457427
143;1491948457511
144;1491948457591
145;1491948457671
146;1491948457752
147;1491948457835
148;1491948457919
149;1491948458003
150;1491948458084
151;1491948458167
152;1491948458247
153;1491948458328
154;1491948458411
155;1491948458495
156;1491948458579
157;1491948458664
158;1491948458747
159;1491948458831
160;1491948458916
161;1491948458999
