T1-AntesDeConectar;T2-AposConectar
1491951427371;1491951446383

Contador;IniLoop
0;1491951446388
1;1491951446591
2;1491951446738
3;1491951446851
4;1491951446978
5;1491951447109
6;1491951447247
7;1491951447365
8;1491951447486
9;1491951447617
10;1491951447749
11;1491951447884
12;1491951448014
13;1491951448146
14;1491951448272
15;1491951448398
16;1491951448523
17;1491951448643
18;1491951448779
19;1491951448915
20;1491951449075
21;1491951449191
22;1491951449317
23;1491951449441
24;1491951449569
25;1491951449749
26;1491951449897
27;1491951450061
28;1491951450180
29;1491951450296
30;1491951450424
31;1491951450546
32;1491951450677
33;1491951450794
34;1491951450917
35;1491951451042
36;1491951451164
37;1491951451298
38;1491951451421
39;1491951451546
40;1491951451665
41;1491951451793
42;1491951451907
43;1491951452038
44;1491951452175
45;1491951452307
46;1491951452427
47;1491951452552
48;1491951452678
49;1491951452804
50;1491951452931
51;1491951453065
52;1491951453199
53;1491951453317
54;1491951453430
55;1491951453593
56;1491951453741
57;1491951453896
58;1491951454070
59;1491951454227
60;1491951454367
61;1491951454505
62;1491951454616
63;1491951454740
64;1491951454874
65;1491951454991
66;1491951455112
67;1491951455249
68;1491951455384
69;1491951455494
70;1491951455612
71;1491951455746
72;1491951455904
73;1491951456065
74;1491951456200
75;1491951456330
76;1491951456488
77;1491951456608
78;1491951456739
79;1491951456874
80;1491951456998
81;1491951457109
82;1491951457241
83;1491951457375
84;1491951457528
85;1491951457662
86;1491951457804
87;1491951457911
88;1491951458061
89;1491951458233
90;1491951458415
91;1491951458574
92;1491951458691
93;1491951458882
94;1491951459042
95;1491951459200
96;1491951459358
97;1491951459481
98;1491951459649
99;1491951459855
100;1491951460020
101;1491951460141
102;1491951460256
103;1491951460380
104;1491951460510
105;1491951460645
106;1491951460766
107;1491951460897
108;1491951461026
109;1491951461158
110;1491951461285
111;1491951461397
112;1491951461526
113;1491951461648
114;1491951461775
115;1491951461900
116;1491951462075
117;1491951462190
118;1491951462309
119;1491951462441
120;1491951462574
121;1491951462682
122;1491951462809
123;1491951462930
124;1491951463056
125;1491951463190
126;1491951463313
127;1491951463443
128;1491951463554
129;1491951463693
130;1491951463822
131;1491951463943
132;1491951464099
133;1491951464219
134;1491951464341
135;1491951464472
136;1491951464597
137;1491951464722
138;1491951464900
139;1491951465021
140;1491951465177
141;1491951465280
142;1491951465402
143;1491951465531
144;1491951465647
145;1491951465776
146;1491951465897
147;1491951466031
148;1491951466168
149;1491951466302
150;1491951466422
151;1491951466547
152;1491951466675
153;1491951466811
154;1491951466931
155;1491951467058
156;1491951467184
157;1491951467308
158;1491951467440
159;1491951467556
160;1491951467682
161;1491951467813
162;1491951467946
163;1491951468065
164;1491951468194
165;1491951468324
166;1491951468456
167;1491951468577
168;1491951468716
169;1491951468843
170;1491951468961
171;1491951469081
172;1491951469208
173;1491951469332
174;1491951469454
175;1491951469588
176;1491951469705
177;1491951469832
178;1491951469959
179;1491951470084
180;1491951470239
181;1491951470389
182;1491951470556
183;1491951470706
184;1491951470843
185;1491951470959
186;1491951471084
187;1491951471212
188;1491951471343
189;1491951471472
190;1491951471609
191;1491951471736
192;1491951471867
193;1491951471995
194;1491951472121
195;1491951472250
196;1491951472388
197;1491951472513
198;1491951472644
199;1491951472798
200;1491951472928
201;1491951473062
202;1491951473195
203;1491951473328
204;1491951473442
205;1491951473572
206;1491951473715
207;1491951473835
208;1491951473963
209;1491951474084
210;1491951474226
211;1491951474351
212;1491951474523
213;1491951474681
214;1491951474838
215;1491951474990
216;1491951475145
217;1491951475291
218;1491951475440
219;1491951475571
220;1491951475695
221;1491951475827
222;1491951475943
223;1491951476070
224;1491951476207
225;1491951476322
226;1491951476484
227;1491951476630
228;1491951476793
229;1491951476916
230;1491951477041
231;1491951477168
232;1491951477322
233;1491951477434
234;1491951477577
235;1491951477711
236;1491951477835
237;1491951477954
238;1491951478087
239;1491951478211
240;1491951478336
241;1491951478458
242;1491951478580
243;1491951478708
244;1491951478854
245;1491951478968
246;1491951479104
247;1491951479226
248;1491951479371
249;1491951479482
250;1491951479631
251;1491951479746
252;1491951479872
253;1491951480002
254;1491951480152
255;1491951480316
256;1491951480481
257;1491951480628
258;1491951480750
259;1491951480883
260;1491951480994
261;1491951481117
262;1491951481238
263;1491951481392
264;1491951481572
265;1491951481716
266;1491951481871
267;1491951482023
268;1491951482187
269;1491951482342
270;1491951482475
271;1491951482593
272;1491951482745
273;1491951482879
274;1491951482996
275;1491951483131
276;1491951483244
277;1491951483378
278;1491951483496
279;1491951483614
280;1491951483748
281;1491951483882
282;1491951484013
283;1491951484132
284;1491951484272
285;1491951484425
286;1491951484548
287;1491951484680
288;1491951484836
289;1491951484973
290;1491951485104
291;1491951485230
292;1491951485395
293;1491951485524
294;1491951485641
295;1491951485784
296;1491951485907
297;1491951486049
298;1491951486164
299;1491951486291
300;1491951486433
301;1491951486565
302;1491951486682
303;1491951486813
304;1491951486939
305;1491951487073
306;1491951487199
307;1491951487317
308;1491951487444
309;1491951487565
310;1491951487702
311;1491951487844
312;1491951487959
313;1491951488083
314;1491951488218
315;1491951488340
316;1491951488467
317;1491951488596
318;1491951488722
319;1491951488841
320;1491951488968
321;1491951489093
322;1491951489217
323;1491951489339
324;1491951489463
325;1491951489583
326;1491951489709
327;1491951489833
