T1-AntesDeConectar;T2-AposConectar
1491948159509;1491948199833

Contador;IniLoop
0;1491948199837
1;1491948200255
2;1491948200345
3;1491948200427
4;1491948200510
5;1491948200591
6;1491948200675
7;1491948200756
8;1491948200840
9;1491948200919
10;1491948200995
11;1491948201071
12;1491948201151
13;1491948201227
14;1491948201307
15;1491948201387
16;1491948201467
17;1491948201547
18;1491948201628
19;1491948201707
20;1491948201787
21;1491948201867
22;1491948201948
23;1491948202027
24;1491948202107
25;1491948202188
26;1491948202267
27;1491948202351
28;1491948202432
29;1491948202511
30;1491948202592
31;1491948202675
32;1491948202755
33;1491948202840
34;1491948202923
35;1491948203003
36;1491948203083
37;1491948203163
38;1491948203243
39;1491948203323
40;1491948203404
41;1491948203483
42;1491948203564
43;1491948203644
44;1491948203724
45;1491948203804
46;1491948203887
47;1491948203968
48;1491948204052
49;1491948204132
50;1491948204216
51;1491948204300
52;1491948204384
53;1491948204468
54;1491948204548
55;1491948204632
56;1491948204716
57;1491948204802
58;1491948204884
59;1491948204964
60;1491948205048
61;1491948205128
62;1491948205212
63;1491948205292
64;1491948205376
65;1491948205456
66;1491948205550
67;1491948205628
68;1491948205712
69;1491948205792
70;1491948205876
71;1491948205960
72;1491948206045
73;1491948206129
74;1491948206212
75;1491948206293
76;1491948206373
77;1491948206453
78;1491948206533
79;1491948206617
80;1491948206701
81;1491948206785
82;1491948206871
83;1491948206949
84;1491948207033
85;1491948207117
86;1491948207201
87;1491948207285
88;1491948207371
89;1491948207453
90;1491948207537
91;1491948207621
92;1491948207701
93;1491948207785
94;1491948207870
95;1491948207953
96;1491948208033
97;1491948208117
98;1491948208197
99;1491948208281
100;1491948208362
101;1491948208441
102;1491948208522
103;1491948208602
104;1491948208686
105;1491948208766
106;1491948208850
107;1491948208930
108;1491948209014
109;1491948209098
110;1491948209182
111;1491948209266
112;1491948209350
113;1491948209430
114;1491948209514
115;1491948209594
116;1491948209679
117;1491948209758
118;1491948209842
119;1491948209922
120;1491948210007
121;1491948210090
122;1491948210174
123;1491948210258
124;1491948210338
125;1491948210419
126;1491948210498
127;1491948210582
128;1491948210666
129;1491948210751
130;1491948210834
131;1491948210919
132;1491948210999
133;1491948211086
134;1491948211171
135;1491948211255
136;1491948211339
137;1491948211419
138;1491948211507
139;1491948211591
140;1491948211671
141;1491948211755
142;1491948211839
143;1491948211923
144;1491948212007
145;1491948212091
146;1491948212175
147;1491948212259
148;1491948212343
149;1491948212427
150;1491948212512
151;1491948212595
152;1491948212679
153;1491948212764
154;1491948212851
155;1491948212935
156;1491948213019
157;1491948213104
158;1491948213191
159;1491948213275
160;1491948213360
161;1491948213443
162;1491948213527
163;1491948213611
164;1491948213697
165;1491948213784
166;1491948213868
167;1491948213952
168;1491948214040
169;1491948214124
170;1491948214208
171;1491948214292
172;1491948214380
173;1491948214464
174;1491948214552
175;1491948214640
176;1491948214724
177;1491948214812
178;1491948214896
179;1491948214984
180;1491948215073
181;1491948215160
182;1491948215244
183;1491948215333
184;1491948215420
185;1491948215504
186;1491948215601
187;1491948215684
188;1491948215768
189;1491948215857
190;1491948215940
191;1491948216028
192;1491948216113
193;1491948216200
194;1491948216288
195;1491948216373
196;1491948216460
197;1491948216544
198;1491948216633
199;1491948216721
200;1491948216809
201;1491948216893
202;1491948216981
203;1491948217069
204;1491948217153
205;1491948217241
206;1491948217326
207;1491948217413
208;1491948217501
209;1491948217586
210;1491948217673
211;1491948217757
212;1491948217842
213;1491948217925
214;1491948218014
215;1491948218101
216;1491948218189
217;1491948218274
218;1491948218361
219;1491948218453
220;1491948218538
221;1491948218621
222;1491948218714
223;1491948218801
224;1491948218885
225;1491948218974
226;1491948219061
227;1491948219150
228;1491948219237
229;1491948219321
230;1491948219410
231;1491948219494
232;1491948219582
233;1491948219670
234;1491948219754
235;1491948219842
236;1491948219930
237;1491948220014
238;1491948220102
239;1491948220186
240;1491948220274
241;1491948220359
242;1491948220442
243;1491948220526
244;1491948220615
245;1491948220702
246;1491948220787
247;1491948220874
248;1491948220959
249;1491948221046
250;1491948221134
251;1491948221219
252;1491948221306
253;1491948221391
254;1491948221478
255;1491948221563
256;1491948221658
257;1491948221743
258;1491948221830
259;1491948221920
260;1491948222006
261;1491948222094
262;1491948222183
263;1491948222279
264;1491948222363
265;1491948222451
266;1491948222539
267;1491948222627
268;1491948222711
269;1491948222799
270;1491948222887
271;1491948222975
272;1491948223064
273;1491948223151
274;1491948223240
275;1491948223327
276;1491948223416
277;1491948223503
278;1491948223588
279;1491948223675
280;1491948223760
281;1491948223851
282;1491948223940
283;1491948224031
284;1491948224120
285;1491948224211
286;1491948224300
287;1491948224391
288;1491948224480
289;1491948224571
290;1491948224661
291;1491948224752
292;1491948224841
293;1491948224931
294;1491948225020
295;1491948225111
296;1491948225200
297;1491948225292
298;1491948225380
299;1491948225468
300;1491948225556
301;1491948225644
302;1491948225736
303;1491948225829
304;1491948225916
305;1491948226005
306;1491948226096
307;1491948226185
308;1491948226276
309;1491948226369
310;1491948226456
311;1491948226553
312;1491948226641
313;1491948226732
314;1491948226821
315;1491948226912
316;1491948227005
317;1491948227092
318;1491948227185
319;1491948227273
320;1491948227364
321;1491948227457
322;1491948227544
323;1491948227637
324;1491948227728
325;1491948227821
326;1491948227909
327;1491948228000
328;1491948228089
329;1491948228180
330;1491948228269
331;1491948228361
332;1491948228453
333;1491948228545
334;1491948228637
335;1491948228725
336;1491948228817
337;1491948228905
338;1491948228998
339;1491948229089
340;1491948229178
341;1491948229269
342;1491948229358
343;1491948229453
344;1491948229541
345;1491948229634
346;1491948229726
347;1491948229817
348;1491948229906
349;1491948229997
350;1491948230086
351;1491948230178
352;1491948230269
353;1491948230358
354;1491948230446
355;1491948230533
356;1491948230626
357;1491948230717
358;1491948230818
359;1491948230910
360;1491948231001
361;1491948231094
362;1491948231186
363;1491948231274
364;1491948231366
365;1491948231458
366;1491948231549
367;1491948231638
368;1491948231730
369;1491948231822
370;1491948231915
371;1491948232007
372;1491948232094
373;1491948232187
374;1491948232274
375;1491948232367
376;1491948232455
377;1491948232543
378;1491948232630
379;1491948232719
380;1491948232811
381;1491948232898
382;1491948232991
383;1491948233083
384;1491948233174
385;1491948233263
386;1491948233355
387;1491948233446
388;1491948233535
389;1491948233627
390;1491948233718
391;1491948233811
392;1491948233903
393;1491948233994
394;1491948234087
395;1491948234179
396;1491948234271
397;1491948234363
398;1491948234455
399;1491948234555
400;1491948234647
401;1491948234739
402;1491948234831
403;1491948234924
404;1491948235015
405;1491948235104
406;1491948235196
407;1491948235287
408;1491948235380
409;1491948235472
410;1491948235564
411;1491948235655
412;1491948235748
413;1491948235840
414;1491948235936
415;1491948236031
416;1491948236124
417;1491948236220
418;1491948236312
419;1491948236407
420;1491948236500
421;1491948236596
422;1491948236692
423;1491948236783
424;1491948236876
425;1491948236972
426;1491948237064
427;1491948237160
428;1491948237252
429;1491948237348
430;1491948237440
431;1491948237532
432;1491948237624
433;1491948237720
434;1491948237817
435;1491948237908
436;1491948238000
437;1491948238105
438;1491948238197
439;1491948238293
440;1491948238384
441;1491948238477
442;1491948238569
443;1491948238665
444;1491948238765
445;1491948238856
446;1491948238953
447;1491948239053
448;1491948239149
449;1491948239241
450;1491948239336
451;1491948239433
452;1491948239525
453;1491948239621
454;1491948239717
455;1491948239808
456;1491948239901
457;1491948239997
458;1491948240089
459;1491948240185
460;1491948240281
461;1491948240373
462;1491948240465
463;1491948240557
464;1491948240649
465;1491948240745
466;1491948240841
467;1491948240933
468;1491948241030
469;1491948241126
470;1491948241222
471;1491948241322
472;1491948241413
473;1491948241506
474;1491948241598
475;1491948241695
476;1491948241790
477;1491948241886
478;1491948241981
479;1491948242077
480;1491948242170
481;1491948242266
482;1491948242358
483;1491948242450
484;1491948242542
485;1491948242638
486;1491948242729
487;1491948242826
488;1491948242918
489;1491948243014
490;1491948243106
491;1491948243202
492;1491948243298
493;1491948243394
494;1491948243486
495;1491948243584
496;1491948243679
497;1491948243775
498;1491948243872
499;1491948243967
