T1-AntesDeConectar;T2-AposConectar
1491951363811;1491951368158

Contador;IniLoop
0;1491951368162
1;1491951370487
2;1491951370631
3;1491951370804
4;1491951370947
5;1491951371097
6;1491951371233
7;1491951371369
8;1491951371530
9;1491951371688
10;1491951371830
11;1491951371979
12;1491951372117
13;1491951372267
14;1491951372410
15;1491951372554
16;1491951372728
17;1491951372914
18;1491951373048
19;1491951373220
20;1491951373392
21;1491951373619
22;1491951373751
23;1491951373900
24;1491951374044
25;1491951374196
26;1491951374341
27;1491951374501
28;1491951374660
29;1491951374821
30;1491951374974
31;1491951375109
32;1491951375251
33;1491951375393
34;1491951375550
35;1491951375740
36;1491951375876
37;1491951376010
38;1491951376155
39;1491951376302
40;1491951376451
41;1491951376597
42;1491951376750
43;1491951376894
44;1491951377042
45;1491951377185
46;1491951377339
47;1491951377474
48;1491951377618
49;1491951377780
50;1491951377915
51;1491951378067
52;1491951378215
53;1491951378357
54;1491951378503
55;1491951378653
56;1491951378803
57;1491951378945
58;1491951379096
59;1491951379235
60;1491951379381
61;1491951379527
62;1491951379677
63;1491951379821
64;1491951379964
65;1491951380108
66;1491951380255
67;1491951380401
68;1491951380551
69;1491951380703
70;1491951380853
71;1491951380994
72;1491951381147
73;1491951381283
74;1491951381429
75;1491951381580
76;1491951381722
77;1491951381864
78;1491951382009
79;1491951382155
80;1491951382301
81;1491951382442
82;1491951382591
83;1491951382742
84;1491951382892
85;1491951383035
86;1491951383180
87;1491951383328
88;1491951383469
89;1491951383617
90;1491951383768
91;1491951383908
92;1491951384054
93;1491951384204
94;1491951384356
95;1491951384502
96;1491951384648
97;1491951384790
98;1491951384933
99;1491951385074
100;1491951385221
101;1491951385385
102;1491951385590
103;1491951385793
104;1491951385966
105;1491951386108
106;1491951386293
107;1491951386490
108;1491951386636
109;1491951386778
110;1491951386926
111;1491951387066
112;1491951387212
113;1491951387354
114;1491951387505
115;1491951387648
116;1491951387830
117;1491951388009
118;1491951388178
119;1491951388332
120;1491951388490
121;1491951388637
122;1491951388784
123;1491951388930
124;1491951389085
125;1491951389226
126;1491951389377
127;1491951389533
128;1491951389672
129;1491951389824
130;1491951389976
131;1491951390120
132;1491951390278
133;1491951390429
134;1491951390590
135;1491951390743
136;1491951390941
137;1491951391082
138;1491951391264
139;1491951391428
140;1491951391613
141;1491951391777
142;1491951391912
143;1491951392061
144;1491951392210
145;1491951392366
146;1491951392515
147;1491951392666
148;1491951392806
149;1491951392957
150;1491951393104
151;1491951393252
152;1491951393396
153;1491951393543
154;1491951393688
155;1491951393885
156;1491951394087
157;1491951394270
158;1491951394426
159;1491951394576
160;1491951394718
161;1491951394904
162;1491951395013
163;1491951395161
164;1491951395302
165;1491951395443
166;1491951395589
167;1491951395742
168;1491951395886
169;1491951396041
170;1491951396187
171;1491951396342
172;1491951396516
173;1491951396665
174;1491951396816
175;1491951396967
176;1491951397112
177;1491951397257
178;1491951397406
179;1491951397548
180;1491951397694
181;1491951397845
182;1491951397995
183;1491951398145
184;1491951398286
185;1491951398451
186;1491951398589
187;1491951398734
188;1491951398878
189;1491951399026
190;1491951399169
191;1491951399310
192;1491951399456
193;1491951399601
194;1491951399756
195;1491951399901
196;1491951400047
197;1491951400196
198;1491951400343
199;1491951400488
200;1491951400645
201;1491951400787
202;1491951400929
203;1491951401070
204;1491951401217
205;1491951401367
206;1491951401518
207;1491951401666
208;1491951401811
209;1491951401957
210;1491951402103
211;1491951402244
212;1491951402390
213;1491951402542
214;1491951402689
215;1491951402830
216;1491951402977
217;1491951403126
218;1491951403270
219;1491951403414
220;1491951403559
221;1491951403701
222;1491951403847
223;1491951403992
224;1491951404143
225;1491951404289
226;1491951404435
227;1491951404588
228;1491951404736
229;1491951404887
230;1491951405035
231;1491951405183
232;1491951405334
233;1491951405479
234;1491951405623
235;1491951405785
236;1491951406026
237;1491951406198
238;1491951406367
239;1491951406554
240;1491951406719
241;1491951406868
242;1491951407009
243;1491951407157
244;1491951407299
245;1491951407449
246;1491951407588
247;1491951407733
248;1491951407880
249;1491951408029
250;1491951408179
251;1491951408322
252;1491951408498
253;1491951408697
254;1491951408893
255;1491951409034
256;1491951409182
257;1491951409328
258;1491951409527
259;1491951409674
260;1491951409844
261;1491951410045
262;1491951410211
263;1491951410409
264;1491951410574
265;1491951410718
266;1491951410867
267;1491951411024
268;1491951411171
269;1491951411323
270;1491951411468
271;1491951411620
272;1491951411772
273;1491951411916
274;1491951412061
275;1491951412214
276;1491951412367
277;1491951412530
278;1491951412703
279;1491951412847
280;1491951413004
281;1491951413149
282;1491951413300
283;1491951413447
284;1491951413594
285;1491951413745
286;1491951413891
287;1491951414036
288;1491951414183
289;1491951414337
290;1491951414499
291;1491951414675
292;1491951414855
293;1491951415046
294;1491951415195
295;1491951415346
296;1491951415499
297;1491951415643
298;1491951415791
299;1491951415934
300;1491951416081
301;1491951416232
302;1491951416377
303;1491951416527
304;1491951416680
305;1491951416825
306;1491951417033
307;1491951417170
308;1491951417320
309;1491951417467
310;1491951417618
311;1491951417768
312;1491951417914
313;1491951418067
314;1491951418219
315;1491951418370
316;1491951418519
317;1491951418672
318;1491951418825
319;1491951418970
320;1491951419119
321;1491951419271
322;1491951419420
323;1491951419569
324;1491951419716
325;1491951419868
326;1491951420018
327;1491951420163
328;1491951420314
329;1491951420460
330;1491951420610
331;1491951420761
332;1491951420907
333;1491951421058
334;1491951421203
335;1491951421351
336;1491951421499
337;1491951421646
338;1491951421795
339;1491951421948
340;1491951422089
341;1491951422236
342;1491951422387
343;1491951422535
344;1491951422681
345;1491951422833
346;1491951422979
347;1491951423142
348;1491951423292
349;1491951423432
350;1491951423576
351;1491951423723
352;1491951423871
353;1491951424019
354;1491951424170
355;1491951424328
356;1491951424473
357;1491951424629
358;1491951424780
359;1491951424935
360;1491951425087
361;1491951425234
362;1491951425375
363;1491951425539
364;1491951425701
365;1491951425955
366;1491951426140
367;1491951426331
368;1491951426513
369;1491951426662
370;1491951426816
371;1491951426981
372;1491951427130
373;1491951427282
374;1491951427475
375;1491951427613
376;1491951427761
377;1491951427912
378;1491951428056
