T1-AntesDeConectar;T2-AposConectar
1491951303434;1491951307640

Contador;IniLoop
0;1491951307644
1;1491951308407
2;1491951308560
3;1491951308742
4;1491951308925
5;1491951309102
6;1491951309300
7;1491951309479
8;1491951309656
9;1491951309847
10;1491951310039
11;1491951310237
12;1491951310424
13;1491951310593
14;1491951310779
15;1491951310966
16;1491951311157
17;1491951311350
18;1491951311546
19;1491951311751
20;1491951311953
21;1491951312132
22;1491951312309
23;1491951312499
24;1491951312693
25;1491951312887
26;1491951313074
27;1491951313266
28;1491951313449
29;1491951313643
30;1491951313837
31;1491951314035
32;1491951314215
33;1491951314402
34;1491951314598
35;1491951314795
36;1491951314982
37;1491951315178
38;1491951315373
39;1491951315570
40;1491951315775
41;1491951315972
42;1491951316169
43;1491951316361
44;1491951316559
45;1491951316753
46;1491951316941
47;1491951317135
48;1491951317322
49;1491951317514
50;1491951317704
51;1491951317893
52;1491951318090
53;1491951318282
54;1491951318469
55;1491951318662
56;1491951318854
57;1491951319038
58;1491951319230
59;1491951319425
60;1491951319623
61;1491951319811
62;1491951320007
63;1491951320202
64;1491951320391
65;1491951320583
66;1491951320775
67;1491951320962
68;1491951321155
69;1491951321343
70;1491951321535
71;1491951321727
72;1491951321918
73;1491951322106
74;1491951322301
75;1491951322488
76;1491951322676
77;1491951322861
78;1491951323052
79;1491951323236
80;1491951323426
81;1491951323618
82;1491951323814
83;1491951324012
84;1491951324209
85;1491951324399
86;1491951324582
87;1491951324770
88;1491951324967
89;1491951325155
90;1491951325346
91;1491951325531
92;1491951325719
93;1491951325907
94;1491951326099
95;1491951326295
96;1491951326491
97;1491951326687
98;1491951326875
99;1491951327065
100;1491951327250
101;1491951327438
102;1491951327631
103;1491951327827
104;1491951328011
105;1491951328203
106;1491951328403
107;1491951328591
108;1491951328783
109;1491951328970
110;1491951329165
111;1491951329360
112;1491951329557
113;1491951329752
114;1491951329945
115;1491951330138
116;1491951330331
117;1491951330524
118;1491951330712
119;1491951330904
120;1491951331094
121;1491951331284
122;1491951331476
123;1491951331659
124;1491951331844
125;1491951332035
126;1491951332224
127;1491951332416
128;1491951332608
129;1491951332798
130;1491951332984
131;1491951333175
132;1491951333357
133;1491951333544
134;1491951333729
135;1491951333915
136;1491951334105
137;1491951334301
138;1491951334490
139;1491951334677
140;1491951334871
141;1491951335057
142;1491951335242
143;1491951335434
144;1491951335626
145;1491951335811
146;1491951335997
147;1491951336189
148;1491951336388
149;1491951336574
150;1491951336755
151;1491951336945
152;1491951337137
153;1491951337320
154;1491951337507
155;1491951337694
156;1491951337880
157;1491951338070
158;1491951338264
159;1491951338449
160;1491951338634
161;1491951338829
162;1491951339013
163;1491951339217
164;1491951339400
165;1491951339587
166;1491951339781
167;1491951339977
168;1491951340173
169;1491951340371
170;1491951340566
171;1491951340767
172;1491951340961
173;1491951341146
174;1491951341335
175;1491951341525
176;1491951341710
177;1491951341894
178;1491951342083
179;1491951342275
180;1491951342465
181;1491951342655
182;1491951342846
183;1491951343036
184;1491951343226
185;1491951343419
186;1491951343610
187;1491951343798
188;1491951343998
189;1491951344186
190;1491951344373
191;1491951344566
192;1491951344755
193;1491951344946
194;1491951345139
195;1491951345325
196;1491951345518
197;1491951345710
198;1491951345899
199;1491951346086
200;1491951346284
201;1491951346472
202;1491951346666
203;1491951346867
204;1491951347063
205;1491951347256
206;1491951347442
207;1491951347643
208;1491951347836
209;1491951348030
210;1491951348224
211;1491951348422
212;1491951348614
213;1491951348812
214;1491951349002
215;1491951349189
216;1491951349379
217;1491951349567
218;1491951349755
219;1491951349950
220;1491951350144
221;1491951350343
222;1491951350539
223;1491951350736
224;1491951350931
225;1491951351121
226;1491951351315
227;1491951351511
228;1491951351706
229;1491951351904
230;1491951352097
231;1491951352295
232;1491951352491
233;1491951352683
234;1491951352880
235;1491951353073
236;1491951353263
237;1491951353460
238;1491951353652
239;1491951353851
240;1491951354042
241;1491951354240
242;1491951354431
243;1491951354627
244;1491951354827
245;1491951355019
246;1491951355205
247;1491951355400
248;1491951355598
249;1491951355800
250;1491951355985
251;1491951356178
252;1491951356378
253;1491951356574
254;1491951356767
255;1491951356968
256;1491951357172
257;1491951357364
258;1491951357554
259;1491951357748
260;1491951357938
261;1491951358133
262;1491951358324
263;1491951358544
264;1491951358726
265;1491951358910
266;1491951359109
267;1491951359302
268;1491951359497
269;1491951359691
270;1491951359882
271;1491951360073
272;1491951360260
273;1491951360459
274;1491951360651
275;1491951360846
276;1491951361040
277;1491951361242
278;1491951361432
279;1491951361622
280;1491951361814
281;1491951362028
282;1491951362229
283;1491951362429
284;1491951362616
285;1491951362814
286;1491951363016
287;1491951363209
288;1491951363404
289;1491951363618
290;1491951363810
291;1491951364089
292;1491951364304
293;1491951364503
294;1491951364712
295;1491951364907
296;1491951365096
297;1491951365288
298;1491951365485
299;1491951365680
300;1491951365876
301;1491951366072
302;1491951366272
303;1491951366468
304;1491951366664
305;1491951366862
306;1491951367061
307;1491951367257
308;1491951367449
309;1491951370279
310;1491951370589
311;1491951370770
312;1491951370945
313;1491951371089
314;1491951371236
315;1491951371376
316;1491951371521
317;1491951371669
318;1491951371836
319;1491951371981
320;1491951372124
321;1491951372273
322;1491951372416
323;1491951372561
324;1491951372709
325;1491951372867
326;1491951373054
327;1491951373192
328;1491951373362
329;1491951373539
330;1491951373758
331;1491951373904
332;1491951374053
333;1491951374200
